,ticker,2022-07-31,2021-07-31,2020-07-31,2019-07-31
Cash and cash equivalents(figures in $M),CSCO,7079.0,9175.0,11809.0,11750.0
Other short-term investments(figures in $M),CSCO,12188.0,15343.0,17610.0,21663.0
Total cash(figures in $M),CSCO,19267.0,24518.0,29419.0,33413.0
Net receivables(figures in $M),CSCO,6622.0,5766.0,5472.0,5491.0
Inventory(figures in $M),CSCO,2568.0,1559.0,1282.0,1383.0
Other current assets(figures in $M),CSCO,4355.0,2889.0,2349.0,2373.0
Total current assets(figures in $M),CSCO,36717.0,39112.0,43573.0,47755.0
"Gross property, plant and equipment(figures in $M)",CSCO,10165.0,10918.0,11014.0,12039.0
Accumulated depreciation(figures in $M),CSCO,-8168.0,-8580.0,-8561.0,-9250.0
"Net property, plant and equipment(figures in $M)",CSCO,1997.0,2338.0,2453.0,2789.0
Goodwill(figures in $M),CSCO,38304.0,38168.0,33806.0,33529.0
Intangible assets(figures in $M),CSCO,2569.0,3619.0,1576.0,2201.0
Other long-term assets(figures in $M),CSCO,5957.0,5016.0,3741.0,2496.0
Total non-current assets(figures in $M),CSCO,57285.0,58385.0,51280.0,50038.0
Total assets(figures in $M),CSCO,94002.0,97497.0,94853.0,97793.0
Current debt(figures in $M),CSCO,1099.0,2508.0,3005.0,10191.0
Accounts payable(figures in $M),CSCO,2281.0,2362.0,2218.0,2059.0
Taxes payable(figures in $M),CSCO,961.0,801.0,839.0,1149.0
Deferred revenues(figures in $M),CSCO,12784.0,12148.0,11406.0,10668.0
Other current liabilities(figures in $M),CSCO,5199.0,4620.0,4741.0,4424.0
Total current liabilities(figures in $M),CSCO,25640.0,26257.0,25331.0,31712.0
Long-term debt(figures in $M),CSCO,8416.0,9018.0,11578.0,14475.0
Deferred revenues(figures in $M),CSCO,10480.0,10016.0,9040.0,7799.0
Other long-term liabilities(figures in $M),CSCO,1968.0,2393.0,2147.0,1309.0
Total non-current liabilities(figures in $M),CSCO,28589.0,29965.0,31602.0,32510.0
Total liabilities(figures in $M),CSCO,54229.0,56222.0,56933.0,64222.0
Common stock(figures in $M),CSCO,42714.0,42346.0,41202.0,40266.0
Retained earnings(figures in $M),CSCO,-1319.0,-654.0,-2763.0,-5903.0
Accumulated other comprehensive income(figures in $M),CSCO,-1622.0,-417.0,-519.0,-792.0
Total stockholders' equity(figures in $M),CSCO,39773.0,41275.0,37920.0,33571.0
Total liabilities and stockholders' equity(figures in $M),CSCO,94002.0,97497.0,94853.0,97793.0
