,2022,2021,2020,2019,2018,ticker
Current ratio,1.202,1.201,1.201,1.162,1.200,F
Quick ratio,1.017,1.031,1.053,0.994,1.041,F
Cash ratio,0.259,0.226,0.260,0.178,0.175,F
Days of sales outstanding,125.739,117.560,150.411,147.236,149.216,F
Days of inventory outstanding,38.239,38.410,34.988,29.229,30.053,F
Operating cycle,163.978,155.970,185.398,176.465,179.269,F
Days of payables outstanding,69.539,71.150,71.879,56.021,57.642,F
Cash conversion cycle,94.439,84.820,113.520,120.444,121.627,F
Gross profit margin,0.150,0.159,0.113,0.136,0.150,F
Operating profit margin,0.078,0.127,0.069,0.063,0.079,F
Pretax profit margin,-0.019,0.130,-0.009,-0.004,0.027,F
Net profit margin,-0.014,0.132,-0.010,0.001,0.023,F
Effective tax rate,0.286,-0.007,-0.143,1.131,0.150,F
Return on assets,-0.008,0.070,-0.005,0.000,0.014,F
Return on equity,-0.050,0.370,-0.042,0.003,0.102,F
Return on capital employed,0.078,0.104,0.052,0.061,0.079,F
Net income per EBT,0.714,1.009,1.143,-0.131,0.846,F
Ebt per ebit,-0.243,1.023,-0.127,-0.065,0.343,F
Ebit per revenue,0.078,0.127,0.069,0.063,0.079,F
Debt ratio,0.831,0.811,0.885,0.871,0.859,F
Debt equity ratio,3.249,2.875,5.311,4.723,4.292,F
Long term debt to capitalization,0.675,0.648,0.784,0.755,0.737,F
Total debt to capitalization,0.765,0.742,0.842,0.825,0.811,F
Interest coverage,1.594,2.463,0.860,0.931,1.185,F
Cash flow to debt ratio,0.049,0.113,0.149,0.113,0.097,F
Company equity multiplier,5.917,5.298,8.708,7.791,7.140,F
Receivables turnover,2.903,3.105,2.427,2.479,2.446,F
Payables turnover,5.249,5.130,5.078,6.515,6.332,F
Inventory turnover,9.545,9.503,10.432,12.488,12.145,F
Fixed asset turnover,2.633,2.147,1.955,2.373,2.456,F
Asset turnover,0.618,0.530,0.476,0.603,0.625,F
Operating cash flow per share,1.707,3.956,6.108,4.441,3.799,F
Free cash flow per share,-0.003,2.395,4.663,2.519,1.830,F
Cash per share,10.979,12.426,12.575,8.724,8.587,F
Payout ratio,-0.934,0.022,-0.467,28.440,0.790,F
Operating cash flow sales ratio,0.043,0.116,0.191,0.113,0.094,F
Free cash flow operating cash flow ratio,-0.002,0.606,0.763,0.567,0.482,F
Cash flow coverage ratios,0.049,0.113,0.149,0.113,0.097,F
Short term coverage ratios,0.136,0.316,0.470,0.325,0.281,F
Capital expenditure coverage ratio,-0.998,-2.535,-4.227,-2.311,-1.930,F
Dividend paid and capex coverage ratio,-1.411,-2.711,-4.716,-3.364,-3.078,F
Dividend payout ratio,-0.934,0.022,-0.467,28.440,0.790,F
Price book value ratio,1.080,1.708,1.138,1.113,0.842,F
Price to book ratio,1.080,1.708,1.138,1.113,0.842,F
Price to sales ratio,0.295,0.608,0.275,0.237,0.189,F
Price earnings ratio,-21.693,4.621,-27.369,439.757,8.226,F
Price to free cash flows ratio,-3.591 K,8.671,1.885,3.691,4.179,F
Price to operating cash flows ratio,6.812,5.251,1.439,2.094,2.013,F
Price cash flow ratio,6.812,5.251,1.439,2.094,2.013,F
Price earnings to growth ratio,0.194,0.003,0.017,-4.500,-0.160,F
Price sales ratio,0.295,0.608,0.275,0.237,0.189,F
Dividend yield,0.043,0.005,0.017,0.065,0.096,F
Enterprise value multiple,8.575,8.648,10.610,9.636,7.221,F
Price fair value,1.080,1.708,1.138,1.113,0.842,F
