,2022,2021,2020,2019,2018,ticker
Current ratio,1.430,1.312,1.295,1.269,2.421,PCAR
Quick ratio,1.349,1.056,1.101,1.105,2.214,PCAR
Cash ratio,0.857,0.551,0.632,0.694,0.458,PCAR
Days of sales outstanding,24.314,24.441,23.338,18.622,188.828,PCAR
Days of inventory outstanding,33.345,31.904,27.401,19.501,22.461,PCAR
Operating cycle,57.660,56.345,50.739,38.123,211.289,PCAR
Days of payables outstanding,108.972,112.179,125.604,101.684,34.660,PCAR
Cash conversion cycle,-51.312,-55.834,-74.865,-63.561,176.630,PCAR
Gross profit margin,0.165,0.140,0.131,0.157,0.181,PCAR
Operating profit margin,0.126,0.097,0.082,0.113,0.112,PCAR
Pretax profit margin,0.134,0.101,0.089,0.121,0.120,PCAR
Net profit margin,0.104,0.079,0.069,0.093,0.093,PCAR
Effective tax rate,0.218,0.221,0.217,0.230,0.219,PCAR
Return on assets,0.091,0.063,0.046,0.084,0.086,PCAR
Return on equity,0.229,0.162,0.125,0.246,0.255,PCAR
Return on capital employed,0.139,0.099,0.068,0.129,0.146,PCAR
Net income per EBT,0.782,0.779,0.783,0.770,0.781,PCAR
Ebt per ebit,1.064,1.046,1.082,1.071,1.069,PCAR
Ebit per revenue,0.126,0.097,0.082,0.113,0.112,PCAR
Debt ratio,0.604,0.610,0.632,0.658,0.663,PCAR
Debt equity ratio,1.229,0.941,1.086,1.217,1.256,PCAR
Long term debt to capitalization,0.495,0.403,0.440,0.452,0.467,PCAR
Total debt to capitalization,0.551,0.485,0.521,0.549,0.557,PCAR
Interest coverage,33.159,2.031,1.277,-14.001,-14.390,PCAR
Cash flow to debt ratio,0.187,0.203,0.264,0.242,0.277,PCAR
Company equity multiplier,2.527,2.562,2.716,2.922,2.966,PCAR
Receivables turnover,15.012,14.934,15.640,19.600,1.933,PCAR
Payables turnover,3.349,3.254,2.906,3.590,10.531,PCAR
Inventory turnover,10.946,11.441,13.321,18.717,16.250,PCAR
Fixed asset turnover,8.309,4.108,3.580,5.492,3.838,PCAR
Asset turnover,0.866,0.803,0.662,0.903,0.922,PCAR
Operating cash flow per share,5.792,4.191,5.742,5.497,5.683,PCAR
Free cash flow per share,3.131,1.062,2.593,1.709,1.975,PCAR
Cash per share,14.874,9.560,9.551,10.257,8.464,PCAR
Payout ratio,0.334,0.382,0.955,0.477,0.366,PCAR
Operating cash flow sales ratio,0.105,0.093,0.160,0.112,0.127,PCAR
Free cash flow operating cash flow ratio,0.541,0.253,0.452,0.311,0.348,PCAR
Cash flow coverage ratios,0.187,0.203,0.264,0.242,0.277,PCAR
Short term coverage ratios,0.927,0.723,0.959,0.753,0.919,PCAR
Capital expenditure coverage ratio,-2.177,-1.339,-1.823,-1.451,-1.533,PCAR
Dividend paid and capex coverage ratio,-7.846,-2.365,-7.494,-3.437,-2.607,PCAR
Dividend payout ratio,0.334,0.382,0.955,0.477,0.366,PCAR
Price book value ratio,2.619,2.684,2.873,2.827,2.334,PCAR
Price to book ratio,2.619,2.684,2.873,2.827,2.334,PCAR
Price to sales ratio,1.196,1.305,1.598,1.072,0.854,PCAR
Price earnings ratio,11.449,16.574,23.045,11.491,9.137,PCAR
Price to free cash flows ratio,21.070,55.419,22.184,30.849,19.285,PCAR
Price to operating cash flows ratio,11.391,14.038,10.017,9.593,6.703,PCAR
Price cash flow ratio,11.391,14.038,10.017,9.593,6.703,PCAR
Price earnings to growth ratio,0.188,0.384,-0.506,1.141,0.290,PCAR
Price sales ratio,1.196,1.305,1.598,1.072,0.854,PCAR
Dividend yield,0.029,0.023,0.041,0.041,0.040,PCAR
Enterprise value multiple,9.357,11.965,14.604,8.835,7.446,PCAR
Price fair value,2.619,2.684,2.873,2.827,2.334,PCAR
