,headline,final_score,datetime
0,CME Group Inc. Announces Preliminary Results from its 2023 Annual Meeting of Shareholders,90,2023-05-04 10:59:00
3,CME Group Inc. Cl A stock outperforms market on strong trading day,90,2023-05-04 09:45:00
4,CME Group Declares Quarterly Dividend,86,2023-05-04 04:30:00
5,CME declares $1.10 dividend,86,2023-05-03 23:51:00
6,Interesting CME Put And Call Options For June 23rd,86,2023-05-03 18:15:00
8,"CME Group Inc. Cl A stock falls Wednesday, underperforms market",90,2023-05-03 09:45:00
12,CME Group Inc. Cl A stock outperforms market despite losses on the day,90,2023-05-02 09:45:00
14,"With 88% institutional ownership, CME Group Inc. (NASDAQ:CME) is a favorite amongst the big guns",90,2023-05-02 05:00:19
15,CME Group Reports April 2023 Monthly Market Statistics,86,2023-05-02 04:30:00
16,CME sees ADV decline 4.8% Y/Y in April,86,2023-05-02 01:06:00
18,CME Group Inc. Cl A stock outperforms competitors on strong trading day,90,2023-05-01 09:45:00
19,Why CME Group Is A Dividend Stock To Watch Right Now,86,2023-04-28 23:16:37
21,"CME Group Inc. Cl A stock rises Friday, still underperforms market",90,2023-04-28 09:45:00
22,CME Group Inc.'s (NASDAQ:CME) CEO Compensation Is Looking A Bit Stretched At The Moment,90,2023-04-28 03:12:11
24,Interesting CME Put And Call Options For June 9th,86,2023-04-27 03:31:00
25,CME Group price target raised to $208 from $206 at Deutsche Bank,86,2023-04-27 01:29:00
26,Morgan Stanley Sticks to Their Hold Rating for CME Group (CME),86,2023-04-26 21:25:00
27,Q1 2023 CME Group Inc Earnings Call,90,2023-04-26 20:50:41
29,CME Group Inc. Cl A stock outperforms competitors despite losses on the day,90,2023-04-26 09:45:00
30,"CME Group (CME) Q1 Earnings and Revenues Beat, Rise Y/Y",86,2023-04-26 09:43:04
31,CME profit rises as volatility spurred risk hedging,86,2023-04-26 08:27:31
32,CME Group Breaks Below 200-Day Moving Average - Notable for CME,86,2023-04-26 05:37:00
33,CME Group (CME) Surpasses Q1 Earnings and Revenue Estimates,86,2023-04-26 05:15:12
34,UPDATE 2-CME profit rises as volatility spurred risk hedging,86,2023-04-26 04:19:38
35,CME Group Inc. (CME) Q1 2023 Earnings Call Transcript,90,2023-04-26 04:13:02
36,CME Group's quarterly profit rises as high volatility spurred risk hedging ,86,2023-04-26 04:03:37
37,CME Group Inc. Reports First-Quarter 2023 Financial Results,90,2023-04-26 04:00:00
38,CME Group Surpasses Q1 Earnings And Revenue Estimates,86,2023-04-26 02:50:00
39,"CME Group Q1 top and bottom lines beat as ADV spikes, expenses slip",86,2023-04-26 01:27:00
40,CME: Q1 Earnings Snapshot,86,2023-04-26 00:07:00
41,"CME Non-GAAP EPS of $2.42 beats by $0.04, revenue of $1.44B beats by $20M",86,2023-04-25 23:06:00
42,"CME Group reports Q1 adjusted EPS $2.42, consensus $2.37",86,2023-04-25 23:02:00
44,CME Q1 2023 Earnings Preview,86,2023-04-25 05:37:00
46,"CME Group Completes Key Milestones in Conversion of Eurodollar Futures, Options and Cleared Swaps to SOFR-Based Derivatives",60,2023-04-24 09:59:00
47,CME Group Inc. Cl A stock underperforms Monday when compared to competitors,90,2023-04-24 09:45:00
48,S&P Global: Can This Wide-Moat Stalwart Be Used For Dividend Growth Investing,56,2023-04-24 06:32:13
50,UPDATE 3-CME Group not planning to launch nickel contract to rival LME - FT,86,2023-04-24 04:58:36
52,CME plays down rival to LME nickel market,86,2023-04-23 21:00:12
54,CME Group Inc. Cl A stock underperforms Friday when compared to competitors,90,2023-04-21 09:45:00
58,"CME Group Inc. Cl A stock falls Thursday, underperforms market",90,2023-04-20 09:45:00
59,Here's How Much a $1000 Investment in CME Group Made 10 Years Ago Would Be Worth Today,86,2023-04-20 05:30:12
61,JP Morgan Maintains CME Group Inc - (CME) Neutral Recommendation,90,2023-04-19 09:39:44
62,CME Group (CME) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,86,2023-04-19 07:01:02
63,"Analysts Offer Insights on Financial Companies: CME Group (CME), Hancock Whitney (HWC) and Pinnacle Financial Partners (PNFP)",57,2023-04-19 04:31:00
