,2022,2021,2020,2019,2018,ticker
Current ratio,1.134,1.294,1.511,1.955,1.351,STX
Quick ratio,0.604,0.810,1.042,1.439,0.952,STX
Cash ratio,0.173,0.414,0.633,0.995,0.581,STX
Days of sales outstanding,47.953,39.572,38.726,34.744,38.641,STX
Days of inventory outstanding,69.730,56.602,54.367,47.473,49.149,STX
Operating cycle,117.683,96.174,93.093,82.216,87.790,STX
Days of payables outstanding,91.696,81.095,86.073,69.496,80.655,STX
Cash conversion cycle,25.987,15.079,7.020,12.720,7.135,STX
Gross profit margin,0.297,0.273,0.270,0.282,0.301,STX
Operating profit margin,0.168,0.140,0.124,0.143,0.146,STX
Pretax profit margin,0.144,0.126,0.098,0.132,0.127,STX
Net profit margin,0.141,0.123,0.096,0.194,0.106,STX
Effective tax rate,0.018,0.025,0.027,-0.466,0.166,STX
Return on assets,0.184,0.151,0.112,0.226,0.126,STX
Return on equity,15.128,2.082,0.562,0.931,0.710,STX
Return on capital employed,0.363,0.259,0.209,0.224,0.263,STX
Net income per EBT,0.982,0.975,0.973,1.466,0.834,STX
Ebt per ebit,0.859,0.903,0.794,0.923,0.868,STX
Ebit per revenue,0.168,0.140,0.124,0.143,0.146,STX
Debt ratio,0.988,0.927,0.800,0.757,0.823,STX
Debt equity ratio,51.798,8.144,2.336,1.967,2.894,STX
Long term debt to capitalization,0.979,0.886,0.699,0.663,0.722,STX
Total debt to capitalization,0.981,0.891,0.700,0.663,0.743,STX
Interest coverage,7.851,6.782,6.468,6.638,6.924,STX
Cash flow to debt ratio,0.293,0.316,0.411,0.414,0.438,STX
Company equity multiplier,82.055,13.748,4.997,4.110,5.652,STX
Receivables turnover,7.612,9.224,9.425,10.506,9.446,STX
Payables turnover,3.981,4.501,4.241,5.252,4.525,STX
Inventory turnover,5.235,6.449,6.714,7.689,7.426,STX
Fixed asset turnover,5.208,4.897,4.936,5.559,6.241,STX
Asset turnover,1.304,1.231,1.177,1.169,1.189,STX
Operating cash flow per share,7.532,6.719,6.542,6.245,7.337,STX
Free cash flow per share,5.800,4.661,4.309,4.110,6.066,STX
Cash per share,2.795,4.996,6.573,7.879,6.434,STX
Payout ratio,0.370,0.494,0.670,0.354,0.614,STX
Operating cash flow sales ratio,0.142,0.152,0.163,0.169,0.189,STX
Free cash flow operating cash flow ratio,0.770,0.694,0.659,0.658,0.827,STX
Cash flow coverage ratios,0.293,0.316,0.411,0.414,0.438,STX
Short term coverage ratios,2.837,6.637,90.211,0,4.234,STX
Capital expenditure coverage ratio,-4.349,-3.265,-2.930,-2.925,-5.773,STX
Dividend paid and capex coverage ratio,7.236,10.768,19.477,15.865,5.869,STX
Dividend payout ratio,0.370,0.494,0.670,0.354,0.614,STX
Price book value ratio,139.448,33.378,6.941,6.146,9.768,STX
Price to book ratio,139.448,33.378,6.941,6.146,9.768,STX
Price to sales ratio,1.303,1.972,1.180,1.279,1.454,STX
Price earnings ratio,9.218,16.028,12.354,6.604,13.759,STX
Price to free cash flows ratio,11.912,18.671,10.986,11.465,9.309,STX
Price to operating cash flows ratio,9.173,12.953,7.236,7.546,7.697,STX
Price cash flow ratio,9.173,12.953,7.236,7.546,7.697,STX
Price earnings to growth ratio,0.242,0.384,-0.267,0.089,0.241,STX
Price sales ratio,1.303,1.972,1.180,1.279,1.454,STX
Dividend yield,0.040,0.031,0.054,0.054,0.045,STX
Enterprise value multiple,8.493,12.667,8.770,7.244,8.539,STX
Price fair value,139.448,33.378,6.941,6.146,9.768,STX
