,ticker,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Cash and cash equivalents(figures in $M),DE,4774.0,8017.0,7066.0,3857.0
Other short-term investments(figures in $M),DE,734.0,728.0,641.0,581.0
Total cash(figures in $M),DE,5508.0,8745.0,7707.0,4438.0
Net receivables(figures in $M),DE,6410.0,4208.0,4171.0,5230.0
Inventory(figures in $M),DE,8495.0,6781.0,4999.0,5975.0
Total current assets(figures in $M),DE,65475.0,59957.0,52581.0,50754.0
"Gross property, plant and equipment(figures in $M)",DE,12679.0,12808.0,13115.0,13540.0
Accumulated depreciation(figures in $M),DE,-10024.0,-10300.0,-9824.0,-7429.0
"Net property, plant and equipment(figures in $M)",DE,12679.0,12808.0,13115.0,13540.0
Equity and other investments(figures in $M),DE,117.0,175.0,193.0,215.0
Goodwill(figures in $M),DE,3687.0,3291.0,3081.0,2917.0
Intangible assets(figures in $M),DE,1218.0,1275.0,1327.0,1380.0
Other long-term assets(figures in $M),DE,2417.0,1970.0,2432.0,1899.0
Total non-current assets(figures in $M),DE,24555.0,24157.0,22510.0,22257.0
Total assets(figures in $M),DE,90030.0,84114.0,75091.0,73011.0
Current debt(figures in $M),DE,18303.0,15524.0,13264.0,15105.0
Accounts payable(figures in $M),DE,3894.0,12205.0,10112.0,9656.0
Taxes payable(figures in $M),DE,1265.0,933.0,730.0,734.0
Accrued liabilities(figures in $M),DE,4915.0,3806.0,3262.0,3374.0
Deferred revenues(figures in $M),DE,956.0,1838.0,1647.0,1635.0
Other current liabilities(figures in $M),DE,1231.0,0.0,0.0,0.0
Total current liabilities(figures in $M),DE,33125.0,27872.0,23481.0,24903.0
Long-term debt(figures in $M),DE,33596.0,32888.0,32734.0,30229.0
Deferred tax liabilities(figures in $M),DE,495.0,576.0,519.0,495.0
Other long-term liabilities(figures in $M),DE,2457.0,4344.0,5413.0,5953.0
Total non-current liabilities(figures in $M),DE,36548.0,37808.0,38666.0,36677.0
Total liabilities(figures in $M),DE,69673.0,65680.0,62147.0,61580.0
Common stock(figures in $M),DE,5165.0,5054.0,4895.0,4642.0
Retained earnings(figures in $M),DE,42247.0,36449.0,31646.0,29852.0
Accumulated other comprehensive income(figures in $M),DE,-3056.0,-2539.0,-5539.0,-5607.0
Total stockholders' equity(figures in $M),DE,20262.0,18431.0,12937.0,11413.0
Total liabilities and stockholders' equity(figures in $M),DE,90030.0,84114.0,75091.0,73011.0
