,2022,2021,2020,2019,2018,ticker
Current ratio,0.772,0.870,1.080,0.912,0.922,AZO
Quick ratio,0.090,0.210,0.335,0.088,0.095,AZO
Cash ratio,0.031,0.159,0.278,0.032,0.043,AZO
Days of sales outstanding,11.339,9.441,10.540,9.507,8.397,AZO
Days of inventory outstanding,264.522,245.020,278.568,286.698,274.318,AZO
Operating cycle,275.861,254.461,289.108,296.204,282.715,AZO
Days of payables outstanding,342.562,317.585,321.104,322.927,306.712,AZO
Cash conversion cycle,-66.701,-63.124,-31.995,-26.723,-23.997,AZO
Gross profit margin,0.521,0.528,0.536,0.537,0.532,AZO
Operating profit margin,0.201,0.201,0.191,0.187,0.161,AZO
Pretax profit margin,0.189,0.188,0.175,0.171,0.146,AZO
Net profit margin,0.149,0.148,0.137,0.136,0.119,AZO
Effective tax rate,0.211,0.211,0.218,0.204,0.183,AZO
Return on assets,0.159,0.150,0.120,0.163,0.143,AZO
Return on equity,-0.687,-1.207,-1.974,-0.944,-0.880,AZO
Return on capital employed,0.489,0.412,0.298,0.506,0.419,AZO
Net income per EBT,0.789,0.789,0.782,0.796,0.817,AZO
Ebt per ebit,0.941,0.934,0.917,0.917,0.904,AZO
Ebit per revenue,0.201,0.201,0.191,0.187,0.161,AZO
Debt ratio,1.232,1.124,1.061,1.173,1.163,AZO
Debt equity ratio,-0.897,-1.646,-3.154,-3.071,-3.327,AZO
Long term debt to capitalization,-4.049,3.152,1.549,1.491,1.436,AZO
Total debt to capitalization,-8.705,2.547,1.464,1.483,1.430,AZO
Interest coverage,17.067,15.074,12.018,11.992,10.376,AZO
Cash flow to debt ratio,1.012,1.189,0.982,0.404,0.411,AZO
Company equity multiplier,-4.316,-8.076,-16.429,-5.774,-6.148,AZO
Receivables turnover,32.190,38.663,34.630,38.395,43.470,AZO
Payables turnover,1.065,1.149,1.137,1.130,1.190,AZO
Inventory turnover,1.380,1.490,1.310,1.273,1.331,AZO
Fixed asset turnover,2.009,1.931,1.781,2.697,2.660,AZO
Asset turnover,1.064,1.008,0.876,1.199,1.201,AZO
Operating cash flow per share,159.702,158.229,115.553,85.256,77.134,AZO
Free cash flow per share,126.262,130.268,96.108,65.387,57.770,AZO
Cash per share,13.149,52.675,74.376,7.062,8.077,AZO
Payout ratio,0,0,0,0,0,AZO
Operating cash flow sales ratio,0.198,0.241,0.215,0.179,0.185,AZO
Free cash flow operating cash flow ratio,0.791,0.823,0.832,0.767,0.749,AZO
Cash flow coverage ratios,1.012,1.189,0.982,0.404,0.411,AZO
Short term coverage ratios,9.549,10.777,9.336,37.843,39.784,AZO
Capital expenditure coverage ratio,-4.776,-5.659,-5.943,-4.291,-3.983,AZO
Dividend paid and capex coverage ratio,-4.776,-5.659,-5.943,-4.291,-3.983,AZO
Dividend payout ratio,0,0,0,0,0,AZO
Price book value ratio,-12.290,-19.156,-31.882,-16.049,-13.668,AZO
Price to book ratio,-12.290,-19.156,-31.882,-16.049,-13.668,AZO
Price to sales ratio,2.676,2.354,2.216,2.318,1.852,AZO
Price earnings ratio,17.901,15.866,16.153,17.007,15.537,AZO
Price to free cash flows ratio,17.131,11.887,12.373,16.849,13.338,AZO
Price to operating cash flows ratio,13.544,9.786,10.291,12.922,9.989,AZO
Price cash flow ratio,13.544,9.786,10.291,12.922,9.989,AZO
Price earnings to growth ratio,0.752,0.487,1.184,0.555,1.542,AZO
Price sales ratio,2.676,2.354,2.216,2.318,1.852,AZO
Dividend yield,0,0,0,0,0,AZO
Enterprise value multiple,14.084,12.191,11.879,14.706,11.884,AZO
Price fair value,-12.290,-19.156,-31.882,-16.049,-13.668,AZO
