,ticker,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Cash and cash equivalents(figures in $M),AMAT,1995.0,4995.0,5351.0,3129.0
Other short-term investments(figures in $M),AMAT,586.0,464.0,387.0,489.0
Total cash(figures in $M),AMAT,2581.0,5459.0,5738.0,3618.0
Net receivables(figures in $M),AMAT,6068.0,4953.0,2963.0,2533.0
Inventory(figures in $M),AMAT,5932.0,4309.0,3904.0,3474.0
Other current assets(figures in $M),AMAT,1344.0,1386.0,764.0,581.0
Total current assets(figures in $M),AMAT,15925.0,16107.0,13369.0,10206.0
"Gross property, plant and equipment(figures in $M)",AMAT,6018.0,5274.0,4632.0,1529.0
Accumulated depreciation(figures in $M),AMAT,-3322.0,-3046.0,-2776.0,-2542.0
"Net property, plant and equipment(figures in $M)",AMAT,2307.0,1934.0,1604.0,1529.0
Equity and other investments(figures in $M),AMAT,1980.0,2055.0,1538.0,1703.0
Goodwill(figures in $M),AMAT,3700.0,3479.0,3466.0,3399.0
Intangible assets(figures in $M),AMAT,339.0,104.0,153.0,156.0
Total non-current assets(figures in $M),AMAT,10801.0,9718.0,8984.0,8818.0
Total assets(figures in $M),AMAT,26726.0,25825.0,22353.0,19024.0
Current debt(figures in $M),AMAT,0.0,0.0,0.0,600.0
Accounts payable(figures in $M),AMAT,1755.0,1472.0,1124.0,958.0
Taxes payable(figures in $M),AMAT,319.0,734.0,222.0,160.0
Accrued liabilities(figures in $M),AMAT,923.0,827.0,694.0,587.0
Deferred revenues(figures in $M),AMAT,3142.0,2076.0,1321.0,1336.0
Total current liabilities(figures in $M),AMAT,7379.0,6344.0,4459.0,4447.0
Long-term debt(figures in $M),AMAT,5457.0,5452.0,5448.0,4713.0
Other long-term liabilities(figures in $M),AMAT,732.0,692.0,662.0,375.0
Total non-current liabilities(figures in $M),AMAT,7153.0,7234.0,7316.0,6363.0
Total liabilities(figures in $M),AMAT,14532.0,13578.0,11775.0,10810.0
Common stock(figures in $M),AMAT,8.0,9.0,9.0,9.0
Retained earnings(figures in $M),AMAT,37892.0,32246.0,27209.0,24386.0
Accumulated other comprehensive income(figures in $M),AMAT,-202.0,-260.0,-299.0,-180.0
Total stockholders' equity(figures in $M),AMAT,12194.0,12247.0,10578.0,8214.0
Total liabilities and stockholders' equity(figures in $M),AMAT,26726.0,25825.0,22353.0,19024.0
