,2017,2016,2014,2013,2012,ticker
Current ratio,1.433,1.566,1.555,1.403,1.544,SPLS
Quick ratio,0.312,0.253,0.149,0.302,0.310,SPLS
Cash ratio,0.312,0.253,0.149,0.302,0.310,SPLS
Days of sales outstanding,0,0,0,0,0,SPLS
Days of inventory outstanding,47.002,48.792,49.750,47.214,48.556,SPLS
Operating cycle,47.002,48.792,49.750,47.214,48.556,SPLS
Days of payables outstanding,46.163,44.472,42.682,38.686,44.335,SPLS
Cash conversion cycle,0.839,4.320,7.068,8.529,4.222,SPLS
Gross profit margin,0.261,0.262,0.261,0.266,0.269,SPLS
Operating profit margin,-0.014,0.030,0.051,0.021,0.065,SPLS
Pretax profit margin,-0.019,0.023,0.031,-0.007,0.039,SPLS
Net profit margin,-0.082,0.018,0.027,-0.009,0.039,SPLS
Effective tax rate,-0.304,0.230,0.503,-2.650,0.483,SPLS
Return on assets,-0.181,0.037,0.055,-0.017,0.073,SPLS
Return on equity,-0.406,0.070,0.101,-0.034,0.140,SPLS
Return on capital employed,-0.057,0.093,0.151,0.065,0.174,SPLS
Net income per EBT,4.253,0.770,0.877,1.310,1.001,SPLS
Ebt per ebit,1.333,0.768,0.600,-0.315,0.604,SPLS
Ebit per revenue,-0.014,0.030,0.051,0.021,0.065,SPLS
Debt ratio,0.554,0.471,0.451,0.501,0.478,SPLS
Debt equity ratio,0.284,0.193,0.180,0.325,0.291,SPLS
Long term debt to capitalization,0.125,0.159,0.140,0.141,0.186,SPLS
Total debt to capitalization,0.221,0.161,0.153,0.245,0.225,SPLS
Interest coverage,-3.259,4.612,9.868,3.139,9.372,SPLS
Cash flow to debt ratio,0.891,0.945,1.004,0.613,0.773,SPLS
Company equity multiplier,2.243,1.892,1.822,2.004,1.915,SPLS
Receivables turnover,0,0,0,0,0,SPLS
Payables turnover,7.907,8.207,8.552,9.435,8.233,SPLS
Inventory turnover,7.766,7.481,7.337,7.731,7.517,SPLS
Fixed asset turnover,15.908,13.278,12.356,12.419,12.028,SPLS
Asset turnover,2.206,2.070,2.068,1.985,1.863,SPLS
Operating cash flow per share,1.439,1.523,1.700,1.821,2.268,SPLS
Free cash flow per share,1.046,0.930,1.131,1.299,1.716,SPLS
Cash per share,1.752,1.285,0.769,1.993,1.819,SPLS
Payout ratio,-0.208,0.813,0.504,-1.396,0.282,SPLS
Operating cash flow sales ratio,0.051,0.046,0.048,0.050,0.063,SPLS
Free cash flow operating cash flow ratio,0.727,0.610,0.665,0.713,0.757,SPLS
Cash flow coverage ratios,0.891,0.945,1.004,0.613,0.773,SPLS
Short term coverage ratios,1.800,57.529,10.658,1.235,3.590,SPLS
Capital expenditure coverage ratio,-3.663,-2.567,-2.985,-3.488,-4.109,SPLS
Dividend paid and capex coverage ratio,16.679,-13.397,-18.878,-21.996,-14.912,SPLS
Dividend payout ratio,-0.208,0.813,0.504,-1.396,0.282,SPLS
Price book value ratio,1.612,1.065,1.399,1.476,1.586,SPLS
Price to book ratio,1.612,1.065,1.399,1.476,1.586,SPLS
Price to sales ratio,0.326,0.272,0.371,0.371,0.445,SPLS
Price earnings ratio,-3.971,15.110,13.836,-42.926,11.300,SPLS
Price to free cash flows ratio,8.755,9.592,11.640,10.401,9.328,SPLS
Price to operating cash flows ratio,6.365,5.855,7.741,7.419,7.058,SPLS
Price cash flow ratio,6.365,5.855,7.741,7.419,7.058,SPLS
Price earnings to growth ratio,0.008,-0.398,0.034,0,0.756,SPLS
Price sales ratio,0.326,0.272,0.371,0.371,0.445,SPLS
Dividend yield,0.052,0.054,0.036,0.033,0.025,SPLS
Enterprise value multiple,-6.708,5.467,5.911,11.209,5.625,SPLS
Price fair value,1.612,1.065,1.399,1.476,1.586,SPLS
