,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),TMO,8524.0,4477.0,10325.0,2399.0
Total cash(figures in $M),TMO,8524.0,4477.0,10325.0,2399.0
Net receivables(figures in $M),TMO,8274.0,7977.0,5741.0,4349.0
Inventory(figures in $M),TMO,5634.0,5051.0,4029.0,3370.0
Other current assets(figures in $M),TMO,2933.0,2564.0,1862.0,1744.0
Total current assets(figures in $M),TMO,25365.0,20069.0,21957.0,11862.0
"Gross property, plant and equipment(figures in $M)",TMO,14269.0,12593.0,9577.0,7764.0
Accumulated depreciation(figures in $M),TMO,-4989.0,-4260.0,-3665.0,-3015.0
"Net property, plant and equipment(figures in $M)",TMO,9280.0,8333.0,5912.0,4749.0
Goodwill(figures in $M),TMO,41196.0,41924.0,26041.0,25714.0
Intangible assets(figures in $M),TMO,17442.0,20113.0,12685.0,14014.0
Other long-term assets(figures in $M),TMO,4007.0,4352.0,2457.0,1850.0
Total non-current assets(figures in $M),TMO,71925.0,74722.0,47095.0,46327.0
Total assets(figures in $M),TMO,97290.0,94791.0,69052.0,58189.0
Current debt(figures in $M),TMO,5579.0,2537.0,2628.0,676.0
Accounts payable(figures in $M),TMO,3381.0,2867.0,2175.0,1920.0
Accrued liabilities(figures in $M),TMO,5449.0,5377.0,4230.0,2685.0
Deferred revenues(figures in $M),TMO,2601.0,2655.0,1271.0,916.0
Other current liabilities(figures in $M),TMO,11535.0,10806.0,7676.0,5525.0
Total current liabilities(figures in $M),TMO,17114.0,13343.0,10304.0,6201.0
Long-term debt(figures in $M),TMO,28909.0,32333.0,19107.0,17076.0
Deferred tax liabilities(figures in $M),TMO,2849.0,3837.0,1794.0,2192.0
Other long-term liabilities(figures in $M),TMO,7119.0,48993.0,5134.0,5237.0
Total non-current liabilities(figures in $M),TMO,36028.0,81326.0,24241.0,22313.0
Total liabilities(figures in $M),TMO,53142.0,94669.0,34545.0,28514.0
Common stock(figures in $M),TMO,441.0,439.0,437.0,434.0
Retained earnings(figures in $M),TMO,41910.0,35431.0,28116.0,22092.0
Accumulated other comprehensive income(figures in $M),TMO,-3099.0,-2329.0,-2807.0,-2679.0
Total stockholders' equity(figures in $M),TMO,44032.0,0.0,34507.0,29675.0
Total liabilities and stockholders' equity(figures in $M),TMO,97290.0,94791.0,69052.0,58189.0
