,headline,final_score,datetime
1,"NIKE, Inc. Declares $0.340 Quarterly Dividend",90,2023-05-04 13:15:00
2,"Nike Inc. Cl B stock falls Thursday, underperforms market",86,2023-05-04 10:13:00
6,Just Do It — Virtually: Nike Looks To .SWOOSH Into Buy Zone,86,2023-05-04 05:02:24
8,Interesting NKE Put And Call Options For June 23rd,60,2023-05-04 03:15:00
9,"Dow down nearly 250 points on losses for Walt Disney, Nike shares",86,2023-05-04 02:45:00
10,Nike declares $0.34 dividend,86,2023-05-03 20:45:00
12,"Noteworthy Thursday Option Activity: NKE, INTU, LEN",70,2023-05-03 18:19:00
15,"Nike Inc. Cl B stock falls Wednesday, still outperforms market",86,2023-05-03 10:13:00
16,LeBron James pictured wearing $791 Nike sneakers that are only available via an NFT. Here's how that works.,57,2023-05-03 08:30:00
18,"US lawmakers query Shein, Adidas, Nike over Uyghur rights concerns",86,2023-05-02 17:42:00
19,Nike (NKE) Stock Moves -0.52%: What You Should Know,86,2023-05-02 14:50:09
20,"Nike Inc. Cl B stock falls Tuesday, still outperforms market",86,2023-05-02 10:12:00
26,"Nike Inc. Cl B stock rises Monday, outperforms market",86,2023-05-01 10:12:00
29,"JPMorgan Chase, Nike share gains lead Dow's nearly 100-point jump",86,2023-05-01 02:48:00
30,"JPMorgan Chase, Nike share gains lead Dow`s nearly 100-point jump",86,2023-05-01 01:49:00
34,"Nike Faces Challenges, Particularly In China",86,2023-04-28 17:39:54
35,Kevin Durant Signs Lifetime Contract With Nike,86,2023-04-28 15:27:00
36,Basketball-Durant signs 'lifetime contract' with Nike,86,2023-04-28 10:13:14
37,"Nike Inc. Cl B stock rises Friday, still underperforms market",86,2023-04-28 10:12:00
40,Kevin Durant reportedly signs lifetime deal with Nike,86,2023-04-28 04:58:00
41,Nike signs Kevin Durant to lifetime contract,86,2023-04-28 04:16:00
43,Why Nike and Others Are Working With Dylan Mulvaney Amid Bud Light Controversy,57,2023-04-27 21:30:00
46,How Nike Is Embracing the Future of Digital Fashion,86,2023-04-27 05:01:00
48,See Which Of The Latest 13F Filers Holds Nike,86,2023-04-27 01:46:00
49,"Nike Inc. Cl B stock rises Thursday, still underperforms market",86,2023-04-26 21:14:00
54,"Nike Inc. Cl B stock falls Wednesday, underperforms market",86,2023-04-25 21:13:00
55,Unusual Put Option Trade in Nike (NKE)  Worth $213.46K,86,2023-04-25 14:17:10
56,Can Nike Stock Sprint to New 2023 Highs? Here's the Level to Watch.,86,2023-04-25 11:47:00
57,"Nike Picks Cognizant For IT Support Functions, Building On Their 14-Year Collaboration",57,2023-04-25 11:37:40
59,"Why Nike, Gap, and Skechers Are Turning to 80s Nostalgia",86,2023-04-25 07:15:00
61,Bullish calls on Nike and PayPal,86,2023-04-25 06:42:11
63,"Is Trending Stock NIKE, Inc. (NKE) a Buy Now?",90,2023-04-25 06:00:01
64,Nike Expands Relationship with Cognizant to Manage its Global Technology Operations,57,2023-04-25 06:00:00
67,Nike expands relationship with Cognizant,86,2023-04-25 01:04:00
69,"Nike Inc. Cl B stock falls Tuesday, underperforms market",86,2023-04-24 21:13:00
72,Best Stocks To Buy And Watch: Dow Jones Leader Nike Leads These 2 Stocks In Or Near Buy Zones,57,2023-04-24 12:01:28
73,Nike: Shares Have Limited Room To Run,86,2023-04-23 17:12:12
74,Sneaker Brand Taps 80s Celebrity to Take On Nike,86,2023-04-23 11:09:00
75,"Nike: Great Company, But Just Wait",86,2023-04-23 05:00:44
77,DBS Sticks to Its Buy Rating for Nike (NKE),86,2023-04-22 05:56:00
79,Does the Secret to Nike's Success Make Its Stock a No-Brainer Buy?,86,2023-04-21 13:00:00
82,"Nike Inc. Cl B stock rises Friday, outperforms market",86,2023-04-20 21:13:00
84,Why Is Nike (NKE) Up 5.2% Since Last Earnings Report?,86,2023-04-20 08:30:03
87,Lululemon Doesn’t Like What It Sees in the Mirror,53,2023-04-19 07:34:45
88,"Tapestry named a Best Idea at Guggenheim, replacing Nike",86,2023-04-18 22:36:00
90,Oppenheimer Reiterates Nike (NKE) Outperform Recommendation,86,2023-04-18 16:35:54
91,"Nike Inc. Cl B stock rises Tuesday, still underperforms market",86,2023-04-18 10:12:00
94,"The Zacks Analyst Blog Highlights NIKE, Toyota Motor, ConocoPhillips, PayPal and Zoetis",57,2023-04-18 06:27:01
95,"Analysts` Top Consumer Goods Picks: Coca Cola Femsa SAB De CV (KOF), Nike (NKE)",60,2023-04-18 04:31:00
96,Nike is Releasing Its First Digital Sneaker Collection on .Swoosh,86,2023-04-17 15:17:22
97,"Q1 Earnings Scorecard and Analyst Reports for NIKE, Toyota Motor & ConocoPhillips",57,2023-04-17 13:49:08
98,Lightning Round: Nike's No. 1 in sports apparel,86,2023-04-17 12:40:09
99,"Nike Inc. Cl B stock rises Monday, still underperforms market",86,2023-04-17 10:12:00
100,Nordstrom Adds Former Nike Veteran Eric Sprunk to Board,86,2023-04-17 08:22:00
103,Nordstrom adds Nike vet to the board amid activist pressure,86,2023-04-17 05:21:00
104,Nordstrom adds former Nike executive to board as activist battle continues,57,2023-04-17 03:00:54
