,headline,final_score,datetime
0,B of A Securities Maintains Biogen (BIIB) Neutral Recommendation,86,2023-05-04 09:11:35
1,"Ionis (IONS) Q1 Earnings Surpass Estimates, Sales Match",51,2023-05-04 05:58:12
2,Is Biogen Inc.'s (NASDAQ:BIIB) Recent Stock Performance Influenced By Its Fundamentals In Any Way?,60,2023-05-04 05:00:19
6,Biogen price target raised to $320 from $300 at BofA,86,2023-05-04 01:27:00
7,Q1 2023 Ionis Pharmaceuticals Inc Earnings Call,86,2023-05-04 01:10:04
11,Biogen Inc. stock outperforms competitors on strong trading day,90,2023-05-03 20:41:00
17,Biogen says EC extends Tecfidera regulatory market protection to February 2025,86,2023-05-03 05:23:00
21,Biogen wins EU exclusivity for Tecfidera until 2025,86,2023-05-03 02:09:00
24,Biogen slips after competitor Eli Lilly`s Alzheimer`s trial hits target,86,2023-05-03 00:11:00
25,Lilly`s Gain Is Biogen`s Pain After Promising Alzheimer`s Data,86,2023-05-02 23:57:00
27,Biogen price target raised to $340 from $315 at Mizuho,86,2023-05-02 23:01:00
28,"Biogen Inc. stock rises Wednesday, outperforms market",90,2023-05-02 20:41:00
30,"Notable Wednesday Option Activity: BIIB, GPRE, CHK",57,2023-05-02 19:26:00
32,Biogen Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:40:00
33,"Biogen prices new ALS treatment at $14,230 per vial",86,2023-05-02 05:14:00
34,Biogen prices ALS therapy Qalsody at $14K a dose - report,86,2023-05-02 03:42:00
35,Biogen Inc. (NASDAQ:BIIB) Q1 2023 Earnings Call Transcript,90,2023-05-01 21:54:11
36,Biogen Inc. stock outperforms market on strong trading day,90,2023-05-01 09:40:00
37,Guggenheim Upgrades Biogen (BIIB),90,2023-05-01 06:04:54
40,Biogen upgraded to Buy at Guggenheim on potential for growth,86,2023-05-01 01:21:00
41,Biogen up as Guggenheim upgrades citing full approval for Leqembi,86,2023-05-01 00:53:00
43,Biogen upgraded to Buy from Neutral at Guggenheim,86,2023-04-30 22:19:00
44,27 Largest Biotech Companies in the US,54,2023-04-29 18:53:06
45,Biogen Inc. (NASDAQ:BIIB) is favoured by institutional owners who hold 87% of the company,60,2023-04-28 07:01:06
46,Biogen Inc. 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-28 03:54:53
47,The 3 Most Promising Biotech Innovations in 2023 and the Stocks to Buy,63,2023-04-28 03:26:31
48,Buy Biogen For Runups To Imminent Regulatory Decisions,86,2023-04-28 02:00:26
49,Buy Biogen For Runups To��Imminent Regulatory Decisions,86,2023-04-28 01:05:00
50,The 3��Most Promising Biotech Innovations in 2023 and the Stocks to Buy,63,2023-04-27 22:29:00
