,headline,final_score,datetime
1,Why Honeywell International Inc. (HON) is a Top Dividend Stock for Your Portfolio,90,2023-05-04 08:45:03
5,Honeywell's Strong Q1 Should Lead To A Solid 2023,86,2023-05-03 23:13:24
6,Honeywell`s Strong Q1 Should Lead To A Solid 2023,86,2023-05-03 22:14:00
7,"Honeywell International Inc. stock falls Thursday, underperforms market",90,2023-05-03 21:01:00
9,"Honeywell International Inc. stock falls Wednesday, still outperforms market",90,2023-05-02 21:01:00
12,HONEYWELL ANNOUNCES PARTICIPATION AT UPCOMING INVESTOR CONFERENCES,86,2023-05-02 06:00:00
13,"Honeywell weakness offers buying opportunity, says Argus",86,2023-05-01 23:42:00
14,Honeywell International Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-01 21:00:00
15,Morgan Stanley Maintains Honeywell International (HON) Equal-Weight Recommendation,86,2023-05-01 14:32:13
17,"Honeywell International Inc. stock rises Monday, outperforms market",90,2023-05-01 09:59:00
18,"Analysts Conflicted on These Technology Names: First Solar (FSLR), Honeywell International (HON) and Exlservice Holdings (EXLS)",86,2023-05-01 02:51:00
19,Honeywell International (HON) Gets a Hold from Morgan Stanley,86,2023-05-01 00:36:00
20,Cowen & Co. Keeps Their Buy Rating on Honeywell International (HON),86,2023-05-01 00:06:00
22,"Analysts Conflicted on These Technology Names: Apple (AAPL), Astra Space (ASTR) and Honeywell International (HON)",86,2023-04-30 22:11:00
24,Mizuho Maintains Honeywell International (HON) Buy Recommendation,86,2023-04-28 14:55:05
25,RBC Capital Maintains Honeywell International (HON) Sector Perform Recommendation,86,2023-04-28 14:55:03
26,Citigroup Maintains Honeywell International (HON) Buy Recommendation,86,2023-04-28 14:55:03
27,Honeywell International (HON) Q1 2023 Earnings Call Transcript,86,2023-04-28 12:35:14
28,"Honeywell International Inc. stock rises Friday, still underperforms market",90,2023-04-28 09:59:00
29,Honeywell price target raised to $242 from $240 at Citi,86,2023-04-27 23:09:00
