,2022,2021,2020,2019,2018,ticker
Current ratio,1.219,1.400,1.137,0.933,0.947,GS
Quick ratio,1.186,1.370,1.137,0.933,0.947,GS
Cash ratio,0.734,0.847,0.639,0.596,0.567,GS
Days of sales outstanding,1.048 K,990.327,1.093 K,822.220,960.968,GS
Days of inventory outstanding,0,0,0,0,0,GS
Days of payables outstanding,0,0,0,0,0,GS
Gross profit margin,0.943,0.994,1.026,1,1,GS
Operating profit margin,0.735,0.551,0.530,0.840,0.854,GS
Pretax profit margin,0.285,0.456,0.309,0.318,0.375,GS
Net profit margin,0.238,0.365,0.234,0.254,0.314,GS
Effective tax rate,0.165,0.200,0.242,0.200,0.162,GS
Return on assets,0.008,0.015,0.008,0.009,0.011,GS
Return on equity,0.096,0.197,0.099,0.094,0.116,GS
Return on capital employed,0.031,0.028,0.023,0.036,0.040,GS
Net income per EBT,0.835,0.800,0.758,0.800,0.838,GS
Ebt per ebit,0.387,0.827,0.583,0.379,0.440,GS
Ebit per revenue,0.735,0.551,0.530,0.840,0.854,GS
Debt ratio,0.919,0.925,0.917,0.909,0.903,GS
Debt equity ratio,2.632,2.736,2.771,2.833,3.172,GS
Long term debt to capitalization,0.679,0.698,0.689,0.697,0.724,GS
Total debt to capitalization,0.725,0.732,0.735,0.739,0.760,GS
Interest coverage,1.632,5.787,2.396,1.609,1.784,GS
Cash flow to debt ratio,0.028,0.003,-0.052,0.094,0.071,GS
Company equity multiplier,12.325,13.300,12.115,11.033,10.332,GS
Receivables turnover,0.348,0.369,0.334,0.444,0.380,GS
Payables turnover,0,0,0,0,0,GS
Inventory turnover,0,0,0,0,0,GS
Fixed asset turnover,2.461,2.911,1.590,1.373,1.816,GS
Asset turnover,0.033,0.041,0.035,0.034,0.036,GS
Operating cash flow per share,25.124,2.628,-38.519,64.230,52.987,GS
Free cash flow per share,14.310,-10.688,-56.221,41.510,32.276,GS
Cash per share,736.238,744.722,439.186,357.912,338.731,GS
Payout ratio,0.327,0.126,0.247,0.249,0.173,GS
Operating cash flow sales ratio,0.184,0.016,-0.340,0.717,0.614,GS
Free cash flow operating cash flow ratio,0.570,-4.067,1.460,0.646,0.609,GS
Cash flow coverage ratios,0.028,0.003,-0.052,0.094,0.071,GS
Short term coverage ratios,0.143,0.020,-0.259,0.497,0.408,GS
Capital expenditure coverage ratio,-2.323,-0.197,2.176,-2.827,-2.558,GS
Dividend paid and capex coverage ratio,-131.939,-0.474,3.455,-3.765,-3.309,GS
Dividend payout ratio,0.327,0.126,0.247,0.249,0.173,GS
Price book value ratio,1.017,1.219,0.979,0.949,0.714,GS
Price to book ratio,1.017,1.219,0.979,0.949,0.714,GS
Price to sales ratio,2.513,2.260,2.325,2.566,1.936,GS
Price earnings ratio,10.569,6.198,9.936,10.092,6.156,GS
Price to free cash flows ratio,23.995,-35.794,-4.691,5.539,5.176,GS
Price to operating cash flows ratio,13.667,145.585,-6.846,3.580,3.153,GS
Price cash flow ratio,13.667,145.585,-6.846,3.580,3.153,GS
Price earnings to growth ratio,-0.229,0.044,0.560,-0.592,0.034,GS
Price sales ratio,2.513,2.260,2.325,2.566,1.936,GS
Dividend yield,0.031,0.020,0.025,0.025,0.028,GS
Enterprise value multiple,4.962,5.016,8.748,6.993,7.399,GS
Price fair value,1.017,1.219,0.979,0.949,0.714,GS
