,ticker,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Cash and cash equivalents(figures in $M),S,137.941,1669.304,395.472,45.36
Other short-term investments(figures in $M),S,485.584,0.374,0.364,0.34
Total cash(figures in $M),S,623.525,1669.678,395.836,45.7
Net receivables(figures in $M),S,151.492,101.491,39.315,30.995
Other current assets(figures in $M),S,101.812,18.939,14.173,3.59
Total current assets(figures in $M),S,914.733,1817.654,464.057,88.716
"Gross property, plant and equipment(figures in $M)",S,62.305,48.802,36.804,12.474
Accumulated depreciation(figures in $M),S,-15.916,-9.81,-5.405,-4.145
"Net property, plant and equipment(figures in $M)",S,62.305,48.802,31.399,8.329
Equity and other investments(figures in $M),S,535.422,0.0,0.0,0.0
Goodwill(figures in $M),S,540.308,108.193,0.0,0.0
Intangible assets(figures in $M),S,145.093,15.807,0.47,0.263
Other long-term assets(figures in $M),S,5.516,10.703,2.694,2.32
Total non-current assets(figures in $M),S,1344.18,224.527,56.503,23.738
Total assets(figures in $M),S,2258.913,2042.181,520.56,112.454
Accounts payable(figures in $M),S,11.214,9.944,11.822,4.624
Accrued liabilities(figures in $M),S,154.97,83.807,23.805,14.289
Deferred revenues(figures in $M),S,303.2,182.957,89.645,52.823
Total current liabilities(figures in $M),S,473.279,281.321,128.906,71.736
Long-term debt(figures in $M),S,0.0,0.0,19.621,19.598
Deferred revenues(figures in $M),S,103.062,79.062,52.19,39.946
Other long-term liabilities(figures in $M),S,2.788,6.543,0.401,3.561
Total non-current liabilities(figures in $M),S,128.929,110.072,712.19,264.931
Total liabilities(figures in $M),S,602.208,391.393,841.096,336.667
Common stock(figures in $M),S,0.029,0.027,0.002,0.001
Retained earnings(figures in $M),S,-1000.351,-621.673,-350.572,-232.999
Accumulated other comprehensive income(figures in $M),S,-6.367,0.454,0.165,-0.201
Total stockholders' equity(figures in $M),S,1656.705,1650.788,-320.536,-224.213
Total liabilities and stockholders' equity(figures in $M),S,2258.913,2042.181,520.56,112.454
