,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),T,3701.0,21169.0,9740.0,12130.0
Total cash(figures in $M),T,3701.0,21169.0,9740.0,12130.0
Net receivables(figures in $M),T,11466.0,17571.0,20215.0,22703.0
Inventory(figures in $M),T,3123.0,3464.0,0.0,0.0
Other current assets(figures in $M),T,14818.0,0.0,20231.0,18364.0
Total current assets(figures in $M),T,33108.0,59997.0,52008.0,54828.0
"Gross property, plant and equipment(figures in $M)",T,149259.0,150084.0,152029.0,154382.0
Accumulated depreciation(figures in $M),T,-202185.0,-203584.0,-200436.0,-203410.0
"Net property, plant and equipment(figures in $M)",T,149259.0,150084.0,152029.0,154382.0
Equity and other investments(figures in $M),T,3533.0,7274.0,1780.0,3695.0
Goodwill(figures in $M),T,67895.0,133223.0,135259.0,146241.0
Intangible assets(figures in $M),T,129446.0,159493.0,146316.0,157617.0
Other long-term assets(figures in $M),T,19612.0,41551.0,38369.0,35188.0
Total non-current assets(figures in $M),T,369745.0,491625.0,473753.0,497123.0
Total assets(figures in $M),T,402853.0,551622.0,525761.0,551951.0
Current debt(figures in $M),T,7597.0,25875.0,3470.0,11438.0
Accounts payable(figures in $M),T,42644.0,50661.0,49032.0,45956.0
Accrued liabilities(figures in $M),T,3765.0,8878.0,8150.0,5624.0
Deferred revenues(figures in $M),T,3918.0,5303.0,6176.0,6191.0
Other current liabilities(figures in $M),T,2670.0,0.0,0.0,0.0
Total current liabilities(figures in $M),T,56173.0,85588.0,63438.0,68578.0
Long-term debt(figures in $M),T,128423.0,152820.0,153775.0,151709.0
Deferred tax liabilities(figures in $M),T,57032.0,64871.0,60472.0,59502.0
Other long-term liabilities(figures in $M),T,28849.0,30578.0,28358.0,29636.0
Total non-current liabilities(figures in $M),T,240223.0,282179.0,283083.0,281439.0
Total liabilities(figures in $M),T,296396.0,367767.0,346521.0,350017.0
Common stock(figures in $M),T,7621.0,7621.0,7621.0,7621.0
Retained earnings(figures in $M),T,-19415.0,42350.0,37457.0,57936.0
Accumulated other comprehensive income(figures in $M),T,2766.0,3529.0,4330.0,5470.0
Total stockholders' equity(figures in $M),T,97500.0,166332.0,161673.0,184221.0
Total liabilities and stockholders' equity(figures in $M),T,402853.0,551622.0,525761.0,551951.0
