,2021,2020,2019,2018,2017,ticker
Current ratio,1.506,2.268,2.041,2.409,3.014,CERN
Quick ratio,1.232,1.905,1.636,2.035,2.341,CERN
Cash ratio,0.363,0.527,0.430,0.389,0.470,CERN
Days of sales outstanding,73.532,77.478,73.069,80.497,74.017,CERN
Days of inventory outstanding,10.268,9.009,7.900,9.746,6.730,CERN
Operating cycle,83.799,86.487,80.969,90.244,80.747,CERN
Days of payables outstanding,120.175,92.236,93.186,114.301,93.589,CERN
Cash conversion cycle,-36.376,-5.748,-12.216,-24.057,-12.842,CERN
Gross profit margin,0.826,0.831,0.812,0.825,0.834,CERN
Operating profit margin,0.123,0.166,0.106,0.144,0.187,CERN
Pretax profit margin,0.121,0.180,0.115,0.149,0.188,CERN
Net profit margin,0.096,0.142,0.093,0.117,0.169,CERN
Effective tax rate,0.206,0.213,0.191,0.213,0.104,CERN
Return on assets,0.075,0.104,0.077,0.094,0.134,CERN
Return on equity,0.151,0.174,0.123,0.128,0.181,CERN
Return on capital employed,0.122,0.144,0.102,0.135,0.169,CERN
Net income per EBT,0.794,0.787,0.809,0.787,0.896,CERN
Ebt per ebit,0.988,1.084,1.090,1.034,1.007,CERN
Ebit per revenue,0.123,0.166,0.106,0.144,0.187,CERN
Debt ratio,0.505,0.404,0.374,0.265,0.260,CERN
Debt equity ratio,1.020,0.678,0.597,0.361,0.352,CERN
Long term debt to capitalization,0.304,0.230,0.194,0.082,0.097,CERN
Total debt to capitalization,0.333,0.230,0.194,0.083,0.099,CERN
Interest coverage,16.292,31.450,41.514,97.006,119.879,CERN
Cash flow to debt ratio,0.965,1.075,1.265,3.277,2.483,CERN
Company equity multiplier,2.020,1.678,1.597,1.361,1.352,CERN
Receivables turnover,4.964,4.711,4.995,4.534,4.931,CERN
Payables turnover,3.037,3.957,3.917,3.193,3.900,CERN
Inventory turnover,35.549,40.515,46.201,37.450,54.231,CERN
Fixed asset turnover,3.315,2.885,2.872,3.078,3.207,CERN
Asset turnover,0.775,0.732,0.826,0.800,0.795,CERN
Operating cash flow per share,5.777,4.685,4.126,4.405,3.946,CERN
Free cash flow per share,3.732,2.671,1.672,2.110,1.937,CERN
Cash per share,2.747,3.450,1.702,2.349,2.432,CERN
Payout ratio,0.481,0.284,0.215,0,0,CERN
Operating cash flow sales ratio,0.307,0.261,0.231,0.271,0.254,CERN
Free cash flow operating cash flow ratio,0.646,0.570,0.405,0.479,0.491,CERN
Cash flow coverage ratios,0.965,1.075,1.265,3.277,2.483,CERN
Short term coverage ratios,7.874,0,0,295.891,112.877,CERN
Capital expenditure coverage ratio,-2.824,-2.327,-1.681,-1.920,-1.964,CERN
Dividend paid and capex coverage ratio,-4.924,-3.628,-1.968,-1.920,-1.964,CERN
Dividend payout ratio,0.481,0.284,0.215,0,0,CERN
Price book value ratio,7.738,5.369,5.401,3.483,4.667,CERN
Price to book ratio,7.738,5.369,5.401,3.483,4.667,CERN
Price to sales ratio,4.940,4.371,4.097,3.199,4.343,CERN
Price earnings ratio,51.261,30.852,44.045,27.248,25.758,CERN
Price to free cash flows ratio,24.887,29.379,43.824,24.646,34.795,CERN
Price to operating cash flows ratio,16.075,16.752,17.759,11.807,17.077,CERN
Price cash flow ratio,16.075,16.752,17.759,11.807,17.077,CERN
Price earnings to growth ratio,-1.788,0.582,-3.365,-1.005,0.654,CERN
Price sales ratio,4.940,4.371,4.097,3.199,4.343,CERN
Dividend yield,0.009,0.009,0.005,0,0,CERN
Enterprise value multiple,20.336,14.429,17.625,11.876,14.453,CERN
Price fair value,7.738,5.369,5.401,3.483,4.667,CERN
