,ticker,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Cash and cash equivalents(figures in $M),FDX,6897.0,7087.0,4881.0,2319.0
Total cash(figures in $M),FDX,6897.0,7087.0,4881.0,2319.0
Net receivables(figures in $M),FDX,11863.0,11977.0,10102.0,9116.0
Inventory(figures in $M),FDX,637.0,587.0,572.0,553.0
Total current assets(figures in $M),FDX,20365.0,20580.0,16383.0,13086.0
"Gross property, plant and equipment(figures in $M)",FDX,91888.0,85460.0,78941.0,59511.0
Accumulated depreciation(figures in $M),FDX,-37184.0,-34325.0,-31416.0,-29082.0
"Net property, plant and equipment(figures in $M)",FDX,54704.0,51135.0,47525.0,30429.0
Goodwill(figures in $M),FDX,6544.0,6992.0,6372.0,6884.0
Intangible assets(figures in $M),FDX,301.0,352.0,322.0,416.0
Other long-term assets(figures in $M),FDX,4381.0,4070.0,3257.0,4004.0
Total non-current assets(figures in $M),FDX,65629.0,62197.0,57154.0,41317.0
Total assets(figures in $M),FDX,85994.0,82777.0,73537.0,54403.0
Current debt(figures in $M),FDX,82.0,146.0,51.0,964.0
Accounts payable(figures in $M),FDX,4030.0,3841.0,3269.0,3030.0
Accrued liabilities(figures in $M),FDX,7719.0,7465.0,5101.0,5019.0
Total current liabilities(figures in $M),FDX,14274.0,13660.0,10344.0,9013.0
Long-term debt(figures in $M),FDX,20182.0,20733.0,21952.0,16617.0
Deferred tax liabilities(figures in $M),FDX,4093.0,3927.0,3162.0,2821.0
Deferred revenues(figures in $M),FDX,0.0,0.0,0.0,99.0
Other long-term liabilities(figures in $M),FDX,682.0,983.0,466.0,571.0
Total non-current liabilities(figures in $M),FDX,46781.0,44949.0,44898.0,27633.0
Total liabilities(figures in $M),FDX,61055.0,58609.0,55242.0,36646.0
Common stock(figures in $M),FDX,32.0,32.0,32.0,32.0
Retained earnings(figures in $M),FDX,32782.0,29817.0,25216.0,24648.0
Accumulated other comprehensive income(figures in $M),FDX,-1103.0,-732.0,-1147.0,-865.0
Total stockholders' equity(figures in $M),FDX,24939.0,24168.0,18295.0,17757.0
Total liabilities and stockholders' equity(figures in $M),FDX,85994.0,82777.0,73537.0,54403.0
