,ticker,2022-07-31,2021-07-31,2020-07-31,2019-07-31
Cash and cash equivalents(figures in $M),INTU,2796.0,2562.0,6442.0,2116.0
Other short-term investments(figures in $M),INTU,485.0,1308.0,608.0,624.0
Total cash(figures in $M),INTU,3281.0,3870.0,7050.0,2740.0
Net receivables(figures in $M),INTU,446.0,391.0,149.0,87.0
Total current assets(figures in $M),INTU,5047.0,5157.0,7980.0,3594.0
"Gross property, plant and equipment(figures in $M)",INTU,1437.0,1160.0,960.0,2161.0
Accumulated depreciation(figures in $M),INTU,-1438.0,-1340.0,-1294.0,-1381.0
"Net property, plant and equipment(figures in $M)",INTU,1437.0,1160.0,960.0,780.0
Equity and other investments(figures in $M),INTU,98.0,43.0,19.0,13.0
Goodwill(figures in $M),INTU,13736.0,5613.0,1654.0,1655.0
Intangible assets(figures in $M),INTU,7061.0,3252.0,28.0,54.0
Other long-term assets(figures in $M),INTU,344.0,283.0,225.0,187.0
Total non-current assets(figures in $M),INTU,22687.0,10359.0,2951.0,2689.0
Total assets(figures in $M),INTU,27734.0,15516.0,10931.0,6283.0
Current debt(figures in $M),INTU,499.0,0.0,1338.0,50.0
Accounts payable(figures in $M),INTU,737.0,623.0,305.0,274.0
Taxes payable(figures in $M),INTU,8.0,0.0,0.0,0.0
Accrued liabilities(figures in $M),INTU,152.0,1.0,3.0,0.0
Deferred revenues(figures in $M),INTU,1239.0,1141.0,1107.0,1055.0
Other current liabilities(figures in $M),INTU,579.0,361.0,297.0,202.0
Total current liabilities(figures in $M),INTU,3630.0,2655.0,3529.0,1966.0
Long-term debt(figures in $M),INTU,6415.0,2034.0,2031.0,386.0
Deferred tax liabilities(figures in $M),INTU,619.0,525.0,2.0,37.0
Deferred revenues(figures in $M),INTU,6.0,0.0,0.0,0.0
Other long-term liabilities(figures in $M),INTU,87.0,53.0,42.0,145.0
Total non-current liabilities(figures in $M),INTU,7663.0,2992.0,2296.0,568.0
Total liabilities(figures in $M),INTU,11293.0,5647.0,5825.0,2534.0
Common stock(figures in $M),INTU,3.0,3.0,3.0,3.0
Retained earnings(figures in $M),INTU,13581.0,12296.0,10885.0,9621.0
Accumulated other comprehensive income(figures in $M),INTU,-60.0,-24.0,-32.0,-36.0
Total stockholders' equity(figures in $M),INTU,16441.0,9869.0,5106.0,3749.0
Total liabilities and stockholders' equity(figures in $M),INTU,27734.0,15516.0,10931.0,6283.0
