,2022,2021,2020,2019,2018,ticker
Current ratio,1.427,1.968,2.021,0.667,0.636,LUV
Quick ratio,1.285,1.840,1.927,0.576,0.539,LUV
Cash ratio,0.915,1.362,1.474,0.285,0.235,LUV
Days of sales outstanding,15.940,31.368,45.585,17.674,9.439,LUV
Days of inventory outstanding,15.127,16.788,13.815,11.741,10.578,LUV
Operating cycle,31.067,48.157,59.400,29.415,20.017,LUV
Days of payables outstanding,38.373,40.080,31.067,34.935,6.035,LUV
Cash conversion cycle,-7.306,8.077,28.332,-5.520,13.982,LUV
Gross profit margin,0.200,0.261,-0.209,0.267,0.276,LUV
Operating profit margin,0.043,0.109,-0.422,0.132,0.146,LUV
Pretax profit margin,0.031,0.084,-0.470,0.132,0.144,LUV
Net profit margin,0.023,0.062,-0.340,0.103,0.112,LUV
Effective tax rate,0.260,0.263,0.278,0.222,0.221,LUV
Return on assets,0.015,0.027,-0.089,0.089,0.094,LUV
Return on equity,0.050,0.094,-0.346,0.234,0.250,LUV
Return on capital employed,0.041,0.063,-0.141,0.175,0.175,LUV
Net income per EBT,0.740,0.737,0.722,0.778,0.779,LUV
Ebt per ebit,0.716,0.770,1.115,1,0.987,LUV
Ebit per revenue,0.043,0.109,-0.422,0.132,0.146,LUV
Debt ratio,0.698,0.713,0.743,0.620,0.625,LUV
Debt equity ratio,0.882,1.179,1.374,0.406,0.343,LUV
Long term debt to capitalization,0.462,0.527,0.568,0.223,0.220,LUV
Total debt to capitalization,0.469,0.541,0.579,0.289,0.255,LUV
Interest coverage,3.379,3.993,-12.153,36.061,34.473,LUV
Cash flow to debt ratio,0.402,0.189,-0.092,0.998,1.449,LUV
Company equity multiplier,3.310,3.488,3.897,2.634,2.663,LUV
Receivables turnover,22.898,11.636,8.007,20.652,38.671,LUV
Payables turnover,9.512,9.107,11.749,10.448,60.483,LUV
Inventory turnover,24.129,21.741,26.420,31.087,34.505,LUV
Fixed asset turnover,1.271,0.961,0.511,1.221,1.125,LUV
Asset turnover,0.673,0.435,0.262,0.866,0.837,LUV
Operating cash flow per share,6.391,3.922,-1.995,7.411,8.539,LUV
Free cash flow per share,-0.263,3.059,-2.906,5.502,5.091,LUV
Cash per share,20.728,26.189,23.600,7.569,6.438,LUV
Payout ratio,0,0,-0.061,0.162,0.135,LUV
Operating cash flow sales ratio,0.159,0.147,-0.125,0.178,0.223,LUV
Free cash flow operating cash flow ratio,-0.041,0.780,1.457,0.742,0.596,LUV
Cash flow coverage ratios,0.402,0.189,-0.092,0.998,1.449,LUV
Short term coverage ratios,14.195,3.355,-2.143,3.402,8.074,LUV
Capital expenditure coverage ratio,-0.960,-4.544,2.188,-3.882,-2.476,LUV
Dividend paid and capex coverage ratio,-0.960,-4.544,3.446,-6.087,-2.976,LUV
Dividend payout ratio,0,0,-0.061,0.162,0.135,LUV
Price book value ratio,1.868,2.435,2.967,2.954,2.703,LUV
Price to book ratio,1.868,2.435,2.967,2.954,2.703,LUV
Price to sales ratio,0.838,1.606,2.911,1.295,1.213,LUV
Price earnings ratio,37.043,25.958,-8.567,12.627,10.804,LUV
Price to free cash flows ratio,-127.989,14.004,-16.038,9.811,9.130,LUV
Price to operating cash flows ratio,5.268,10.922,-23.367,7.284,5.443,LUV
Price cash flow ratio,5.268,10.922,-23.367,7.284,5.443,LUV
Price earnings to growth ratio,-0.826,0.199,0.038,-27.147,-0.418,LUV
Price sales ratio,0.838,1.606,2.911,1.295,1.213,LUV
Dividend yield,0,0,0.007,0.013,0.012,LUV
Enterprise value multiple,7.736,8.310,-10.224,7.160,6.316,LUV
Price fair value,1.868,2.435,2.967,2.954,2.703,LUV
