,headline,final_score,datetime
0,Regions Financial Corp. stock underperforms Thursday when compared to competitors,90,2023-05-04 10:22:00
2,Regions Financial is Oversold,83,2023-05-04 03:30:00
4,Regions Bank Increases its Prime Lending Rate,86,2023-05-03 13:30:00
5,Regions Financial Corp. stock underperforms Wednesday when compared to competitors,90,2023-05-03 10:21:00
7,Regions Bank raises prime lending rate to 8.25% from 8%,86,2023-05-02 20:55:00
8,Unusual Call Option Trade in Regions Financial (RF)  Worth $206.88K,86,2023-05-02 17:18:44
9,"Regions Financial Corp. stock falls Tuesday, underperforms market",90,2023-05-02 10:21:00
10,Regions Financial Corp. stock underperforms Monday when compared to competitors,90,2023-05-01 10:20:00
12,Regions Financial raises non-interest expense outlook on check fraud,86,2023-05-01 01:18:00
13,Regions Financial Corp. stock outperforms competitors on strong trading day,90,2023-04-28 10:20:00
16,Regions Financial Corporation (NYSE:RF) Q1 2023 Earnings Call Transcript,90,2023-04-27 12:03:18
17,"Regions Financial Corp. stock rises Thursday, still underperforms market",90,2023-04-27 10:22:00
18,A Heart for All: How this Regions Branch Manager Earned the Company’s Highest Honor for Serving Others,86,2023-04-27 06:00:00
19,"Regions Financial Corp. stock falls Wednesday, underperforms market",90,2023-04-26 10:20:00
21,UBS Maintains Regions Financial (RF) Neutral Recommendation,86,2023-04-25 11:05:40
22,Robert W. Baird Sticks to Its Hold Rating for Regions Financial (RF),86,2023-04-25 05:25:00
23,"Analysts` Opinions Are Mixed on These Financial Stocks: Crown Castle (CCI), Regions Financial (RF) and Virtu Financial (VIRT)",86,2023-04-25 04:21:00
24,Regions Financial price target raised to $22 from $21 at UBS,86,2023-04-25 01:07:00
25,Citigroup Maintains Regions Financial (RF) Neutral Recommendation,86,2023-04-24 19:39:38
27,RBC Capital Reiterates Regions Financial (RF) Outperform Recommendation,86,2023-04-24 10:58:44
28,Piper Sandler Maintains Regions Financial (RF) Overweight Recommendation,86,2023-04-24 10:58:42
29,"Regions Financial Corp. stock falls Monday, underperforms market",90,2023-04-24 10:21:00
30,Regions Financial: One Of The Better Regional Banks,86,2023-04-24 07:21:28
32,Truist Securities Downgrades Regions Financial (RF),86,2023-04-24 05:06:24
33,Regions Financial Corporation Just Missed Earnings - But Analysts Have Updated Their Models,90,2023-04-24 03:19:37
35,Regions Financial price target lowered to $25 from $27.50 at Piper Sandler,86,2023-04-24 01:17:00
37,Regions Financial (RF) Receives a Rating Update from a Top Analyst,86,2023-04-24 00:36:00
38,"Analysts Offer Insights on Financial Companies: Deutsche Bank AG (DB), KeyCorp (KEY) and Regions Financial (RF)",86,2023-04-24 00:31:00
40,Regions Financial (RF) Receives a Buy from D.A. Davidson,86,2023-04-23 23:45:00
41,Truist cuts Regions Financial rating to hold from buy on ‘revenue headwinds’,86,2023-04-23 23:21:00
42,Regions downgraded on challenged operating leverage at Truist,86,2023-04-23 23:08:00
43,Truist cuts Regions Financial rating to hold from buy on ���revenue headwinds`,86,2023-04-23 22:22:00
44,Regions Financial downgraded to Hold from Buy at Truist,86,2023-04-23 22:02:00
45,Regions Financial (RF) Receives a Hold from Barclays,86,2023-04-23 21:15:00
48,Regions Financial price target lowered to $20 from $25 at Citi,86,2023-04-22 03:34:00
49,Bank of America Securities Sticks to Its Hold Rating for Regions Financial (RF),86,2023-04-22 01:25:00
