,headline,final_score,datetime
0,Citigroup Maintains Microchip Technology (MCHP) Neutral Recommendation,86,2023-05-05 06:34:31
1,Stifel Maintains Microchip Technology (MCHP) Equal-Weight Recommendation,86,2023-05-05 06:34:29
2,Wells Fargo Maintains Microchip Technology (MCHP) Equal-Weight Recommendation,86,2023-05-05 06:34:27
3,Keybanc Maintains Microchip Technology (MCHP) Overweight Recommendation,86,2023-05-05 03:03:16
4,Microchip Technology (MCHP) Q4 Earnings and Revenues Surpass Estimates,86,2023-05-04 14:55:09
5,Microchip Technology Incorporated (MCHP) Q4 2023 Earnings Call Transcript,90,2023-05-04 14:22:06
6,Microchip Technology Announces Record Financial Results for Fourth Quarter and Fiscal Year 2023,86,2023-05-04 13:15:00
7,Microchip Technology Increases Quarterly Cash Dividend 38.8% Year-Over-Year to 38.3 Cents per Share,90,2023-05-04 13:15:00
9,Microchip Technology Incorporated 2023 Q4 - Results - Earnings Call Presentation,90,2023-05-04 11:08:25
10,"Microchip stock drops following slight earnings beat, in-line outlook",86,2023-05-04 10:27:00
11,"Microchip Technology Inc. stock falls Thursday, still outperforms market",90,2023-05-04 10:09:00
12,Microchip Tech: Fiscal Q4 Earnings Snapshot,86,2023-05-04 10:02:00
14,Microchip Technology raises dividend by 7% to $0.383,86,2023-05-03 21:56:00
15,Microchip increases quarterly dividend to 38.3c per share,86,2023-05-03 21:29:00
16,"Microchip sees Q1 EPS $1.63-$1.65, consensus $1.64",86,2023-05-03 21:10:00
17,"Microchip reports Q4 EPS $1.64, consensus $1.62",86,2023-05-03 21:07:00
18,"Microchip Technology Non-GAAP EPS of $1.64 beats by $0.02, revenue of $2.23B beats by $6.21M",86,2023-05-03 20:32:00
19,Video: S&P 500 Analyst Moves: MCHP,60,2023-05-03 19:27:00
20,"Microchip Technology Achieves #150 Analyst Rank, Surpassing ConocoPhillips",86,2023-05-03 18:55:00
22,"Microchip Technology’s Steve Sanghi Shares His Personal and Business Journey in ""Up and to the Right""",86,2023-05-03 11:00:00
23,"Microchip Technology Inc. stock rises Wednesday, outperforms market",90,2023-05-03 10:09:00
24,Microchip (MCHP) to Report Q4 Earnings: What's in the Cards?,86,2023-05-02 11:19:06
25,"Microchip Technology Inc. stock rises Tuesday, outperforms market",90,2023-05-02 10:08:00
28,Microchip Technology: Is Now the Time to Buy Shares?,86,2023-05-01 10:30:00
29,"Microchip Technology Inc. stock rises Monday, outperforms market",90,2023-05-01 10:08:00
30,Microchip Technology (MCHP) Outpaces Stock Market Gains: What You Should Know,86,2023-04-28 14:45:09
31,"Microchip Technology Inc. stock rises Friday, outperforms market",90,2023-04-28 10:08:00
34,Notable Two Hundred Day Moving Average Cross - MCHP,60,2023-04-27 03:42:00
35,Relative Strength Alert For Microchip Technology,86,2023-04-27 03:32:00
36,Microchip Technology (MCHP) Shares Cross 2% Yield Mark,86,2023-04-26 19:28:00
37,Microchip Technology Inc. stock outperforms market despite losses on the day,90,2023-04-26 10:08:00
38,Susquehanna Maintains Microchip Technology (MCHP) Positive Recommendation,86,2023-04-25 11:10:12
39,"Microchip Technology Inc. stock falls Tuesday, underperforms market",90,2023-04-25 10:08:00
41,"Zacks.com featured highlights Insperity, Microchip Technology, Darden Restaurants, Dr. Reddy's and W.W. Grainger",86,2023-04-24 02:41:09
45,"Microchip Technology Inc. stock falls Friday, underperforms market",90,2023-04-21 10:08:00
47,Microchip Technology Announces Promotion of Rich Simoncic to Executive Vice President,86,2023-04-20 14:10:00
48,"Microchip Technology Inc. stock falls Thursday, underperforms market",90,2023-04-20 10:08:00
49,"Microchip Technology Inc. stock falls Wednesday, underperforms market",90,2023-04-19 10:08:00
51,MCHP or MPWR: Which Is the Better Value Stock Right Now?,60,2023-04-18 08:40:03
55,"Microchip Technology Inc. stock rises Thursday, still underperforms market",90,2023-04-13 10:08:00
56,Microchip Technology (MCHP) Trades Flat On The Day: What You Should Know,86,2023-04-11 14:50:09
57,"The Zacks Analyst Blog Highlights STMicroelectronics, Microchip Technology, Analog Devices and Lam Research",86,2023-04-11 06:22:01
60,"Microchip Technology Inc. stock remains steady Tuesday, still outperforms market",90,2023-04-10 21:09:00
64,Here's Why Microchip Technology (MCHP) is a Strong Value Stock,86,2023-04-06 06:40:01
67,"The Zacks Analyst Blog Highlights Microchip Technology, DSV and Trane Technologies",86,2023-04-04 02:24:09
69,Microchip Technology (MCHP) Stock Sinks As Market Gains: What You Should Know,86,2023-04-03 15:15:10
70,"Microchip Technology Inc. stock falls Monday, underperforms market",90,2023-04-03 10:08:00
72,"Microchip Technology Inc. stock rises Friday, still underperforms market",90,2023-03-31 10:11:00
73,Should You Consider Adding Microchip Technology Incorporated (MCHP) to Your Portfolio?,90,2023-03-31 05:37:42
74,"Microchip Technology Inc. stock rises Thursday, outperforms market",90,2023-03-30 10:08:00
75,Unusual Call Option Trade in Microchip Technology (MCHP)  Worth $586.18K,86,2023-03-29 13:27:09
76,Here's Why Microchip Tech (MCHP) Is a Great 'Buy the Bottom' Stock Now,86,2023-03-29 06:55:01
77,Microchip Technology (MCHP) Gains As Market Dips: What You Should Know,86,2023-03-28 15:15:10
81,Microchip Technology's (NASDAQ:MCHP) investors will be pleased with their strong 143% return over the last three years,86,2023-03-26 06:13:12
83,All You Need to Know About Microchip Tech (MCHP) Rating Upgrade to Strong Buy,86,2023-03-22 09:00:04
84,Microchip Technology: Solid Microcontroller Performance In A Strong Semiconductor Sector,86,2023-03-22 08:06:32
85,"Zacks.com featured highlights include Dr. Reddys Laboratories, Darden Restaurants, The Interpublic Group of Companies, Microchip Technology and Valero Energy",86,2023-03-22 03:58:10
87,Microchip Technology: Growth Across All Segments Support Positive Outlook,86,2023-03-21 18:56:30
88,"Microchip Technology Inc. stock remains steady Tuesday, underperforms market",90,2023-03-21 10:08:00
89,New MPLAB® SiC Power Simulator Allows Customers to Test Microchip’s SiC Power Solutions in Design Phase,86,2023-03-20 05:00:00
90,Microchip announces MPLAB SiC Power Simulator,86,2023-03-20 00:09:00
91,"Microchip Technology Moves Up In Market Cap Rank, Passing AutoZone",86,2023-03-19 21:25:00
92,Microchip Technology (MCHP) Dips More Than Broader Markets: What You Should Know,86,2023-03-17 15:15:10
93,"Zacks Investment Ideas feature highlights: Silicon Valley Bank, Impinj, Delta Airlines, Rambu and Microchip Technology",86,2023-03-16 05:06:12
96,"The Zacks Analyst Blog Highlights Ameriprise Financial, Everest Re Group, Microchip Technology, Henry Schein and HSBC Holdings",86,2023-03-15 06:04:01
97,"Zacks Industry Outlook Highlights Analog Devices, Microchip Technology and Silicon Laboratories",86,2023-03-15 05:49:12
102,Microchip Expands its Secure Authentication IC Portfolio,86,2023-03-14 05:00:00
103,Microchip Should Outperform The Semiconductor Industry In 2023,86,2023-03-14 04:12:15
104,Microchip expands secure authentication IC portfolio with six products,86,2023-03-14 00:11:00
105,"Microchip Reaches Milestone in $800 Million, Multi-Year Initiative Aiming to Triple Semiconductor Production at its Oregon Facility",86,2023-03-13 11:30:00
107,"Citigroup Analyst: NVDA, AMD, MCHP are Giving Sector a Boost",60,2023-03-12 19:01:00
108,Microchip reaches milestone in $800M initiative to triple semi output in Oregon,86,2023-03-12 18:48:00
115,Wall Street Analysts Are Bullish on Top Technology Picks,86,2023-03-07 22:31:00
118,This 1 Semiconductor Stock Could Be the Best Technology Buy You've Never Heard Of,86,2023-03-07 03:19:00
119,Microchip announces industrial-grade SPE products,86,2023-03-06 23:16:00
121,"Microchip Technology to Present at the Morgan Stanley Technology, Media & Telecom Conference",86,2023-03-06 13:15:00
122,Microchip Technology to Present at the Raymond James 44th Annual Institutional Investors Conference,86,2023-03-06 13:15:00
