,2022,2021,2020,2019,2018,ticker
Current ratio,1.382,1.256,1.707,1.441,1.648,VLO
Quick ratio,0.961,0.860,1.015,0.873,0.963,VLO
Cash ratio,0.278,0.245,0.357,0.196,0.278,VLO
Days of sales outstanding,24.665,33.235,34.351,30.002,22.907,VLO
Days of inventory outstanding,15.439,20.621,33.544,24.708,21.394,VLO
Operating cycle,40.103,53.855,67.895,54.710,44.302,VLO
Days of payables outstanding,29.103,41.126,33.789,35.954,28.148,VLO
Cash conversion cycle,11.001,12.729,34.106,18.756,16.154,VLO
Gross profit margin,0.095,0.027,-0.012,0.044,0.048,VLO
Operating profit margin,0.089,0.019,-0.024,0.035,0.039,VLO
Pretax profit margin,0.087,0.014,-0.031,0.032,0.036,VLO
Net profit margin,0.065,0.011,-0.017,0.022,0.027,VLO
Effective tax rate,0.224,0.165,0.449,0.201,0.208,VLO
Return on assets,0.189,0.022,-0.021,0.045,0.062,VLO
Return on equity,0.489,0.070,-0.059,0.111,0.144,VLO
Return on capital employed,0.361,0.052,-0.037,0.094,0.116,VLO
Net income per EBT,0.753,0.835,0.551,0.695,0.738,VLO
Ebt per ebit,0.976,0.724,1.273,0.909,0.926,VLO
Ebit per revenue,0.089,0.019,-0.024,0.035,0.039,VLO
Debt ratio,0.582,0.658,0.621,0.582,0.547,VLO
Debt equity ratio,0.151,0.181,0.843,0.503,0.420,VLO
Long term debt to capitalization,0.083,0.087,0.441,0.317,0.290,VLO
Total debt to capitalization,0.131,0.154,0.457,0.335,0.296,VLO
Interest coverage,27.918,3.532,-2.805,8.449,9.728,VLO
Cash flow to debt ratio,0.185,0.131,0.064,0.029,0.480,VLO
Company equity multiplier,2.588,3.141,2.754,2.470,2.315,VLO
Receivables turnover,14.798,10.983,10.626,12.166,15.934,VLO
Payables turnover,12.542,8.875,10.802,10.152,12.967,VLO
Inventory turnover,23.642,17.701,10.881,14.772,17.060,VLO
Fixed asset turnover,5.496,3.547,2.055,3.541,4.057,VLO
Asset turnover,2.892,1.969,1.254,2.011,2.333,VLO
Operating cash flow per share,1.673,1.079,2.501,0.763,10.261,VLO
Free cash flow per share,-2.582,-3.012,-1.892,-4.073,6.148,VLO
Cash per share,12.309,10.128,8.140,6.254,7,VLO
Payout ratio,0.135,1.244,-1.445,0.616,0.439,VLO
Operating cash flow sales ratio,0.004,0.004,0.016,0.003,0.037,VLO
Free cash flow operating cash flow ratio,-1.543,-2.793,-0.756,-5.340,0.599,VLO
Cash flow coverage ratios,0.185,0.131,0.064,0.029,0.480,VLO
Short term coverage ratios,0.465,0.278,1.010,0.382,18.366,VLO
Capital expenditure coverage ratio,-0.393,-0.264,-0.569,-0.158,-2.495,VLO
Dividend paid and capex coverage ratio,-5.555,-6.968,-5.415,-0.624,-11.413,VLO
Dividend payout ratio,0.135,1.244,-1.445,0.616,0.439,VLO
Price book value ratio,2.127,1.659,1.225,1.774,1.474,VLO
Price to book ratio,2.127,1.659,1.225,1.774,1.474,VLO
Price to sales ratio,0.284,0.268,0.355,0.357,0.273,VLO
Price earnings ratio,4.347,23.734,-20.799,15.969,10.230,VLO
Price to free cash flows ratio,-49.127,-24.935,-29.901,-22.995,12.194,VLO
Price to operating cash flows ratio,75.809,69.635,22.617,122.786,7.307,VLO
Price cash flow ratio,75.809,69.635,22.617,122.786,7.307,VLO
Price earnings to growth ratio,0.005,0.110,0.142,-0.798,-0.502,VLO
Price sales ratio,0.284,0.268,0.355,0.357,0.273,VLO
Dividend yield,0.031,0.052,0.069,0.039,0.043,VLO
Enterprise value multiple,2.991,13.219,-24.574,11.943,5.820,VLO
Price fair value,2.127,1.659,1.225,1.774,1.474,VLO
