,headline,final_score,datetime
0,Institutional owners may take dramatic actions as Verizon Communications Inc.'s (NYSE:VZ) recent 3.7% drop adds to one-year losses,90,2023-05-05 05:01:46
3,Verizon continues to upgrade Phoenix's best network,86,2023-05-04 06:00:00
4,Verizon continues to upgrade Los Angeles' best network,86,2023-05-04 06:00:00
5,Verizon lands $448.3M Veterans Affairs contract,86,2023-05-04 05:30:00
6,VZ June 23rd Options Begin Trading,60,2023-05-04 03:04:00
8,"Verizon continues to partner with HBCUs, HSIs and community colleges to bring STEM learning to youth",86,2023-05-03 07:00:00
9,Verizon continues to upgrade Flint's best network,86,2023-05-03 06:00:00
10,Verizon Drives Enhanced Connectivity at the Formula 1 Crypto.com Miami Grand Prix,86,2023-05-03 06:00:00
14,Verizon`s Dividend Yield Isn`t As Safe As It Used To Be,86,2023-05-03 01:09:00
15,Verizon brings private wireless network solutions to Miami Grand Prix,86,2023-05-03 01:03:00
17,Verizon Communications Inc. stock outperforms market on strong trading day,90,2023-05-02 21:33:00
20,Verizon Communications Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-02 10:30:00
21,Q1 2023 SBA Communications Corp Earnings Call,86,2023-05-02 09:03:08
22,"Verizon announces new +play savings from streaming, gaming and lifestyle brands",86,2023-05-02 08:22:00
24,Verizon continues to upgrade Syracuse' best network,86,2023-05-02 06:00:00
25,Verizon upgrades network for Palm Bay customers,86,2023-05-02 06:00:00
27,Is Verizon`s High Dividend Yield Worth It?,86,2023-05-01 20:08:00
32,RBC Capital Reiterates Verizon Communications (VZ) Sector Perform Recommendation,86,2023-05-01 10:58:14
33,"Verizon Communications Inc. stock falls Monday, underperforms market",90,2023-05-01 10:30:00
35,Best High-Yield Dividend Stock to Buy: Verizon vs. AT&T,86,2023-05-01 06:53:01
36,Here is What to Know Beyond Why Verizon Communications Inc. (VZ) is a Trending Stock,90,2023-05-01 06:00:01
37,It's Too Early To Give Up On Verizon's 6.7% Yield After Q1 Results,86,2023-05-01 05:45:33
38,It`s Too Early To Give Up On Verizon`s 6.7% Yield After Q1 Results,86,2023-05-01 04:50:00
39,"Analysts Conflicted on These Technology Names: Bumble (BMBL), L3Harris Technologies (LHX) and Verizon (VZ)",86,2023-05-01 04:32:00
40,"Verizon: Income Stock With Relatively Safe Dividends, But Temper Your Expectations",86,2023-05-01 02:00:41
41,Is Verizon's Dividend Safe After Q1 Earnings?,86,2023-04-30 07:17:00
43,Verizon: Good Dividend But Deteriorating Business Model,86,2023-04-29 15:26:28
48,"Verizon Communications Inc. stock rises Friday, still underperforms market",90,2023-04-28 10:30:00
53,Verizon: Anatomy Of A Failing Commodity-Utility Investment,86,2023-04-27 16:04:01
54,"Verizon Communications Inc. stock rises Thursday, outperforms market",90,2023-04-27 10:32:00
56,"Dow's 500-point rally led by gains in shares of Verizon, Honeywell",86,2023-04-27 07:43:00
57,Verizon’s stock heads for best day in two years amid sharp rally in communications stocks,86,2023-04-27 07:23:00
58,Should You Be Excited About Verizon Communications Inc.'s (NYSE:VZ) 23% Return On Equity?,90,2023-04-27 07:00:23
59,"Dow up nearly 400 points on gains in shares of Verizon, Honeywell",86,2023-04-27 06:43:00
60,Verizon Business to showcase 5G business solutions at Channel Partners Conference & Expo 2023,86,2023-04-27 06:00:00
61,Verizon upgrades network for Rockford customers,86,2023-04-27 06:00:00
62,Verizon continues to upgrade Lansing's network,86,2023-04-27 06:00:00
63,"Dow's 300-point rally led by gains for shares of Verizon, Honeywell",86,2023-04-27 05:01:00
64,"Dow`s nearly 225-point rally led by gains for shares of Honeywell, Verizon",86,2023-04-27 04:25:00
65,"Dow`s 300-point rally led by gains for shares of Verizon, Honeywell",86,2023-04-27 04:25:00
66,"Dow's nearly 225-point rally led by gains for shares of Honeywell, Verizon",86,2023-04-27 03:45:00
67,"Dow's 133-point rally highlighted by gains in Verizon, Honeywell stocks",86,2023-04-27 02:45:00
68,Is Verizon Communications Stock a Buy Now?,86,2023-04-27 02:40:00
70,"Dow`s 133-point rally highlighted by gains in Verizon, Honeywell stocks",86,2023-04-27 01:50:00
71,Verizon to showcase 5G business solutions at Channel Partners Expo,86,2023-04-27 01:11:00
75,TD Cowen Maintains Verizon Communications (VZ) Outperform Recommendation,86,2023-04-26 18:50:34
76,"Dow`s 500-point rally led by gains in shares of Verizon, Honeywell",86,2023-04-26 18:49:00
77,Verizon`s stock heads for best day in two years amid sharp rally in communications stocks,86,2023-04-26 18:24:00
78,Verizon Reports Mixed Earnings,54,2023-04-26 12:48:13
79,Oppenheimer Maintains Verizon Communications (VZ) Outperform Recommendation,86,2023-04-26 10:51:02
80,Verizon Communications Inc. stock underperforms Wednesday when compared to competitors,90,2023-04-26 10:30:00
81,"Verizon Awards 25 Hispanic Small Businesses $10,000 Grants to Drive Digital Acceleration",86,2023-04-26 08:55:00
83,"New York Hall of Science, Verizon and Snap launch citywide augmented reality experience",86,2023-04-26 08:24:00
84,Verizon Has a 7% Dividend Yield. The Payout Could Get Better.,86,2023-04-26 08:11:00
85,Verizon: Nothing Is Over,56,2023-04-26 06:15:23
86,Verizon upgrades network for Miami customers,86,2023-04-26 06:00:00
87,Verizon continues to upgrade Seattle's best network,86,2023-04-26 06:00:00
88,Verizon continues to upgrade Durham's best network,86,2023-04-26 06:00:00
90,Verizon's Road To Recovery: Uncovering Value Amid Challenges,86,2023-04-26 04:25:08
91,Is Verizon's Big-Time Dividend in Trouble?,86,2023-04-26 04:25:00
93,Verizon`s Road To Recovery: Uncovering Value Amid Challenges,86,2023-04-26 03:31:00
94,"Verizon: Weak Buyers Fled, Now's Your Chance",86,2023-04-26 03:00:05
95,"Verizon: Weak Buyers Fled, Now`s Your Chance",86,2023-04-26 02:02:00
97,Verizon price target lowered to $45 from $49 at TD Cowen,86,2023-04-25 23:36:00
98,"Analysts Have Conflicting Sentiments on These Technology Companies: Enphase Energy (ENPH), Raytheon Technologies (RTX) and Verizon (VZ)",86,2023-04-25 22:21:00
99,Barclays Reaffirms Their Hold Rating on Verizon (VZ),86,2023-04-25 20:56:00
100,Q1 2023 Verizon Communications Inc Earnings Call,90,2023-04-25 20:42:52
102,Verizon Revenue Misses As Consumer Wireless Business Struggles,86,2023-04-25 13:07:41
103,"Verizon Earnings Beat Estimates, But Consumer Business Shows Signs of Pressure",86,2023-04-25 11:25:00
105,"Verizon Communications Inc. stock rises Tuesday, outperforms market",90,2023-04-25 10:30:00
106,"Verizon Misses Q1 Revenue Expectations, FY23 EPS Outlook Lags",86,2023-04-25 08:12:01
108,Verizon (VZ) Q1 Earnings: Taking a Look at Key Metrics Versus Estimates,86,2023-04-25 06:30:01
109,Verizon (VZ) Beats on Q1 Earnings Despite Lower Revenues,86,2023-04-25 06:11:01
111,Verizon Communications (VZ) Tops Q1 Earnings Estimates,86,2023-04-25 05:05:12
112,"Verizon's tepid results underscore wireless slowdown, tough competition",86,2023-04-25 05:03:44
114,Verizon Communications Inc. (VZ) Q1 2023 Earnings Call Transcript,90,2023-04-25 04:30:02
116,"Verizon misses first-quarter estimates for revenue, wireless subscribers",86,2023-04-25 03:50:59
117,Verizon begins 2023 with rapid network expansion and the most broadband additions in over a decade,86,2023-04-25 03:50:00
119,Goldman Sachs Keeps Their Hold Rating on Verizon (VZ),86,2023-04-25 02:25:00
120,Verizon reports more subscriber declines and miss on revenue,86,2023-04-25 02:12:00
121,Verizon CEO Hans Vestberg On Q1 Earnings,86,2023-04-25 02:00:00
122,Verizon: Q1 2023 Weakness Calls For Further Turbulence Ahead,86,2023-04-25 01:45:55
123,Verizon backs yearly outlook and hails broadband net adds growth,86,2023-04-25 01:25:00
124,Verizon Communications Inc. 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-25 01:23:52
127,Verizon anticipates $75M in incremental quarterly revenue moving forward,86,2023-04-25 00:58:00
130,Verizon 1Q Revenue Falls as it Loses Wireless Subscribers,86,2023-04-25 00:13:00
131,Verizon: Q1 Earnings Snapshot,51,2023-04-24 23:59:00
133,Verizon rises as it adds 633K subscribers in Q1,86,2023-04-24 23:20:00
134,"Verizon sees more subscriber declines, misses on revenue",86,2023-04-24 23:12:00
135,"Verizon reports Q1 Non-GAAP EPS of $1.20, revenue of $32.9B",86,2023-04-24 22:57:00
136,"Verizon reports Q1 total broadband net additions of 437,000",86,2023-04-24 22:57:00
137,"Verizon sees Fy23 adjusted EPS $4.55-$4.85, consensus $4.70",86,2023-04-24 22:56:00
138,"Verizon reports Q1 adjusted EPS $1.20, consensus $1.20",86,2023-04-24 22:55:00
142,Verizon And AT&T Battle Over 'Better Network' Wireless Ad Claims,86,2023-04-24 16:02:00
143,Verizon Earnings Arrive as Industry Growth Cools,86,2023-04-24 14:31:00
144,Verizon Communications Inc. stock underperforms Monday when compared to competitors,90,2023-04-24 10:31:00
146,Verizon earnings: What to expect,52,2023-04-24 08:32:00
149,Verizon upgrades football fan experience for 2023 NFL Draft,86,2023-04-24 06:52:00
155,VZ earnings preview: Eyes on subscriber count,60,2023-04-23 18:17:00
157,Verizon Communications (NYSE:VZ) Will Want To Turn Around Its Return Trends,86,2023-04-23 07:03:41
160,"T-Mobile's Latest Move Gives Verizon, AT&T the Proverbial Finger",86,2023-04-22 04:00:00
161,"Verizon is at the start of a new chapter, but will the story be any different?",86,2023-04-22 02:16:00
163,"Verizon to report earnings April 25, 2023",86,2023-04-21 10:00:00
166,Verizon And T-Mobile: Less Capital Intensive 5G,86,2023-04-21 05:56:00
168,Verizon Earnings Growth Forecast To Slow on Lower Subscriber Gains,86,2023-04-21 04:00:00
172,Verizon Communications Inc. stock outperforms competitors on strong trading day,90,2023-04-20 21:31:00
175,Verizon Communications Inc. stock underperforms Thursday when compared to competitors,90,2023-04-20 10:30:00
177,Verizon stock leads Dow losers after AT&T earnings,86,2023-04-20 09:20:00
180,"Dow falls nearly 150 points on losses for Verizon, Cisco shares",86,2023-04-20 07:38:00
182,Verizon continues to upgrade Indianapolis' best network,86,2023-04-20 06:00:00
183,Verizon Launches 5G Ultra Wideband in New Nebraska Markets,86,2023-04-20 06:00:00
185,"Verizon, American Express share losses contribute to Dow's 62-point drop",86,2023-04-20 03:59:00
