,ticker,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Cash and cash equivalents(figures in $M),CAH,4717.0,3407.0,2771.0,2531.0
Total cash(figures in $M),CAH,4717.0,3407.0,2771.0,2531.0
Net receivables(figures in $M),CAH,10561.0,9103.0,8264.0,8448.0
Inventory(figures in $M),CAH,15636.0,14594.0,13198.0,12822.0
Total current assets(figures in $M),CAH,32935.0,31048.0,25940.0,25747.0
"Gross property, plant and equipment(figures in $M)",CAH,5883.0,5588.0,5331.0,5168.0
Accumulated depreciation(figures in $M),CAH,-3522.0,-3228.0,-2965.0,-2812.0
"Net property, plant and equipment(figures in $M)",CAH,2361.0,2360.0,2366.0,2356.0
Goodwill(figures in $M),CAH,5855.0,7989.0,8357.0,8378.0
Intangible assets(figures in $M),CAH,1774.0,2105.0,2918.0,3430.0
Other long-term assets(figures in $M),CAH,953.0,951.0,1185.0,1052.0
Total non-current assets(figures in $M),CAH,10943.0,13405.0,14826.0,15216.0
Total assets(figures in $M),CAH,43878.0,44453.0,40766.0,40963.0
Current debt(figures in $M),CAH,580.0,871.0,10.0,452.0
Accounts payable(figures in $M),CAH,27128.0,23700.0,21374.0,21535.0
Accrued liabilities(figures in $M),CAH,2842.0,2957.0,2231.0,2122.0
Other current liabilities(figures in $M),CAH,0.0,96.0,0.0,0.0
Total current liabilities(figures in $M),CAH,30550.0,27624.0,23615.0,24109.0
Long-term debt(figures in $M),CAH,4735.0,5365.0,6765.0,7579.0
Deferred tax liabilities(figures in $M),CAH,9299.0,9670.0,8594.0,2945.0
Total non-current liabilities(figures in $M),CAH,14034.0,15035.0,15359.0,10524.0
Total liabilities(figures in $M),CAH,44584.0,42659.0,38974.0,34633.0
Common stock(figures in $M),CAH,2813.0,2806.0,2789.0,2763.0
Retained earnings(figures in $M),CAH,-280.0,1205.0,1170.0,5434.0
Accumulated other comprehensive income(figures in $M),CAH,-114.0,-34.0,-104.0,-79.0
Total stockholders' equity(figures in $M),CAH,-706.0,1794.0,1792.0,6330.0
Total liabilities and stockholders' equity(figures in $M),CAH,43878.0,44453.0,40766.0,40963.0
