,2022,2021,2020,2019,2018,ticker
Current ratio,1.039,1.158,1.392,1.367,1.485,FFIV
Quick ratio,0.736,0.899,1.169,1.171,1.398,FFIV
Cash ratio,0.412,0.418,0.659,0.542,0.445,FFIV
Days of sales outstanding,63.632,47.743,45.987,52.416,49.877,FFIV
Days of inventory outstanding,46.242,16.324,24.965,35.214,30.866,FFIV
Operating cycle,109.874,64.067,70.951,87.630,80.742,FFIV
Days of payables outstanding,76.553,45.960,57.693,64.106,58.319,FFIV
Cash conversion cycle,33.321,18.107,13.258,23.523,22.423,FFIV
Gross profit margin,0.800,0.811,0.826,0.841,0.833,FFIV
Operating profit margin,0.150,0.151,0.167,0.231,0.282,FFIV
Pretax profit margin,0.143,0.149,0.169,0.241,0.279,FFIV
Net profit margin,0.120,0.127,0.131,0.191,0.210,FFIV
Effective tax rate,0.164,0.144,0.224,0.210,0.249,FFIV
Return on assets,0.061,0.066,0.066,0.126,0.174,FFIV
Return on equity,0.130,0.140,0.138,0.243,0.353,FFIV
Return on capital employed,0.118,0.109,0.116,0.227,0.369,FFIV
Net income per EBT,0.836,0.856,0.776,0.790,0.751,FFIV
Ebt per ebit,0.954,0.982,1.011,1.044,0.991,FFIV
Ebit per revenue,0.150,0.151,0.167,0.231,0.282,FFIV
Debt ratio,0.532,0.528,0.523,0.480,0.507,FFIV
Debt equity ratio,0.252,0.282,0.326,0,0,FFIV
Long term debt to capitalization,0.099,0.215,0.241,0,0,FFIV
Total debt to capitalization,0.201,0.220,0.246,0,0,FFIV
Interest coverage,21.946,55.590,34.199,-22.892,0,FFIV
Cash flow to debt ratio,0.711,0.969,0.909,0,0,FFIV
Company equity multiplier,2.137,2.117,2.096,1.925,2.027,FFIV
Receivables turnover,5.736,7.645,7.937,6.963,7.318,FFIV
Payables turnover,4.768,7.942,6.327,5.694,6.259,FFIV
Inventory turnover,7.893,22.360,14.621,10.365,11.825,FFIV
Fixed asset turnover,6.814,5.970,4.436,10.037,14.902,FFIV
Asset turnover,0.511,0.521,0.503,0.661,0.830,FFIV
Operating cash flow per share,7.344,10.628,10.850,12.455,12.423,FFIV
Free cash flow per share,6.786,10.123,9.866,10.730,11.550,FFIV
Cash per share,14.676,15.000,19.863,16.193,16.967,FFIV
Payout ratio,0,0,0,0,0,FFIV
Operating cash flow sales ratio,0.164,0.248,0.281,0.333,0.352,FFIV
Free cash flow operating cash flow ratio,0.924,0.952,0.909,0.862,0.930,FFIV
Cash flow coverage ratios,0.711,0.969,0.909,0,0,FFIV
Short term coverage ratios,1.265,33.473,34.288,0,0,FFIV
Capital expenditure coverage ratio,-13.164,-21.050,-11.026,-7.223,-14.235,FFIV
Dividend paid and capex coverage ratio,-13.164,-21.050,-11.026,-7.223,-14.235,FFIV
Dividend payout ratio,0,0,0,0,0,FFIV
Price book value ratio,3.533,5.113,3.350,4.786,9.097,FFIV
Price to book ratio,3.533,5.113,3.350,4.786,9.097,FFIV
Price to sales ratio,3.236,4.635,3.181,3.760,5.410,FFIV
Price earnings ratio,27.078,36.431,24.324,19.712,25.775,FFIV
Price to free cash flows ratio,21.328,19.636,12.444,13.086,16.526,FFIV
Price to operating cash flows ratio,19.708,18.703,11.315,11.274,15.365,FFIV
Price cash flow ratio,19.708,18.703,11.315,11.274,15.365,FFIV
Price earnings to growth ratio,-12.321,4.487,-0.837,-5.037,1.989,FFIV
Price sales ratio,3.236,4.635,3.181,3.760,5.410,FFIV
Dividend yield,0,0,0,0,0,FFIV
Enterprise value multiple,16.045,23.854,14.602,13.343,16.991,FFIV
Price fair value,3.533,5.113,3.350,4.786,9.097,FFIV
