,ticker,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Cash and cash equivalents(figures in $M),DELL,8607.0,9477.0,14201.0,9302.0
Total cash(figures in $M),DELL,8607.0,9477.0,14201.0,9302.0
Net receivables(figures in $M),DELL,12482.0,12912.0,12788.0,12484.0
Inventory(figures in $M),DELL,4776.0,5898.0,3402.0,3281.0
Other current assets(figures in $M),DELL,10827.0,11581.0,8021.0,6934.0
Total current assets(figures in $M),DELL,42351.0,44957.0,43567.0,36896.0
"Gross property, plant and equipment(figures in $M)",DELL,13092.0,12306.0,17301.0,6027.0
Accumulated depreciation(figures in $M),DELL,-6883.0,-6891.0,-8753.0,-8572.0
"Net property, plant and equipment(figures in $M)",DELL,6209.0,5415.0,6431.0,6027.0
Equity and other investments(figures in $M),DELL,1518.0,1839.0,1624.0,864.0
Goodwill(figures in $M),DELL,19676.0,19770.0,40829.0,41691.0
Intangible assets(figures in $M),DELL,6468.0,7461.0,14429.0,18107.0
Other long-term assets(figures in $M),DELL,7311.0,7695.0,11196.0,10428.0
Total non-current assets(figures in $M),DELL,47260.0,47702.0,79848.0,81965.0
Total assets(figures in $M),DELL,89611.0,92659.0,123415.0,118861.0
Current debt(figures in $M),DELL,6573.0,5823.0,6362.0,7737.0
Accounts payable(figures in $M),DELL,18598.0,27143.0,21696.0,20065.0
Accrued liabilities(figures in $M),DELL,8874.0,7578.0,9549.0,9359.0
Deferred revenues(figures in $M),DELL,15542.0,14261.0,16525.0,14881.0
Other current liabilities(figures in $M),DELL,0.0,0.0,1792.0,2129.0
Total current liabilities(figures in $M),DELL,51654.0,56143.0,54132.0,52042.0
Long-term debt(figures in $M),DELL,23015.0,21131.0,41622.0,44319.0
Deferred tax liabilities(figures in $M),DELL,0.0,0.0,2173.0,3110.0
Deferred revenues(figures in $M),DELL,14744.0,13312.0,14276.0,12919.0
Other long-term liabilities(figures in $M),DELL,3223.0,3653.0,5360.0,5797.0
Total non-current liabilities(figures in $M),DELL,40982.0,38096.0,61258.0,63035.0
Total liabilities(figures in $M),DELL,92636.0,94239.0,115390.0,115077.0
Common stock(figures in $M),DELL,8424.0,7898.0,16849.0,16091.0
Retained earnings(figures in $M),DELL,-6732.0,-8188.0,-13751.0,-16891.0
Accumulated other comprehensive income(figures in $M),DELL,-1001.0,-431.0,-314.0,-709.0
Total stockholders' equity(figures in $M),DELL,-3122.0,-1685.0,2951.0,-945.0
Total liabilities and stockholders' equity(figures in $M),DELL,89611.0,92659.0,123415.0,118861.0
