,headline,final_score,datetime
0,"Zacks Industry Outlook Highlights Agilent Technologies, AMETEK and Fortive",86,2023-05-05 02:00:09
1,"Advanced Energy (AEIS) Q1 Earnings Beat, Revenues Rise Y/Y",60,2023-05-04 12:05:07
2,"Trimble (TRMB) Q1 Earnings Beat Estimates, Revenues Fall Y/Y",60,2023-05-04 10:13:05
3,"FormFactor's (FORM) Q1 Earnings Beat, Revenues Decline Y/Y",60,2023-05-04 10:10:05
4,Agilent Technologies Inc. stock outperforms market despite losses on the day,86,2023-05-04 09:33:00
5,"ETSY's Q1 Earnings Beat Estimates, Revenues Increase Y/Y",60,2023-05-04 09:11:04
6,3 Electronics Stocks With Upbeat Industry Prospects to Watch,60,2023-05-04 05:56:12
7,Agilent Announces Solutions Innovation Research Award to Dr. Jiangbin Ye,86,2023-05-04 05:00:00
8,Cognex Corporation (CGNX) Q1 Earnings and Revenues Top Estimates,60,2023-05-04 04:25:11
9,Agilent Technologies (A) Gains As Market Dips: What You Should Know,86,2023-05-03 15:00:10
10,"Garmin's (GRMN) Q1 Earnings & Sales Beat Estimates, Down Y/Y",60,2023-05-03 11:57:06
11,"Jack Henry (JKHY) Q3 Earnings Top Estimates, Revenues Rise Y/Y",60,2023-05-03 11:52:06
12,"Agilent Technologies Inc. stock rises Wednesday, outperforms market",86,2023-05-03 09:33:00
13,Crawford & Company Reports 2023 First Quarter Results,60,2023-05-03 09:15:00
14,"AMETEK (AME) Q1 Earnings & Sales Surpass Estimates, Up Y/Y",60,2023-05-02 11:15:06
15,"NXP Semiconductors (NXPI) Q1 Earnings Beat, Revenues Fall Y/Y",60,2023-05-02 10:26:05
16,"Agilent Technologies Inc. stock falls Tuesday, still outperforms market",86,2023-05-02 09:33:00
17,"China-Exposed Stocks Have Rallied, but Bargains Still Exist, Says Analyst",60,2023-05-02 04:10:00
18,"Agilent Technologies Inc. stock rises Monday, outperforms market",86,2023-05-01 09:33:00
19,Will Agilent (A) Beat Estimates Again in Its Next Earnings Report?,86,2023-05-01 09:10:04
20,"Agilent Technologies Inc. stock rises Friday, outperforms market",86,2023-04-28 09:33:00
21,Agilent Technologies (A) Gains But Lags Market: What You Should Know,86,2023-04-27 15:00:10
22,"Teradyne (TER) Q1 Earnings & Revenues Top Estimates, Fall Y/Y",60,2023-04-27 11:19:06
23,GE Healthcare Technologies: The Dip Offers A Renewed Buying Opportunity,86,2023-04-27 10:49:55
24,Agilent to Announce Second-Quarter Fiscal Year 2023 Financial Results May 23,86,2023-04-26 10:05:00
25,Fortive (FTV) Q1 Earnings and Revenues Beat Estimates,60,2023-04-26 05:55:12
26,"Agilent Technologies Inc. stock falls Tuesday, underperforms market",86,2023-04-25 09:33:00
27,"With EPS Growth And More, Agilent Technologies (NYSE:A) Makes An Interesting Case",86,2023-04-25 03:09:11
28,Agilent Technologies (A) Stock Sinks As Market Gains: What You Should Know,86,2023-04-24 15:15:10
29,"Agilent Technologies Inc. stock falls Monday, underperforms market",86,2023-04-23 20:34:00
30,"Dividend Champion, Contender, And Challenger Highlights: Week Of April 23",60,2023-04-22 17:22:39
31,"3 Best Stocks to Buy Now, 4/21/2023, According to Top Analysts",60,2023-04-21 00:21:00
32,"Analysts Are Bullish on These Healthcare Stocks: Agilent (A), Regulus (RGLS)",86,2023-04-20 22:20:00
33,Village Farms gets Nasdaq notice for listing noncompliance,60,2023-04-20 21:22:00
34,"Agilent Technologies Inc. stock falls Thursday, underperforms market",86,2023-04-20 09:33:00
35,Datadog (DDOG) Expands Reach With New Data Center in Japan,60,2023-04-20 08:32:03
36,NICE Expands Portfolio With the Launch of SAM-10 Solutions,60,2023-04-20 07:27:02
37,A June 16th Options Begin Trading,60,2023-04-20 03:26:00
38,"Agilent Technologies Inc. stock falls Wednesday, underperforms market",86,2023-04-19 09:33:00
39,Broadcom (AVGO) Boosts AI Networks With Jericho3-AI,60,2023-04-19 08:47:03
40,"Agilent Technologies Inc. stock falls Friday, underperforms market",86,2023-04-14 09:33:00
41,Schrodinger Stock Sees Relative Strength Rating Rise To 82,60,2023-04-14 07:48:00
42,Agilent Showcases Comprehensive Cancer Portfolio Solutions at AACR 2023,86,2023-04-14 05:00:00
43,"Agilent Technologies Inc. stock rises Thursday, outperforms market",86,2023-04-13 09:32:00
44,Agilent (A) Boosts Reach to Biopharma Researchers With PathAI,86,2023-04-13 08:02:03
45,Agilent launches genomic profiling test SureSelect for solid tumors,86,2023-04-13 05:39:00
46,Agilent Announces NGS Assay for Comprehensive Genomic Profiling (CGP) for Advancing Precision Oncology,86,2023-04-13 05:29:00
47,Agilent and PathAI Partner to Deliver AI-Powered Assay Development Solutions for Biopharma Research and Clinical Applications,86,2023-04-12 05:00:00
48,"Agilent Technologies Inc. stock rises Tuesday, outperforms market",86,2023-04-11 09:33:00
49,Sheerlink™ by RTX - growing with your ambitions,60,2023-04-11 00:17:00
50,"A Look At The Intrinsic Value Of Agilent Technologies, Inc. (NYSE:A)",90,2023-04-08 07:49:36
51,Agilent (A) Boosts Spectrophotometer Reach With Cary System,86,2023-04-05 07:01:02
52,What's in the Offing for SMART Global (SGH) in Q2 Earnings?,60,2023-04-03 08:52:03
53,Agilent Announces High-Performance Cary 3500 Flexible UV-Vis System,86,2023-04-03 05:00:00
54,"Zacks.com featured highlights W.W. Grainger, Ameriprise, Agilent Technologies and Bloomin'",86,2023-04-03 03:12:10
55,Agilent Announces Thought Leader Award to Dr. Chenli Liu,86,2023-04-03 00:00:00
56,4 GARP Stocks to Scoop Up for Maximum Returns,60,2023-03-31 06:36:01
57,Bullish Two Hundred Day Moving Average Cross - A,60,2023-03-30 20:13:00
58,"Agilent Technologies Inc. stock rises Thursday, still underperforms market",86,2023-03-30 09:33:00
59,Agilent (A) Down 2.7% Since Last Earnings Report: Can It Rebound?,86,2023-03-30 08:30:03
60,"Ex-Dividend Reminder: Agilent Technologies, Bank of Nova Scotia and Brixmor Property Group",86,2023-03-30 03:28:00
61,"Agilent Technologies Inc. stock rises Wednesday, still underperforms market",86,2023-03-29 09:33:00
62,Why Agilent Technologies (A) is a Top Growth Stock for the Long-Term,86,2023-03-27 06:45:01
63,Illumina: What Is Up With The Genes?,60,2023-03-27 02:54:03
64,Earn Double-Digit Income With Options (April 2023),60,2023-03-27 02:00:00
65,Bank of America Securities Sticks to Their Buy Rating for Agilent (A),86,2023-03-27 00:17:00
66,Helzberg Diamonds debuts rêve Certified Sustainability Rated lab grown diamond collection,60,2023-03-27 00:03:00
67,"Dividend Champion, Contender, And Challenger Highlights: Week Of March 26",60,2023-03-25 03:44:38
68,Interesting A Put And Call Options For November 17th,60,2023-03-24 02:42:00
69,"Agilent Presents 2023 Darlene Solomon Award to Victor Chang Cardiac Research Institute Scientist, Kathryn Wolhuter",86,2023-03-23 17:00:00
70,Agilent Announced as Instrument Business Outlook 2022 Company of the Year,86,2023-03-20 11:00:00
71,"Could The Market Be Wrong About Agilent Technologies, Inc. (NYSE:A) Given Its Attractive Financial Prospects?",90,2023-03-16 04:23:37
72,Danaher Vs. Agilent: Which Is The Better Option For Long-Term Investors,86,2023-03-15 00:02:07
73,"Agilent Technologies Inc. stock rises Tuesday, still underperforms market",86,2023-03-14 09:33:00
74,Agilent (A) Boosts Digital Pathology Reach With Hamamatsu Deal,86,2023-03-14 09:22:04
75,"Market Disruptor Axion BioSystems Rejects Agilent Technologies, Inc. Allegations",90,2023-03-14 04:00:00
76,Axion BioSystems `vigorously refutes` Agilent allegations,86,2023-03-14 03:03:00
77,Sophia Genetics partners with Agilent on cancer analysis solution,86,2023-03-14 01:12:00
78,Agilent (A) Boosts Biopharma Solutions Offerings With e-Msion,86,2023-03-13 09:33:04
79,Agilent (A) to Boost Digital Pathology Reach With Proscia Deal,86,2023-03-10 09:14:05
80,MACOM (MTSI) Boosts Data Center Reach With New Product Family,60,2023-03-10 06:36:02
81,Agilent Announces End-to-End Digital Pathology Workflow Solution at USCAP 2023,86,2023-03-10 05:01:00
82,Agilent Announces Digital Pathology Scanner Distribution Agreement with Hamamatsu,86,2023-03-10 05:00:00
83,Agilent partners with Hamamatsu Photonics on Nanozoomer range,86,2023-03-10 01:35:00
84,First Week of A August 18th Options Trading,60,2023-03-10 01:35:00
85,SciSparc gets Nasdaq listing deficiency letter,60,2023-03-09 22:50:00
86,Agilent Again Named One of Barron’s 100 Most Sustainable Companies,86,2023-03-09 13:05:00
87,"Agilent Announces Acquisition of e-MSion, Early-Stage Company Behind ECD Technology that Helps Accelerate Drug Development",86,2023-03-09 11:10:00
88,Semtech (SMTC) to Boost 5G Market Reach With New Solutions,60,2023-03-09 07:34:03
89,"Vishay (VSH) Unveils New Devices, Expands Resistor Offerings",60,2023-03-09 07:17:03
90,"MACOM (MTSI) Acquires Linearizer, Expands Product Portfolio",60,2023-03-09 07:08:03
91,"Overseas Shipholding GAAP EPS of $0.11, revenue of $121.76M",60,2023-03-08 22:36:00
92,"Agilent Technologies Inc. stock falls Thursday, still outperforms market",86,2023-03-08 19:33:00
93,Agilent announces acquisition of e-MSion,86,2023-03-08 17:19:00
94,"If Howard Marks' Sea Change Memo Is Correct, REITs And High Yield Stocks Look Unattractive",60,2023-03-08 05:23:14
95,Agilent Announces Global Distribution Agreement with Proscia to Accelerate Data-Driven Precision Medicine,86,2023-03-08 05:00:00
