,2022,2021,2020,2019,2018,ticker
Current ratio,1.688,2.094,2.524,2.323,2.087,BAX
Quick ratio,0.942,1.337,1.742,1.620,1.285,BAX
Cash ratio,0.362,0.697,1.119,1.033,0.646,BAX
Days of sales outstanding,66.465,77.460,64.945,60.908,59.439,BAX
Days of inventory outstanding,102.107,116.597,98.693,91.402,95.075,BAX
Operating cycle,168.571,194.056,163.638,152.310,154.514,BAX
Days of payables outstanding,42.789,59.225,53.725,49.323,57.747,BAX
Cash conversion cycle,125.783,134.831,109.913,102.988,96.767,BAX
Gross profit margin,0.357,0.399,0.393,0.419,0.430,BAX
Operating profit margin,-0.036,0.061,0.052,0.086,0.144,BAX
Pretax profit margin,-0.156,0.116,0.111,0.085,0.152,BAX
Net profit margin,-0.160,0.100,0.094,0.088,0.146,BAX
Effective tax rate,-0.029,0.123,0.141,-0.042,0.037,BAX
Return on assets,-0.086,0.038,0.055,0.055,0.104,BAX
Return on equity,-0.415,0.141,0.127,0.127,0.208,BAX
Return on capital employed,-0.023,0.027,0.036,0.065,0.125,BAX
Net income per EBT,1.029,0.869,0.853,1.032,0.959,BAX
Ebt per ebit,4.286,1.896,2.143,0.994,1.059,BAX
Ebit per revenue,-0.036,0.061,0.052,0.086,0.144,BAX
Debt ratio,0.792,0.728,0.564,0.565,0.500,BAX
Debt equity ratio,2.951,2.017,0.783,0.756,0.446,BAX
Long term debt to capitalization,0.729,0.661,0.420,0.403,0.308,BAX
Total debt to capitalization,0.747,0.669,0.439,0.431,0.308,BAX
Interest coverage,-1.390,4.057,4.500,8.793,17.194,BAX
Cash flow to debt ratio,0.070,0.121,0.275,0.353,0.603,BAX
Company equity multiplier,4.849,3.693,2.304,2.308,2.007,BAX
Receivables turnover,5.492,4.712,5.620,5.993,6.141,BAX
Payables turnover,8.530,6.163,6.794,7.400,6.321,BAX
Inventory turnover,3.575,3.130,3.698,3.993,3.839,BAX
Fixed asset turnover,2.733,2.201,2.192,2.219,2.450,BAX
Asset turnover,0.534,0.381,0.583,0.625,0.711,BAX
Operating cash flow per share,2.403,4.426,3.670,4.134,3.925,BAX
Free cash flow per share,1.056,2.946,2.277,2.766,2.650,BAX
Cash per share,3.409,5.878,7.328,6.552,3.431,BAX
Payout ratio,-0.237,0.413,0.429,0.423,0.232,BAX
Operating cash flow sales ratio,0.080,0.174,0.160,0.185,0.188,BAX
Free cash flow operating cash flow ratio,0.439,0.666,0.620,0.669,0.675,BAX
Cash flow coverage ratios,0.070,0.121,0.275,0.353,0.603,BAX
Short term coverage ratios,0.794,3.477,3.613,3.277,524,BAX
Capital expenditure coverage ratio,-1.784,-2.991,-2.635,-3.023,-3.078,BAX
Dividend paid and capex coverage ratio,-11.425,-10.432,-7.915,-7.707,-6.872,BAX
Dividend payout ratio,-0.237,0.413,0.429,0.423,0.232,BAX
Price book value ratio,4.404,4.747,4.700,5.400,4.510,BAX
Price to book ratio,4.404,4.747,4.700,5.400,4.510,BAX
Price to sales ratio,1.700,3.371,3.499,3.746,3.159,BAX
Price earnings ratio,-10.611,33.560,37.062,42.520,21.643,BAX
Price to free cash flows ratio,48.287,29.136,35.239,30.229,24.839,BAX
Price to operating cash flows ratio,21.213,19.393,21.864,20.229,16.769,BAX
Price cash flow ratio,21.213,19.393,21.864,20.229,16.769,BAX
Price earnings to growth ratio,0.037,1.867,3.651,-1.208,0.166,BAX
Price sales ratio,1.700,3.371,3.499,3.746,3.159,BAX
Dividend yield,0.022,0.012,0.012,0.010,0.011,BAX
Enterprise value multiple,48.225,35.021,30.797,25.603,14.344,BAX
Price fair value,4.404,4.747,4.700,5.400,4.510,BAX
