,ticker,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Cash and cash equivalents(figures in $M),NVDA,3389.0,1990.0,847.0,10896.0
Other short-term investments(figures in $M),NVDA,9907.0,19218.0,10714.0,1.0
Total cash(figures in $M),NVDA,13296.0,21208.0,11561.0,10897.0
Net receivables(figures in $M),NVDA,3827.0,4650.0,2429.0,1657.0
Inventory(figures in $M),NVDA,5159.0,2605.0,1826.0,979.0
Other current assets(figures in $M),NVDA,791.0,0.0,0.0,0.0
Total current assets(figures in $M),NVDA,23073.0,28829.0,16055.0,13690.0
"Gross property, plant and equipment(figures in $M)",NVDA,4845.0,3607.0,2856.0,2292.0
Accumulated depreciation(figures in $M),NVDA,-2694.0,-1903.0,-1408.0,-1011.0
"Net property, plant and equipment(figures in $M)",NVDA,4845.0,3607.0,2856.0,2292.0
Equity and other investments(figures in $M),NVDA,299.0,266.0,144.0,0.0
Goodwill(figures in $M),NVDA,4372.0,4349.0,4193.0,618.0
Intangible assets(figures in $M),NVDA,1676.0,2339.0,2737.0,49.0
Other long-term assets(figures in $M),NVDA,3820.0,3841.0,2144.0,118.0
Total non-current assets(figures in $M),NVDA,18109.0,15358.0,12736.0,3625.0
Total assets(figures in $M),NVDA,41182.0,44187.0,28791.0,17315.0
Current debt(figures in $M),NVDA,1250.0,0.0,999.0,0.0
Accounts payable(figures in $M),NVDA,1193.0,1783.0,1201.0,687.0
Accrued liabilities(figures in $M),NVDA,4120.0,2552.0,1725.0,1097.0
Deferred revenues(figures in $M),NVDA,354.0,300.0,288.0,141.0
Other current liabilities(figures in $M),NVDA,1397.0,843.0,61.0,85.0
Total current liabilities(figures in $M),NVDA,6563.0,4335.0,3925.0,1784.0
Long-term debt(figures in $M),NVDA,9703.0,10946.0,5964.0,1991.0
Deferred tax liabilities(figures in $M),NVDA,247.0,245.0,241.0,29.0
Deferred revenues(figures in $M),NVDA,218.0,202.0,163.0,60.0
Other long-term liabilities(figures in $M),NVDA,1913.0,1553.0,1375.0,775.0
Total non-current liabilities(figures in $M),NVDA,12518.0,13240.0,7973.0,3327.0
Total liabilities(figures in $M),NVDA,19081.0,17575.0,11898.0,5111.0
Common stock(figures in $M),NVDA,2.0,3.0,1.0,1.0
Retained earnings(figures in $M),NVDA,10171.0,16235.0,18908.0,14971.0
Accumulated other comprehensive income(figures in $M),NVDA,-43.0,-11.0,19.0,1.0
Total stockholders' equity(figures in $M),NVDA,22101.0,26612.0,16893.0,12204.0
Total liabilities and stockholders' equity(figures in $M),NVDA,41182.0,44187.0,28791.0,17315.0
