,2022,2021,2020,2019,2018,ticker
Current ratio,0.696,0.708,0.667,0.528,0.575,RSG
Quick ratio,0.575,0.538,0.495,0.386,0.523,RSG
Cash ratio,0.042,0.012,0.017,0.015,0.026,RSG
Days of sales outstanding,45.309,41.086,39.230,39.901,49.092,RSG
Days of inventory outstanding,4.297,3.911,3.536,3.292,3.151,RSG
Operating cycle,49.606,44.997,42.766,43.192,52.244,RSG
Days of payables outstanding,54.354,49.297,46.608,45.080,45.195,RSG
Cash conversion cycle,-4.748,-4.300,-3.843,-1.888,7.049,RSG
Gross profit margin,0.393,0.403,0.399,0.388,0.388,RSG
Operating profit margin,0.177,0.184,0.168,0.174,0.173,RSG
Pretax profit margin,0.136,0.139,0.113,0.126,0.132,RSG
Net profit margin,0.110,0.114,0.095,0.104,0.103,RSG
Effective tax rate,0.188,0.180,0.151,0.171,0.214,RSG
Return on assets,0.051,0.052,0.041,0.047,0.048,RSG
Return on equity,0.154,0.144,0.114,0.132,0.131,RSG
Return on capital employed,0.093,0.092,0.081,0.091,0.092,RSG
Net income per EBT,0.812,0.819,0.846,0.828,0.785,RSG
Ebt per ebit,0.766,0.759,0.669,0.725,0.761,RSG
Ebit per revenue,0.177,0.184,0.168,0.174,0.173,RSG
Debt ratio,0.667,0.640,0.638,0.642,0.633,RSG
Debt equity ratio,1.217,1.064,1.053,1.070,1.052,RSG
Long term debt to capitalization,0.539,0.515,0.508,0.489,0.491,RSG
Total debt to capitalization,0.549,0.516,0.513,0.517,0.513,RSG
Interest coverage,6.046,6.599,4.806,4.559,4.523,RSG
Cash flow to debt ratio,0.271,0.292,0.277,0.271,0.269,RSG
Company equity multiplier,2.999,2.779,2.762,2.794,2.727,RSG
Receivables turnover,8.056,8.884,9.304,9.148,7.435,RSG
Payables turnover,6.715,7.404,7.831,8.097,8.076,RSG
Inventory turnover,84.935,93.320,103.223,110.887,115.819,RSG
Fixed asset turnover,1.258,1.223,1.164,1.229,1.252,RSG
Asset turnover,0.465,0.453,0.433,0.454,0.464,RSG
Operating cash flow per share,10.078,8.741,7.741,7.326,6.861,RSG
Free cash flow per share,5.484,4.612,4.000,3.566,3.582,RSG
Cash per share,0.856,0.091,0.120,0.147,0.216,RSG
Payout ratio,0.399,0.428,0.540,0.458,0.445,RSG
Operating cash flow sales ratio,0.236,0.247,0.243,0.228,0.223,RSG
Free cash flow operating cash flow ratio,0.544,0.528,0.517,0.487,0.522,RSG
Cash flow coverage ratios,0.271,0.292,0.277,0.271,0.269,RSG
Short term coverage ratios,6.997,339.841,14.703,2.529,3.247,RSG
Capital expenditure coverage ratio,-2.194,-2.117,-2.069,-1.949,-2.093,RSG
Dividend paid and capex coverage ratio,-3.705,-3.649,-3.677,-3.286,-3.677,RSG
Dividend payout ratio,0.399,0.428,0.540,0.458,0.445,RSG
Price book value ratio,4.215,4.951,3.624,3.545,2.973,RSG
Price to book ratio,4.215,4.951,3.624,3.545,2.973,RSG
Price to sales ratio,3.022,3.936,3.028,2.794,2.347,RSG
Price earnings ratio,27.446,34.453,31.790,26.811,22.728,RSG
Price to free cash flows ratio,23.519,30.235,24.077,25.132,20.125,RSG
Price to operating cash flows ratio,12.799,15.954,12.440,12.234,10.508,RSG
Price cash flow ratio,12.799,15.954,12.440,12.234,10.508,RSG
Price earnings to growth ratio,1.710,1.023,-3.425,4.999,-1.389,RSG
Price sales ratio,3.022,3.936,3.028,2.794,2.347,RSG
Dividend yield,0.015,0.012,0.017,0.017,0.020,RSG
Enterprise value multiple,13.939,17.003,13.712,13.242,18.681,RSG
Price fair value,4.215,4.951,3.624,3.545,2.973,RSG
