,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),AMZN,53888.0,36220.0,42122.0,36092.0
Other short-term investments(figures in $M),AMZN,16138.0,59829.0,42274.0,18929.0
Total cash(figures in $M),AMZN,70026.0,96049.0,84396.0,55021.0
Net receivables(figures in $M),AMZN,42360.0,32891.0,24542.0,20816.0
Inventory(figures in $M),AMZN,34405.0,32640.0,23795.0,20497.0
Total current assets(figures in $M),AMZN,146791.0,161580.0,132733.0,96334.0
"Gross property, plant and equipment(figures in $M)",AMZN,252838.0,216363.0,150667.0,97846.0
Accumulated depreciation(figures in $M),AMZN,-97015.0,-78519.0,-60434.0,-46975.0
"Net property, plant and equipment(figures in $M)",AMZN,252838.0,216363.0,150667.0,97846.0
Goodwill(figures in $M),AMZN,20288.0,15371.0,15017.0,14754.0
Intangible assets(figures in $M),AMZN,0.0,5107.0,4981.0,4049.0
Other long-term assets(figures in $M),AMZN,42758.0,27235.0,22778.0,16314.0
Total non-current assets(figures in $M),AMZN,315884.0,258969.0,188462.0,128914.0
Total assets(figures in $M),AMZN,462675.0,420549.0,321195.0,225248.0
Accounts payable(figures in $M),AMZN,79600.0,78664.0,72539.0,47183.0
Accrued liabilities(figures in $M),AMZN,62566.0,51775.0,44138.0,32439.0
Deferred revenues(figures in $M),AMZN,13227.0,11827.0,9708.0,8190.0
Total current liabilities(figures in $M),AMZN,155393.0,142266.0,126385.0,87812.0
Long-term debt(figures in $M),AMZN,67150.0,48744.0,31816.0,23414.0
Other long-term liabilities(figures in $M),AMZN,21121.0,23643.0,17017.0,12171.0
Total non-current liabilities(figures in $M),AMZN,161239.0,140038.0,101406.0,75376.0
Total liabilities(figures in $M),AMZN,316632.0,282304.0,227791.0,163188.0
Common stock(figures in $M),AMZN,108.0,5.0,5.0,5.0
Retained earnings(figures in $M),AMZN,83193.0,85915.0,52551.0,31220.0
Accumulated other comprehensive income(figures in $M),AMZN,-4487.0,-1376.0,-180.0,-986.0
Total stockholders' equity(figures in $M),AMZN,146043.0,138245.0,93404.0,62060.0
Total liabilities and stockholders' equity(figures in $M),AMZN,462675.0,420549.0,321195.0,225248.0
