,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),MO,4030.0,4544.0,4945.0,2117.0
Total cash(figures in $M),MO,4030.0,4544.0,4945.0,2117.0
Net receivables(figures in $M),MO,1721.0,47.0,137.0,152.0
Inventory(figures in $M),MO,1180.0,1194.0,1966.0,2293.0
Other current assets(figures in $M),MO,241.0,298.0,206.0,146.0
Total current assets(figures in $M),MO,7220.0,6083.0,7117.0,4824.0
"Gross property, plant and equipment(figures in $M)",MO,4427.0,4432.0,5150.0,5074.0
Accumulated depreciation(figures in $M),MO,-2819.0,-2879.0,-3138.0,-3075.0
"Net property, plant and equipment(figures in $M)",MO,1608.0,1553.0,2012.0,1999.0
Equity and other investments(figures in $M),MO,9600.0,13481.0,19529.0,23581.0
Goodwill(figures in $M),MO,5177.0,5177.0,5177.0,5177.0
Intangible assets(figures in $M),MO,12384.0,12306.0,12615.0,12687.0
Other long-term assets(figures in $M),MO,965.0,923.0,964.0,1003.0
Total non-current assets(figures in $M),MO,29734.0,33440.0,40297.0,44447.0
Total assets(figures in $M),MO,36954.0,39523.0,47414.0,49271.0
Current debt(figures in $M),MO,1556.0,1105.0,1500.0,1000.0
Accounts payable(figures in $M),MO,552.0,449.0,380.0,325.0
Accrued liabilities(figures in $M),MO,4823.0,5378.0,3564.0,5284.0
Deferred revenues(figures in $M),MO,2700.0,0.0,0.0,0.0
Other current liabilities(figures in $M),MO,4135.0,4125.0,3999.0,3828.0
Total current liabilities(figures in $M),MO,8616.0,8579.0,9063.0,8174.0
Long-term debt(figures in $M),MO,25124.0,26939.0,27971.0,27042.0
Deferred tax liabilities(figures in $M),MO,2897.0,3692.0,4532.0,5083.0
Deferred revenues(figures in $M),MO,2700.0,0.0,0.0,0.0
Other long-term liabilities(figures in $M),MO,324.0,283.0,381.0,345.0
Total non-current liabilities(figures in $M),MO,32261.0,32550.0,35426.0,34778.0
Total liabilities(figures in $M),MO,40877.0,41129.0,44489.0,42952.0
Common stock(figures in $M),MO,935.0,935.0,935.0,935.0
Retained earnings(figures in $M),MO,29792.0,30664.0,34679.0,36539.0
Accumulated other comprehensive income(figures in $M),MO,-2771.0,-3056.0,-4341.0,-2864.0
Total stockholders' equity(figures in $M),MO,-3973.0,-1606.0,2925.0,6222.0
Total liabilities and stockholders' equity(figures in $M),MO,36954.0,39523.0,47414.0,49271.0
