,ticker,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Cash and cash equivalents(figures in $M),STZ,133.5,199.4,460.6,81.4
Total cash(figures in $M),STZ,133.5,199.4,460.6,81.4
Net receivables(figures in $M),STZ,901.6,899.0,785.3,864.8
Inventory(figures in $M),STZ,1898.7,1573.2,1291.1,1373.6
Other current assets(figures in $M),STZ,562.3,91.2,114.7,89.3
Total current assets(figures in $M),STZ,3496.1,3329.7,3044.5,3484.1
"Gross property, plant and equipment(figures in $M)",STZ,9456.1,8235.5,7807.7,7056.8
Accumulated depreciation(figures in $M),STZ,-2391.9,-1952.3,-1734.2,-1458.2
"Net property, plant and equipment(figures in $M)",STZ,6865.2,6059.6,5821.6,5333.0
Equity and other investments(figures in $M),STZ,756.5,2880.1,4606.5,4211.0
Goodwill(figures in $M),STZ,7925.4,7862.4,7793.5,7757.1
Intangible assets(figures in $M),STZ,2728.1,2755.2,2732.1,2718.9
Other long-term assets(figures in $M),STZ,697.7,617.3,614.1,1162.8
Total non-current assets(figures in $M),STZ,21166.2,22526.1,24060.3,23839.1
Total assets(figures in $M),STZ,24662.3,25855.8,27104.8,27323.2
Current debt(figures in $M),STZ,1174.8,928.3,29.2,973.8
Accounts payable(figures in $M),STZ,941.5,899.2,460.0,557.6
Taxes payable(figures in $M),STZ,0.0,21.5,24.7,24.9
Accrued liabilities(figures in $M),STZ,852.0,871.3,779.9,780.4
Deferred revenues(figures in $M),STZ,34.0,32.0,0.0,0.0
Other current liabilities(figures in $M),STZ,164.5,179.1,201.0,210.7
Total current liabilities(figures in $M),STZ,2968.3,2698.8,1269.1,2311.8
Long-term debt(figures in $M),STZ,11286.5,9488.2,10413.1,11210.8
Deferred tax liabilities(figures in $M),STZ,569.5,1621.0,1493.5,1326.3
Deferred revenues(figures in $M),STZ,92.0,104.1,0.0,0.0
Other long-term liabilities(figures in $M),STZ,1673.6,150.1,97.7,86.3
Total non-current liabilities(figures in $M),STZ,12960.1,11109.2,11906.6,12537.1
Total liabilities(figures in $M),STZ,15928.4,13808.0,13175.7,14848.9
Common stock(figures in $M),STZ,2.1,2.2,2.2,2.2
Retained earnings(figures in $M),STZ,12343.9,14505.4,15117.8,13695.3
Accumulated other comprehensive income(figures in $M),STZ,28.5,-412.7,-335.5,-266.3
Total stockholders' equity(figures in $M),STZ,8413.6,11731.9,13598.9,12131.8
Total liabilities and stockholders' equity(figures in $M),STZ,24662.3,25855.8,27104.8,27323.2
