,2022,2021,2020,2019,2018,ticker
Current ratio,0.758,0.860,1.073,0.905,0.719,NSC
Quick ratio,0.606,0.720,0.909,0.652,0.528,NSC
Cash ratio,0.172,0.333,0.516,0.252,0.138,NSC
Days of sales outstanding,32.877,31.973,31.619,29.727,32.142,NSC
Days of inventory outstanding,12.785,12.942,14.031,13.562,10.485,NSC
Operating cycle,45.662,44.915,45.650,43.289,42.627,NSC
Days of payables outstanding,65.339,80.207,64.505,79.370,41.940,NSC
Cash conversion cycle,-19.677,-35.292,-18.855,-36.080,0.687,NSC
Gross profit margin,0.433,0.448,0.413,0.419,0.371,NSC
Operating profit margin,0.377,0.399,0.307,0.353,0.346,NSC
Pretax profit margin,0.324,0.348,0.258,0.309,0.303,NSC
Net profit margin,0.257,0.270,0.206,0.241,0.233,NSC
Effective tax rate,0.208,0.225,0.204,0.220,0.231,NSC
Return on assets,0.084,0.078,0.053,0.072,0.074,NSC
Return on equity,0.257,0.220,0.136,0.179,0.174,NSC
Return on capital employed,0.133,0.124,0.084,0.112,0.118,NSC
Net income per EBT,0.792,0.775,0.796,0.780,0.769,NSC
Ebt per ebit,0.859,0.872,0.843,0.875,0.876,NSC
Ebit per revenue,0.377,0.399,0.307,0.353,0.346,NSC
Debt ratio,0.673,0.646,0.610,0.600,0.576,NSC
Debt equity ratio,1.192,1.015,0.857,0.803,0.725,NSC
Long term debt to capitalization,0.532,0.493,0.450,0.439,0.407,NSC
Total debt to capitalization,0.544,0.504,0.462,0.445,0.420,NSC
Interest coverage,6.949,6.884,4.803,6.604,7.108,NSC
Cash flow to debt ratio,0.278,0.307,0.287,0.319,0.334,NSC
Company equity multiplier,3.054,2.822,2.567,2.498,2.359,NSC
Receivables turnover,11.102,11.416,11.544,12.278,11.356,NSC
Payables turnover,5.586,4.551,5.658,4.599,8.703,NSC
Inventory turnover,28.549,28.202,26.014,26.914,34.812,NSC
Fixed asset turnover,0.396,0.352,0.312,0.357,0.369,NSC
Asset turnover,0.328,0.289,0.258,0.298,0.316,NSC
Operating cash flow per share,17.981,17.234,14.427,15.091,13.898,NSC
Free cash flow per share,9.685,11.280,8.501,7.262,6.621,NSC
Cash per share,1.942,3.398,4.423,2.249,1.335,NSC
Payout ratio,0.357,0.342,0.477,0.349,0.317,NSC
Operating cash flow sales ratio,0.331,0.382,0.372,0.345,0.325,NSC
Free cash flow operating cash flow ratio,0.539,0.655,0.589,0.481,0.476,NSC
Cash flow coverage ratios,0.278,0.307,0.287,0.319,0.334,NSC
Short term coverage ratios,6.006,7.694,6.282,12.316,6.369,NSC
Capital expenditure coverage ratio,-2.167,-2.895,-2.434,-1.928,-1.910,NSC
Dividend paid and capex coverage ratio,-5.406,-9.627,-6.811,-3.637,-3.366,NSC
Dividend payout ratio,0.357,0.342,0.477,0.349,0.317,NSC
Price book value ratio,4.544,5.389,4.050,3.297,2.610,NSC
Price to book ratio,4.544,5.389,4.050,3.297,2.610,NSC
Price to sales ratio,4.540,6.597,6.119,4.432,3.499,NSC
Price earnings ratio,17.694,24.461,29.757,18.393,15.038,NSC
Price to free cash flows ratio,25.444,26.393,27.952,26.731,22.587,NSC
Price to operating cash flows ratio,13.704,17.275,16.470,12.864,10.760,NSC
Price cash flow ratio,13.704,17.275,16.470,12.864,10.760,NSC
Price earnings to growth ratio,1.222,0.469,-1.226,3.019,-0.320,NSC
Price sales ratio,4.540,6.597,6.119,4.432,3.499,NSC
Dividend yield,0.020,0.014,0.016,0.019,0.021,NSC
Enterprise value multiple,12.011,15.163,15.225,11.785,9.918,NSC
Price fair value,4.544,5.389,4.050,3.297,2.610,NSC
