,2022,2021,2020,2019,2018,ticker
Current ratio,0.446,0.619,0.561,0.626,0.867,CCI
Quick ratio,0.321,0.412,0.337,0.412,0.549,CCI
Cash ratio,0.057,0.144,0.118,0.102,0.195,CCI
Days of sales outstanding,37.618,31.261,26.938,37.682,33.720,CCI
Days of inventory outstanding,0,0,0,0,0,CCI
Operating cycle,37.618,31.261,26.938,37.682,33.720,CCI
Days of payables outstanding,41.654,45.053,42.636,61.231,61.854,CCI
Cash conversion cycle,-4.036,-13.792,-15.698,-23.548,-28.134,CCI
Gross profit margin,0.704,0.686,0.663,0.655,0.659,CCI
Operating profit margin,0.347,0.316,0.319,0.271,0.264,CCI
Pretax profit margin,0.242,0.186,0.184,0.153,0.127,CCI
Net profit margin,0.240,0.173,0.181,0.149,0.124,CCI
Effective tax rate,0.009,0.018,0.019,0.024,0.028,CCI
Return on assets,0.043,0.028,0.027,0.022,0.020,CCI
Return on equity,0.225,0.133,0.112,0.082,0.056,CCI
Return on capital employed,0.067,0.054,0.051,0.043,0.046,CCI
Net income per EBT,0.991,0.930,0.981,0.976,0.972,CCI
Ebt per ebit,0.697,0.589,0.578,0.566,0.482,CCI
Ebit per revenue,0.347,0.316,0.319,0.271,0.264,CCI
Debt ratio,0.809,0.788,0.756,0.727,0.633,CCI
Debt equity ratio,3.754,3.271,2.687,2.280,1.386,CCI
Long term debt to capitalization,0.782,0.763,0.725,0.692,0.579,CCI
Total debt to capitalization,0.790,0.766,0.729,0.695,0.581,CCI
Interest coverage,3.469,3.046,2.704,2.287,2.310,CCI
Cash flow to debt ratio,0.103,0.101,0.120,0.113,0.150,CCI
Company equity multiplier,5.225,4.728,4.098,3.665,2.724,CCI
Receivables turnover,9.703,11.676,13.550,9.686,10.824,CCI
Payables turnover,8.763,8.102,8.561,5.961,5.901,CCI
Inventory turnover,0,0,0,0,0,CCI
Fixed asset turnover,0.319,0.289,0.270,0.277,0.397,CCI
Asset turnover,0.179,0.162,0.151,0.150,0.165,CCI
Operating cash flow per share,6.662,6.312,7.222,6.490,6.058,CCI
Free cash flow per share,3.630,3.468,3.383,1.541,1.843,CCI
Cash per share,0.361,0.676,0.548,0.471,0.671,CCI
Payout ratio,1.553,2.165,2.074,2.346,2.824,CCI
Operating cash flow sales ratio,0.412,0.430,0.523,0.468,0.461,CCI
Free cash flow operating cash flow ratio,0.545,0.549,0.468,0.237,0.304,CCI
Cash flow coverage ratios,0.103,0.101,0.120,0.113,0.150,CCI
Short term coverage ratios,2.462,6.477,6.670,6.767,23.383,CCI
Capital expenditure coverage ratio,-2.197,-2.219,-1.881,-1.311,-1.437,CCI
Dividend paid and capex coverage ratio,2.228,2.384,5.398,-79.412,16.247,CCI
Dividend payout ratio,1.553,2.165,2.074,2.346,2.824,CCI
Price book value ratio,7.866,10.920,7.117,5.633,3.728,CCI
Price to book ratio,7.866,10.920,7.117,5.633,3.728,CCI
Price to sales ratio,8.388,14.223,11.530,10.243,8.273,CCI
Price earnings ratio,34.983,82.277,63.766,68.522,66.862,CCI
Price to free cash flows ratio,37.370,60.197,47.056,92.253,58.954,CCI
Price to operating cash flows ratio,20.360,33.068,22.042,21.902,17.931,CCI
Price cash flow ratio,20.360,33.068,22.042,21.902,17.931,CCI
Price earnings to growth ratio,0.663,10.787,2.050,2.056,1.986,CCI
Price sales ratio,8.388,14.223,11.530,10.243,8.273,CCI
Dividend yield,0.044,0.026,0.033,0.034,0.042,CCI
Enterprise value multiple,20.764,32.052,26.048,26.101,21.589,CCI
Price fair value,7.866,10.920,7.117,5.633,3.728,CCI
