,headline,final_score,datetime
0,Archer Daniels Midland Co. stock underperforms Thursday when compared to competitors,90,2023-05-04 09:34:00
1,"ADM Elects Directors at Annual Meeting, Declares Dividend",60,2023-05-04 07:30:00
4,"Admiral Group falls Thursday, still outperforms market",60,2023-05-04 05:00:00
5,June 23rd Options Now Available For Archer Daniels Midland (ADM),86,2023-05-04 03:01:00
6,Archer-Daniels-Midland declares $0.45 dividend,86,2023-05-04 02:38:00
8,Archer Daniels Midland Co. stock underperforms Wednesday when compared to competitors,90,2023-05-03 09:34:00
9,"Admiral Group falls Wednesday, underperforms market",60,2023-05-03 05:00:00
11,"Archer Daniels Midland Co. stock falls Tuesday, underperforms market",90,2023-05-02 09:34:00
12,Archer Daniels Midland Company (ADM) is Attracting Investor Attention: Here is What You Should Know,90,2023-05-02 06:00:01
13,Archer-Daniels-Midland Company (NYSE:ADM) Q1 2023 Earnings Call Transcript,90,2023-05-02 05:45:25
14,"Archer Daniels Midland Co. stock falls Monday, underperforms market",90,2023-05-01 09:34:00
15,ADM to Present at 2023 BMO Capital Markets Global Farm to Market Conference,60,2023-05-01 09:02:00
17,Here's Why We Think Archer-Daniels-Midland (NYSE:ADM) Is Well Worth Watching,86,2023-05-01 05:00:16
19,"Archer Daniels Midland Co. stock rises Friday, still underperforms market",90,2023-04-28 09:34:00
21,Morgan Stanley Maintains Archer-Daniels-Midland (ADM) Equal-Weight Recommendation,86,2023-04-27 11:40:48
22,ADM June 9th Options Begin Trading,60,2023-04-27 02:59:00
24,Archer Daniels Midland Co. stock outperforms competitors on strong trading day,90,2023-04-26 09:34:00
25,Q1 2023 Archer-Daniels-Midland Co Earnings Call,90,2023-04-25 23:41:59
26,Archer Daniels price target lowered to $90 from $98 at Baird,86,2023-04-25 23:13:00
27,Archer Daniels Midland (ADM): New Buy Recommendation for This Basic Materials Giant,86,2023-04-25 23:06:00
28,Archer Daniels price target lowered to $99 from $105 at Barclays,86,2023-04-25 21:18:00
29,"Analysts Conflicted on These Materials Names: Archer Daniels Midland (ADM), First Quantum Minerals (OtherFQVLF) and Dow Inc (DOW)",86,2023-04-25 21:10:00
30,"ADM profit tops forecasts, shares drop as outlook disappoints",60,2023-04-25 08:11:45
31,Archer Daniels (ADM) Q1 Earnings & Revenues Surpass Estimates,86,2023-04-25 07:14:02
32,Archer-Daniels-Midland Company (ADM) Q1 2023 Earnings Call Transcript,90,2023-04-25 05:56:04
33,Archer Daniels Midland (ADM) Tops Q1 Earnings and Revenue Estimates,86,2023-04-25 05:15:12
34,Grain trader ADM's quarterly profit tops estimates,60,2023-04-25 04:03:20
35,Archer-Daniels-Midland Company (NYSE:ADM) is largely controlled by institutional shareholders who own 82% of the company,90,2023-04-25 04:00:28
36,"ADM Reports First Quarter Earnings per Share of $2.12, $2.09 on an Adjusted Basis",60,2023-04-25 04:00:00
38,Archer-Daniels-Midland Company 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-25 03:04:52
40,"Archer-Daniels-Midland 1Q Top, Bottom Line Higher -- Earnings Review",86,2023-04-25 00:19:00
41,ADM: Q1 Earnings Snapshot,60,2023-04-25 00:05:00
42,Archer-Daniels-Midland gains after Q1 profit beat,86,2023-04-24 23:53:00
43,"Archer Daniels reports Q1 adjusted EPS $2.09, consensus $1.78",86,2023-04-24 23:12:00
44,"Archer-Daniels-Midland Non-GAAP EPS of $2.09 beats by $0.31, revenue of $24.07B in-line",86,2023-04-24 23:03:00
45,Archer Daniels Midland Co. stock outperforms market on strong trading day,90,2023-04-24 09:34:00
46,Archer-Daniels-Midland Expected to Post Higher Revenue -- Earnings Preview,86,2023-04-24 06:14:00
47,Archer-Daniels-Midland Q1 2023 Earnings Preview,86,2023-04-24 05:02:00
50,Archer Daniels Midland Co. stock underperforms Friday when compared to competitors,90,2023-04-21 09:34:00
53,"Archer Daniels Midland Co. stock falls Thursday, underperforms market",90,2023-04-20 09:34:00
54,Why Earnings Season Could Be Great for Archer Daniels Midland (ADM),86,2023-04-20 05:48:12
55,ADM December 15th Options Begin Trading,60,2023-04-20 02:59:00
58,Archer Daniels Midland (ADM) Dips More Than Broader Markets: What You Should Know,86,2023-04-19 14:45:09
59,"Archer Daniels Midland Co. stock falls Wednesday, underperforms market",90,2023-04-19 09:34:00
60,Archer Daniels (ADM) to Report Q1 Earnings: What's in Store?,86,2023-04-19 08:06:03
65,"Archer Daniels Midland Co. stock rises Tuesday, outperforms market",90,2023-04-18 09:34:00
66,Archer Daniels Midland (ADM) Expected to Beat Earnings Estimates: Should You Buy?,86,2023-04-18 07:01:02
67,Archer Daniels Midland Company (ADM) Is a Trending Stock: Facts to Know Before Betting on It,90,2023-04-18 06:00:01
69,"Harpe Bioherbicide Solutions, Inc. Closes New Investment Round, Including ADM",60,2023-04-18 05:30:00
70,Are Robust Financials Driving The Recent Rally In Archer-Daniels-Midland Company's (NYSE:ADM) Stock?,90,2023-04-18 05:00:35
74,Archer-Daniels-Midland: Watching The Grass Grow Could Turn Out To Be Profitable,86,2023-04-16 16:33:52
78,BMO Capital Reiterates Archer-Daniels-Midland (ADM) Outperform Recommendation,86,2023-04-14 16:27:03
79,Will ADM (ADM) Beat Estimates Again in Its Next Earnings Report?,60,2023-04-14 09:10:04
80,A Look At The Fair Value Of Archer-Daniels-Midland Company (NYSE:ADM),90,2023-04-14 06:00:13
82,"Archer Daniels Midland Co. stock rises Thursday, still underperforms market",90,2023-04-13 09:34:00
83,Archer Daniels Midland (ADM) Gets a Buy from BMO Capital,86,2023-04-12 20:25:00
84,Archer Daniels reinstated with an Outperform at BMO Capital,86,2023-04-12 20:18:00
85,Archer Daniels Midland (ADM) Stock Moves -0.34%: What You Should Know,86,2023-04-12 14:45:09
86,JP Morgan Maintains Archer-Daniels-Midland (ADM) Neutral Recommendation,86,2023-04-12 14:13:55
87,"Archer Daniels Midland Co. stock falls Wednesday, still outperforms market",90,2023-04-12 09:34:00
88,"ADM, Believer Meats to Bring Expertise Together to Advance the Horizons of Cultivated Meat",60,2023-04-12 06:00:00
90,"Analysts Are Neutral on These Materials Stocks: Archer Daniels Midland (ADM), Endeavour Silver (EXK)",86,2023-04-12 00:10:00
91,Archer Daniels assumed with an Equal Weight at Morgan Stanley,86,2023-04-11 23:34:00
92,"Noteworthy Wednesday Option Activity: ADM, EOG, COIN",60,2023-04-11 20:43:00
94,Here's Why it is Apt to Hold Archer Daniels (ADM) for Now,86,2023-04-11 07:29:02
95,German Biodiesel Boosts Archer-Daniels-Midland's U.S. Import Dominance -- OPIS,86,2023-04-11 04:37:00
98,"ADM to Release First Quarter Financial Results April 25, 2023",60,2023-04-10 12:30:00
99,"Archer Daniels Midland Co. stock rises Monday, outperforms market",90,2023-04-10 09:34:00
100,Is It Too Late To Consider Buying Archer-Daniels-Midland Company (NYSE:ADM)?,90,2023-04-10 06:00:19
101,"New Buy Rating for Archer Daniels Midland (ADM), the Basic Materials Giant",86,2023-04-09 01:35:00
104,Archer-Daniels-Midland: Why We're Bullish At These Levels,86,2023-04-06 22:56:14
105,Archer-Daniels-Midland: Why We`re Bullish At These Levels,86,2023-04-06 21:57:00
106,There's Been No Shortage Of Growth Recently For Archer-Daniels-Midland's (NYSE:ADM) Returns On Capital,86,2023-04-06 07:00:22
109,"Zacks Industry Outlook Highlights Archer Daniels Midland, Corteva, Adecoagro and Limoneira",86,2023-04-06 01:57:08
110,Archer Daniels Midland (ADM) Gains As Market Dips: What You Should Know,86,2023-04-05 14:45:09
111,Archer Daniels Midland Co. stock underperforms Wednesday when compared to competitors despite daily gains,90,2023-04-05 09:34:00
114,Archer Daniels Midland Co. stock underperforms Tuesday when compared to competitors,90,2023-04-04 09:34:00
115,Archer-Daniels-Midland: A Conservative Dividend King With An Agriculture Tailwind,86,2023-04-04 05:27:43
117,Investors Heavily Search Archer Daniels Midland Company (ADM): Here is What You Need to Know,90,2023-04-03 06:00:01
118,Patterson-UTI and Archer Daniels Midland Hit the Casualty List,86,2023-04-03 02:47:00
121,"Archer-Daniels-Midland (NYSE:ADM) jumps 4.0% this week, though earnings growth is still tracking behind three-year shareholder returns",86,2023-04-02 05:00:22
123,Archer Daniels Midland (ADM) Outpaces Stock Market Gains: What You Should Know,86,2023-03-30 14:45:09
125,Crop Trader ADM Weighs Options to Exit Main Russian Business,60,2023-03-30 09:08:58
126,Archer Daniels Midland mulls exit from main Russian business - report,86,2023-03-29 23:44:00
127,"Archer Daniels Midland Co. stock rises Wednesday, still underperforms market",90,2023-03-29 09:34:00
128,Does Archer-Daniels-Midland (NYSE:ADM) Deserve A Spot On Your Watchlist?,86,2023-03-28 07:00:17
129,Archer Daniels Midland Co. stock underperforms Monday when compared to competitors despite daily gains,90,2023-03-27 09:34:00
