,headline,final_score,datetime
0,"AutoZone to Release Third Quarter Earnings May 23, 2023",86,2023-05-04 13:15:00
1,AutoZone Inc. stock outperforms market despite losses on the day,90,2023-05-04 09:39:00
2,AutoZone Inc. stock underperforms Wednesday when compared to competitors,90,2023-05-03 09:39:00
3,AutoZone Inc. stock outperforms market on strong trading day,90,2023-05-02 09:39:00
4,"If You Invested $1000 in AutoZone 10 Years Ago, This Is How Much You'd Have Now",86,2023-05-02 05:30:12
5,Is AutoZone (AZO) Stock Outpacing Its Retail-Wholesale Peers This Year?,86,2023-05-01 06:40:01
6,Shareholders Are Optimistic That AutoZone (NYSE:AZO) Will Multiply In Value,86,2023-04-29 06:19:07
7,"AutoZone Inc. stock rises Friday, still underperforms market",90,2023-04-28 09:39:00
8,"AutoZone Inc. stock rises Tuesday, outperforms market",90,2023-04-25 09:39:00
10,AutoZone Inc. stock underperforms Monday when compared to competitors,90,2023-04-24 09:39:00
11,AutoZone: Overvalued In Light Of Growing Competitive Pressure,86,2023-04-21 19:19:54
12,AutoZone Inc. stock underperforms Friday when compared to competitors,90,2023-04-21 09:39:00
14,"AutoZone, Inc. (AZO) Hit a 52 Week High, Can the Run Continue?",86,2023-04-21 06:15:01
15,"AutoZone Inc. stock rises Thursday, outperforms market",90,2023-04-20 09:39:00
16,Raymond James Maintains Autozone (AZO) Outperform Recommendation,86,2023-04-19 18:14:13
17,AutoZone Inc. stock outperforms competitors despite losses on the day,90,2023-04-19 09:39:00
19,"AutoZone price target raised to $2,850 from $2,650 at Raymond James",86,2023-04-18 22:28:00
20,"Noteworthy Tuesday Option Activity: AZO, TGT, ZION",60,2023-04-18 05:19:00
22,Analysts Offer Insights on Consumer Goods Companies: AutoZone (AZO) and Alibaba (BABA),86,2023-04-17 20:31:00
23,AutoZone Inc. stock outperforms competitors on strong trading day,90,2023-04-17 09:39:00
26,"Lowe`s, Tractor Supply and AutoZone top Wells Fargo`s spring stocks list",86,2023-04-16 20:21:00
28,"AutoZone Inc. stock rises Thursday, still underperforms market",90,2023-04-13 09:39:00
30,Is AutoZone (AZO) Outperforming Other Retail-Wholesale Stocks This Year?,86,2023-04-13 06:40:01
31,"AutoZone Inc. stock rises Wednesday, outperforms market",90,2023-04-12 09:39:00
32,Zacks Industry Outlook Highlights O'Reilly Automotive and AutoZone,86,2023-04-11 06:11:01
33,"AutoZone Inc. stock rises Monday, outperforms market",90,2023-04-10 09:39:00
38,Zacks Investment Ideas feature highlights: AutoZone and Genuine Parts,86,2023-04-06 01:24:08
40,"AutoZone Inc. stock falls Wednesday, underperforms market",90,2023-04-05 09:39:00
41,AutoZone Inc. stock underperforms Monday when compared to competitors despite daily gains,90,2023-04-03 09:39:00
44,Advance Auto Is in Low Gear. It Needs to Upshift Fast.,52,2023-03-31 08:56:00
45,"Analysts Are Bullish on These Consumer Goods Stocks: Amazon (AMZN), AutoZone (AZO)",86,2023-03-31 00:11:00
46,AutoZone Announces Change to Executive Committee,86,2023-03-30 14:00:00
47,Why Is AutoZone (AZO) Down 2.5% Since Last Earnings Report?,86,2023-03-30 08:30:03
49,"AutoZone Inc. stock falls Thursday, underperforms market",90,2023-03-23 09:39:00
50,AZO Crosses Below Key Moving Average Level,60,2023-03-22 20:10:00
51,"AutoZone Inc. stock rises Tuesday, still underperforms market",90,2023-03-21 09:39:00
52,Here's Why AutoZone (AZO) is a Strong Value Stock,86,2023-03-21 06:40:01
54,AutoZone (AZO) Receives a Buy from Citigroup,86,2023-03-19 21:45:00
55,"Up More Than 25% in the Past Year, Is AutoZone Stock a Buy?",86,2023-03-17 06:00:00
56,AutoZone Inc. stock underperforms Thursday when compared to competitors,90,2023-03-16 09:39:00
57,"Noteworthy Thursday Option Activity: AZO, CF, UNH",60,2023-03-15 19:49:00
58,"AutoZone Inc. stock falls Wednesday, still outperforms market",90,2023-03-15 09:39:00
59,See How AutoZone Ranks Among Analysts` Top Picks With Strong Buyback Activity,86,2023-03-15 05:47:00
61,"AutoZone Inc. stock falls Tuesday, underperforms market",90,2023-03-14 09:39:00
62,"Oracle, AutoZone, Costco, FedEx and Lennar  are part of Zacks Earnings Preview",86,2023-03-13 04:27:11
64,Raymond James Reaffirms Their Buy Rating on AutoZone (AZO),86,2023-03-09 21:15:00
66,AutoZone Inc. stock underperforms Tuesday when compared to competitors,90,2023-03-07 08:39:00
68,AutoZone: One Of The Best Long-Term Investments,86,2023-03-06 02:51:54
