,2022,2021,2020,2019,2018,ticker
Current ratio,0.716,0.618,1.010,0.795,0.900,UNP
Quick ratio,0.527,0.475,0.806,0.571,0.668,UNP
Cash ratio,0.176,0.167,0.431,0.191,0.275,UNP
Days of sales outstanding,27.747,28.826,28.123,26.818,28.056,UNP
Days of inventory outstanding,19.785,20.077,22.491,22.665,20.374,UNP
Operating cycle,47.533,48.903,50.614,49.484,48.430,UNP
Days of payables outstanding,20.933,24.312,21.574,22.605,23.943,UNP
Cash conversion cycle,26.599,24.591,29.039,26.879,24.486,UNP
Gross profit margin,0.450,0.482,0.470,0.443,0.418,UNP
Operating profit margin,0.399,0.428,0.401,0.394,0.373,UNP
Pretax profit margin,0.365,0.389,0.357,0.357,0.339,UNP
Net profit margin,0.281,0.299,0.274,0.273,0.261,UNP
Effective tax rate,0.229,0.231,0.234,0.236,0.229,UNP
Return on assets,0.107,0.103,0.086,0.096,0.101,UNP
Return on equity,0.575,0.461,0.315,0.327,0.292,UNP
Return on capital employed,0.165,0.162,0.135,0.149,0.156,UNP
Net income per EBT,0.771,0.769,0.766,0.764,0.771,UNP
Ebt per ebit,0.915,0.908,0.891,0.906,0.909,UNP
Ebit per revenue,0.399,0.428,0.401,0.394,0.373,UNP
Debt ratio,0.814,0.777,0.728,0.706,0.655,UNP
Debt equity ratio,2.847,2.200,1.652,1.471,1.096,UNP
Long term debt to capitalization,0.730,0.672,0.614,0.584,0.506,UNP
Total debt to capitalization,0.740,0.688,0.623,0.595,0.523,UNP
Interest coverage,7.803,8.071,6.866,8.147,9.790,UNP
Cash flow to debt ratio,0.270,0.290,0.305,0.323,0.388,UNP
Company equity multiplier,5.381,4.486,3.680,3.402,2.896,UNP
Receivables turnover,13.154,12.662,12.979,13.610,13.010,UNP
Payables turnover,17.436,15.013,16.918,16.147,15.244,UNP
Inventory turnover,18.448,18.180,16.229,16.104,17.915,UNP
Fixed asset turnover,0.431,0.385,0.350,0.390,0.433,UNP
Asset turnover,0.380,0.343,0.313,0.352,0.386,UNP
Operating cash flow per share,15.035,13.815,12.609,12.237,11.567,UNP
Free cash flow per share,9.221,9.324,8.287,7.329,6.990,UNP
Cash per share,1.636,1.539,2.745,1.267,1.775,UNP
Payout ratio,0.451,0.429,0.491,0.439,0.385,UNP
Operating cash flow sales ratio,0.376,0.414,0.437,0.397,0.380,UNP
Free cash flow operating cash flow ratio,0.613,0.675,0.657,0.599,0.604,UNP
Cash flow coverage ratios,0.270,0.290,0.305,0.323,0.388,UNP
Short term coverage ratios,5.579,4.170,7.989,6.849,5.925,UNP
Capital expenditure coverage ratio,-2.586,-3.076,-2.918,-2.493,-2.527,UNP
Dividend paid and capex coverage ratio,-20.308,-66.412,-28.372,-10.069,-7.633,UNP
Dividend payout ratio,0.451,0.429,0.491,0.439,0.385,UNP
Price book value ratio,10.601,11.631,8.316,7.016,5.082,UNP
Price to book ratio,10.601,11.631,8.316,7.016,5.082,UNP
Price to sales ratio,5.184,7.554,7.220,5.859,4.546,UNP
Price earnings ratio,18.426,25.251,26.365,21.488,17.398,UNP
Price to free cash flows ratio,22.456,27.020,25.125,24.668,19.775,UNP
Price to operating cash flows ratio,13.773,18.236,16.514,14.774,11.950,UNP
Price cash flow ratio,13.773,18.236,16.514,14.774,11.950,UNP
Price earnings to growth ratio,1.459,0.959,-4.348,3.714,-0.427,UNP
Price sales ratio,5.184,7.554,7.220,5.859,4.546,UNP
Dividend yield,0.024,0.017,0.019,0.020,0.022,UNP
Enterprise value multiple,12.916,16.458,16.188,13.895,11.564,UNP
Price fair value,10.601,11.631,8.316,7.016,5.082,UNP
