,headline,final_score,datetime
0,Wells Fargo Upgrades V.F. (VFC),86,2023-05-05 07:21:58
1,VF Corporation fields upgrade as Wells Fargo forecasts Vans rebound,53,2023-05-05 00:38:00
2,VF Corp. upgraded to Equal Weight from Underweight at Wells Fargo,57,2023-05-04 21:26:00
3,VF Corp. stock underperforms Thursday when compared to competitors,57,2023-05-04 10:30:00
4,V F Corp put volume heavy and directionally bearish,90,2023-05-03 18:15:00
5,V.F. (VFC) Gains As Market Dips: What You Should Know,86,2023-05-03 15:15:10
6,"VF Corp. stock rises Wednesday, outperforms market",86,2023-05-03 10:30:00
7,V F Corp call volume above normal and directionally bullish,90,2023-05-03 04:45:00
8,Unusual Call Option Trade in V.F. (VFC)  Worth $275.73K,86,2023-05-02 17:23:47
9,VF Corporation Announces Fourth Quarter Fiscal 2023 Earnings and Conference Call Date,53,2023-05-02 13:30:00
10,VF Corp. stock underperforms Tuesday when compared to competitors,57,2023-05-02 10:29:00
11,VF Corp. price target lowered to $26 from $31 at Barclays,86,2023-05-02 01:41:00
12,VF Corp. stock underperforms Monday when compared to competitors,86,2023-05-01 10:29:00
14,VF Corp. stock outperforms competitors on strong trading day,86,2023-04-28 10:29:00
16,V.F. (VFC) Stock Moves -0.22%: What You Should Know,86,2023-04-26 15:15:10
17,VF Corp. stock outperforms competitors despite losses on the day,86,2023-04-26 10:29:00
19,Where Will VF Corporation Stock Be in 3 Years?,79,2023-04-26 05:30:00
20,Best Dividend Stocks For Passive Income Investors,56,2023-04-26 03:00:00
21,Piper Sandler Initiates Coverage of V.F. (VFC) with Overweight Recommendation,60,2023-04-25 11:30:41
22,"VF Corp. stock falls Tuesday, underperforms market",86,2023-04-25 10:29:00
23,Better Buy: Crocs vs. VF Corporation Stock,79,2023-04-25 02:40:00
25,VF Corp. initiated with an Overweight at Piper Sandler,86,2023-04-25 00:08:00
26,"Analysts Are Bullish on Top Consumer Goods Stocks: Coca-Cola (KO), VF (VFC)",60,2023-04-24 22:20:00
27,VF Corp. stock outperforms market on strong trading day,86,2023-04-23 21:31:00
28,V.F. Corp.: Don't Take The Reduced Dividend For Granted,86,2023-04-23 02:30:00
29,V.F. Corp.: Don`t Take The Reduced Dividend For Granted,86,2023-04-23 01:32:00
30,V.F. Corp.: Why I'm Calling A Bottom,86,2023-04-23 01:05:00
31,V.F. Corp.: Why I`m Calling A Bottom,86,2023-04-23 00:06:00
32,V.F. Corp: Potential For A Brand-Driven Renaissance,86,2023-04-23 00:04:36
34,V.F. Corporation: Too Many Uncertainties,86,2023-04-20 00:00:19
35,VF Corp. Is Down 78% From Its High. Time to Buy?,86,2023-04-19 06:53:00
37,Stock Market Sell-Off: Is VF Corp. a Buy?,86,2023-04-19 02:25:00
41,VF Corp. Is a Buy. Analyst Says Stock ‘Is Nearing An Inflection Point.’,57,2023-04-14 10:09:00
46,VF Corp. rises 6.3%,86,2023-04-14 01:47:00
48,VFC Surges after Goldman Sachs Turns Bullish,60,2023-04-14 01:28:00
52,Goldman flips to Buy from Sell on VF Corp. ahead of expected inflection,57,2023-04-13 23:38:00
53,Positive Report for VF (VFC) from Goldman Sachs,60,2023-04-13 21:35:00
54,VF Corp. upgraded to Buy from Sell at Goldman Sachs,86,2023-04-13 21:26:00
56,Edward Jones Upgrades V.F. (VFC),86,2023-04-13 14:45:46
57,"VF Corp. stock rises Thursday, still underperforms market",86,2023-04-13 10:29:00
59,June 2nd Options Now Available For VF Corp. (VFC),86,2023-04-13 03:40:00
60,VF Corp. upgraded to Buy from Hold at Edward Jones,86,2023-04-12 23:04:00
61,VF Corp. stock underperforms Wednesday when compared to competitors,57,2023-04-12 10:29:00
66,"VF Corp. Names Jen McLaren President of Altra, Moves Todd Dalhausser to Dickies",57,2023-04-07 06:49:03
67,4 Dividend Aristocrat Buys For April + 2 To Watch,56,2023-04-06 23:21:07
68,"VF Corp. stock falls Thursday, underperforms market",86,2023-04-06 10:29:00
69,V.F. (VFC) Stock Sinks As Market Gains: What You Should Know,86,2023-04-03 15:00:10
70,"VF Corp. stock falls Monday, underperforms market",86,2023-04-03 10:29:00
71,Warning: VFC is at high risk of cutting its dividend,60,2023-04-02 19:54:00
74,"VF Corp. stock rises Friday, outperforms market",86,2023-03-31 10:34:00
77,J.P. Morgan Keeps Their Sell Rating on VF (VFC),60,2023-03-31 00:17:00
78,"VF Corp. stock rises Thursday, outperforms market",86,2023-03-30 10:29:00
79,My Best Dividend Aristocrats For April 2023,56,2023-03-30 08:54:11
82,Here is What to Know Beyond Why V.F. Corporation (VFC) is a Trending Stock,57,2023-03-29 06:00:01
85,VF Corp. price target lowered to $24 from $28 at UBS,86,2023-03-29 00:49:00
86,"Unusual Put Option Trade in V.F. (VFC)  Worth $1,888.48K",86,2023-03-28 13:25:18
87,"VF Corp. stock rises Tuesday, outperforms market",86,2023-03-28 10:29:00
88,Parnassus on VF Corp's Dividend Cut and Outlook,86,2023-03-28 08:46:43
89,"At US$20.84, Is It Time To Put V.F. Corporation (NYSE:VFC) On Your Watch List?",57,2023-03-28 07:45:56
90,Parnassus on VF Corp`s Dividend Cut and Outlook,86,2023-03-28 02:47:00
92,V.F. Corporation Dividend Cut,86,2023-03-24 21:20:00
93,VF Corp. stock underperforms Friday when compared to competitors,86,2023-03-24 10:29:00
94,VF Corporation Stock Is Down 60% From Its 52-Week High. Time to Buy?,53,2023-03-23 03:25:00
95,"Analysts Offer Insights on Consumer Goods Companies: Foot Locker (FL), VF (VFC) and aka Brands Holding Corp (AKA)",60,2023-03-22 05:41:00
96,Analyzing V.F. Corporation's Fall: Now Is Not The Time To Buy,86,2023-03-22 05:24:13
97,Analyzing V.F. Corporation`s Fall: Now Is Not The Time To Buy,86,2023-03-22 04:26:00
98,Daily Stock Analysis: VF Corp,86,2023-03-21 23:24:00
99,"VF Corp. stock rises Tuesday, still underperforms market",86,2023-03-21 10:29:00
100,Can V.F Corp (VFC) Get Back on Track With Its Growth Endeavors?,90,2023-03-21 06:54:01
101,V.F. Corporation: Fallen From Grace,86,2023-03-20 11:33:22
102,"VF Corp. stock rises Monday, still underperforms market",86,2023-03-20 10:29:00
103,"V.F. Corporation: Stock Is A Buy, Company Has Good Plan For The Vans Brand",57,2023-03-20 08:45:38
104,Telsey Advisory Reaffirms Their Buy Rating on VF (VFC),60,2023-03-20 04:26:00
105,VF Corp Receives Double Upgrade from Analyst,86,2023-03-20 04:12:00
106,I Called Out V.F. Corporation's Unsafe Dividend: Now A Buy After The Cut?,57,2023-03-20 03:00:00
107,The Bottom Fishing Club: V.F. Corp,86,2023-03-20 02:44:10
108,VF Corp. rises on double upgrade from Williams Trading,86,2023-03-20 02:22:00
109,I Called Out V.F. Corporation`s Unsafe Dividend: Now A Buy After The Cut?,57,2023-03-20 02:04:00
110,Robert W. Baird Keeps Their Hold Rating on VF (VFC),60,2023-03-20 01:26:00
111,VF Corp. double upgraded to Buy at Williams Trading after management meetings,57,2023-03-20 00:20:00
112,BMO Capital Sticks to Its Hold Rating for VF (VFC),60,2023-03-19 23:15:00
113,VF Corp. price target lowered to $24 from $30 at Baird,86,2023-03-19 23:15:00
