,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),GOOG,21879.0,20945.0,26465.0,18498.0
Other short-term investments(figures in $M),GOOG,91883.0,118704.0,110229.0,101177.0
Total cash(figures in $M),GOOG,113762.0,139649.0,136694.0,119675.0
Net receivables(figures in $M),GOOG,40258.0,39304.0,30930.0,25326.0
Inventory(figures in $M),GOOG,2670.0,1170.0,728.0,999.0
Other current assets(figures in $M),GOOG,8105.0,7054.0,5490.0,4412.0
Total current assets(figures in $M),GOOG,164795.0,188143.0,174296.0,152578.0
"Gross property, plant and equipment(figures in $M)",GOOG,127049.0,110558.0,96960.0,84587.0
Accumulated depreciation(figures in $M),GOOG,-59042.0,-49414.0,-41713.0,-30561.0
"Net property, plant and equipment(figures in $M)",GOOG,127049.0,110558.0,96960.0,84587.0
Equity and other investments(figures in $M),GOOG,30492.0,29549.0,20703.0,13078.0
Goodwill(figures in $M),GOOG,28960.0,22956.0,21175.0,20624.0
Intangible assets(figures in $M),GOOG,2084.0,1417.0,1445.0,1979.0
Other long-term assets(figures in $M),GOOG,6623.0,5361.0,3953.0,2342.0
Total non-current assets(figures in $M),GOOG,200469.0,171125.0,145320.0,123331.0
Total assets(figures in $M),GOOG,365264.0,359268.0,319616.0,275909.0
Accounts payable(figures in $M),GOOG,5128.0,6037.0,5589.0,5561.0
Taxes payable(figures in $M),GOOG,0.0,808.0,1485.0,274.0
Accrued liabilities(figures in $M),GOOG,46236.0,40232.0,36131.0,28983.0
Deferred revenues(figures in $M),GOOG,3908.0,3288.0,2543.0,1908.0
Other current liabilities(figures in $M),GOOG,9106.0,9799.0,10409.0,9405.0
Total current liabilities(figures in $M),GOOG,69300.0,64254.0,56834.0,45221.0
Long-term debt(figures in $M),GOOG,14701.0,14817.0,13932.0,4554.0
Deferred tax liabilities(figures in $M),GOOG,514.0,5257.0,3561.0,1701.0
Deferred revenues(figures in $M),GOOG,599.0,535.0,481.0,358.0
Other long-term liabilities(figures in $M),GOOG,2247.0,2205.0,2269.0,2534.0
Total non-current liabilities(figures in $M),GOOG,39820.0,43379.0,40238.0,29246.0
Total liabilities(figures in $M),GOOG,109120.0,107633.0,97072.0,74467.0
Common stock(figures in $M),GOOG,68184.0,61774.0,58510.0,50552.0
Retained earnings(figures in $M),GOOG,195563.0,191484.0,163401.0,152122.0
Accumulated other comprehensive income(figures in $M),GOOG,-7603.0,-1623.0,633.0,-1232.0
Total stockholders' equity(figures in $M),GOOG,256144.0,251635.0,222544.0,201442.0
Total liabilities and stockholders' equity(figures in $M),GOOG,365264.0,359268.0,319616.0,275909.0
