,headline,final_score,datetime
0,Cleveland-Cliffs CEO Lourenco Goncalves Bought Up the Slumping Steel Stock,86,2023-05-04 12:20:00
1,Cleveland-Cliffs Reaches Agreement for State of Minnesota Iron Ore Mineral Leases at Nashwauk,86,2023-05-04 11:53:00
3,June 23rd Options Now Available For Cleveland-Cliffs (CLF),86,2023-05-04 03:09:00
4,Cleveland-Cliffs announces pact for Minnesota iron ore mineral leases,86,2023-05-03 18:56:00
6,Cleveland-Cliffs Inc. (NYSE:CLF) Q1 2023 Earnings Call Transcript,90,2023-05-02 05:46:07
7,Cleveland-Cliffs call volume above normal and directionally bullish,86,2023-05-02 04:05:00
14,Goldman Sachs Sticks to Their Buy Rating for Cleveland-Cliffs (CLF),86,2023-04-29 23:45:00
15,Argus Research Keeps Their Buy Rating on Cleveland-Cliffs (CLF),86,2023-04-29 23:45:00
17,Morgan Stanley Maintains Cleveland Cliffs (CLF) Overweight Recommendation,86,2023-04-27 20:00:14
19,"After Plunging -17.33% in 4 Weeks, Here's Why the Trend Might Reverse for Cleveland-Cliffs (CLF)",86,2023-04-27 06:35:01
20,Mesabi Trust: Patient Investor's Opportunity Amid Cleveland-Cliffs' Uncertainty,86,2023-04-27 06:15:02
21,Mesabi Trust: Patient Investor`s Opportunity Amid Cleveland-Cliffs` Uncertainty,86,2023-04-27 05:15:00
22,CLF June 9th Options Begin Trading,60,2023-04-27 03:21:00
24,"Video: Thursday 4/27 Insider Buying Report: CLF, MNSB",60,2023-04-26 19:41:00
25,Cleveland-Cliffs Reaches Tentative Labor Agreement with the IAM for its Middletown Works Operation,86,2023-04-26 04:00:00
26,Cleveland-Cliffs reaches tentative labor deal for Middletown Works,86,2023-04-26 02:07:00
27,Cleveland-Cliffs reaches tentative labor pact with IAM for Middletown Works,86,2023-04-25 23:21:00
28,Q1 2023 Cleveland-Cliffs Inc Earnings Call,90,2023-04-25 21:54:24
30,"Cleveland-Cliffs, Inc. (CLF) Q1 2023 Earnings Call Transcript",86,2023-04-25 06:08:06
31,"Cleveland Cliffs CEO breaks down Q1 earnings, pricing and automotive end market",86,2023-04-25 04:58:46
32,Cleveland-Cliffs (CLF) Q1 Earnings and Revenues Beat Estimates,86,2023-04-25 04:20:11
33,Cleveland-Cliffs does not expect to operate Northshore in full anytime this year,86,2023-04-25 02:25:00
34,Cleveland-Cliffs says cash flow performance should ramp up `signficantly` in Q2,86,2023-04-25 02:11:00
