,2022,2021,2020,2019,2018,ticker
Current ratio,1.163,1.378,1.290,1.213,1.334,NWSA
Quick ratio,0.945,1.155,1.014,0.954,1.107,NWSA
Cash ratio,0.518,0.691,0.566,0.492,0.617,NWSA
Days of sales outstanding,52.791,58.428,48.745,55.942,65.202,NWSA
Days of inventory outstanding,0,0,0,0,0,NWSA
Days of payables outstanding,0,0,0,0,0,NWSA
Gross profit margin,1,1,1,1,0,NWSA
Operating profit margin,0.098,0.072,0.244,0.077,0.066,NWSA
Pretax profit margin,0.078,0.048,-0.169,0.035,-0.121,NWSA
Net profit margin,0.060,0.035,-0.172,0.023,-0.168,NWSA
Effective tax rate,0.064,0.136,-0.014,0.356,-0.326,NWSA
Return on assets,0.036,0.020,-0.108,0.015,-0.093,NWSA
Return on equity,0.076,0.040,-0.204,0.025,-0.163,NWSA
Return on capital employed,0.074,0.050,0.190,0.062,0.046,NWSA
Net income per EBT,0.767,0.733,1.014,0.644,1.390,NWSA
Ebt per ebit,0.796,0.671,-0.693,0.458,-1.815,NWSA
Ebit per revenue,0.098,0.072,0.244,0.077,0.066,NWSA
Debt ratio,0.469,0.455,0.412,0.344,0.358,NWSA
Debt equity ratio,0.488,0.418,0.317,0.159,0.210,NWSA
Long term debt to capitalization,0.312,0.293,0.235,0.099,0.138,NWSA
Total debt to capitalization,0.328,0.295,0.241,0.137,0.173,NWSA
Interest coverage,10.303,12.660,87.960,13.102,85.714,NWSA
Cash flow to debt ratio,0.337,0.361,0.324,0.639,0.388,NWSA
Company equity multiplier,2.095,2.043,1.881,1.718,1.756,NWSA
Receivables turnover,6.914,6.247,7.488,6.525,5.598,NWSA
Payables turnover,0,0,0,0,0,NWSA
Inventory turnover,0,0,0,0,0,NWSA
Fixed asset turnover,3.469,2.830,2.716,3.944,3.525,NWSA
Asset turnover,0.603,0.558,0.632,0.641,0.552,NWSA
Operating cash flow per share,2.297,2.095,1.327,1.587,1.298,NWSA
Free cash flow per share,1.450,1.435,0.582,0.609,0.674,NWSA
Cash per share,3.091,3.787,2.580,2.810,3.489,NWSA
Payout ratio,0.281,0.494,-0.102,0.706,-0.104,NWSA
Operating cash flow sales ratio,0.130,0.132,0.087,0.092,0.084,NWSA
Free cash flow operating cash flow ratio,0.631,0.685,0.438,0.384,0.519,NWSA
Cash flow coverage ratios,0.337,0.361,0.324,0.639,0.388,NWSA
Short term coverage ratios,4.621,44.179,10.263,2.067,1.639,NWSA
Capital expenditure coverage ratio,-2.713,-3.172,-1.781,-1.622,-2.080,NWSA
Dividend paid and capex coverage ratio,-4.179,-5.449,-2.786,-2.258,-3.675,NWSA
Dividend payout ratio,0.281,0.494,-0.102,0.706,-0.104,NWSA
Price book value ratio,1.117,1.853,0.920,0.870,0.971,NWSA
Price to book ratio,1.117,1.853,0.920,0.870,0.971,NWSA
Price to sales ratio,0.884,1.626,0.774,0.789,1.001,NWSA
Price earnings ratio,14.742,46.105,-4.513,34.877,-5.969,NWSA
Price to free cash flows ratio,10.742,17.963,20.387,22.337,22.994,NWSA
Price to operating cash flows ratio,6.783,12.300,8.939,8.569,11.937,NWSA
Price cash flow ratio,6.783,12.300,8.939,8.569,11.937,NWSA
Price earnings to growth ratio,0.165,0.380,0.006,0.303,0.057,NWSA
Price sales ratio,0.884,1.626,0.774,0.789,1.001,NWSA
Dividend yield,0.019,0.011,0.023,0.020,0.017,NWSA
Enterprise value multiple,6.662,12.145,2.765,5.420,-13.168,NWSA
Price fair value,1.117,1.853,0.920,0.870,0.971,NWSA
