,headline,final_score,datetime
0,Unusual Put Option Trade in Macy`s (M)  Worth $195.80K,86,2023-05-04 17:17:08
1,Macy's moving out of shopping malls in favor of small 'Market by Macy's' stores,86,2023-05-04 08:12:07
2,10 Best Department Store and Discount Retailer Stocks to Buy,60,2023-05-04 05:29:57
3,June 23rd Options Now Available For Macy`s (M),86,2023-05-04 02:59:00
4,Macy’s opens more strip mall stores as expansion strategy faces pivotal test,86,2023-05-04 00:00:01
5,7 Consumer Stocks With Huge Return Potential for Long-Term Investors,60,2023-05-03 21:38:00
6,All You Need to Know About Macy's (M) Rating Upgrade to Buy,86,2023-05-03 09:00:04
7,Ulta Beauty Inc. stock outperforms competitors despite losses on the day,86,2023-05-02 10:28:00
8,"Ulta Beauty Inc. stock falls Monday, underperforms market",86,2023-05-01 10:28:00
9,BLOOMINGDALE'S ANNOUNCES THE CAROUSEL @ BLOOMINGDALE'S: EUROPEAN HOLIDAY CURATED BY ANNA DELLO RUSSO,60,2023-05-01 09:11:00
10,The Workshop at Macy's Welcomes 2023 Class,86,2023-05-01 06:00:00
12,Best Dividend Stock to Buy Now: Home Depot vs. Target vs. Macy's,86,2023-04-30 04:00:00
13,"Ulta Beauty Inc. stock rises Friday, still underperforms market",86,2023-04-28 10:28:00
14,Bed Bath & Beyond closes stores nationwide. Where will the retailer`s once-loyal customers will shop now?,60,2023-04-28 05:20:00
16,Macy's (M) Stock Sinks As Market Gains: What You Should Know,86,2023-04-27 15:00:10
17,"Ulta Beauty Inc. stock rises Thursday, still underperforms market",86,2023-04-27 10:30:00
19,Find the Perfect Gifts for Mother’s Day at Macy’s,86,2023-04-27 07:46:00
20,"68% of Bed Bath & Beyond shoppers now plan to buy from Amazon, says survey",60,2023-04-27 06:26:00
21,TOP NEWS: Flutter names former Kellogg chief John Bryant as new chair,60,2023-04-26 21:50:00
22,Diamonds and Other High-Ticket Items Show E-Commerce Growth,60,2023-04-25 02:25:00
23,Macy`s put volume heavy and directionally bearish,86,2023-04-25 02:15:00
24,Macy`s is Oversold,86,2023-04-24 20:30:00
25,Ulta Beauty Inc. stock underperforms Friday when compared to competitors,86,2023-04-21 10:28:00
26,Do Options Traders Know Something About Macy's (M) Stock We Don't?,86,2023-04-21 05:42:12
28,Macy's (NYSE:M) shareholders have earned a 57% CAGR over the last three years,86,2023-04-20 05:40:39
29,"Ulta Beauty Inc. stock rises Wednesday, outperforms market",86,2023-04-19 10:28:00
31,Macy's (M) Outpaces Stock Market Gains: What You Should Know,86,2023-04-17 15:15:10
32,Macy's (M) Omnichannel Initiatives Appear Encouraging,86,2023-04-14 06:55:01
34,"Electronics, department stores lead declines in weak retail sales report",60,2023-04-14 01:32:00
35,June 2nd Options Now Available For Macy`s,86,2023-04-13 03:29:00
36,Unusual Call Option Trade in Macy's (M)  Worth $238.70K,86,2023-04-12 14:20:04
37,"FIT PRESENTS FUTURE OF FASHION CELEBRATION AND HONORS HOSTED BY ASHLEY GRAHAM, HONORING KARLIE KLOSS AND VICTOR GLEMAUD",60,2023-04-12 10:00:00
38,Macy's (M) Stock Moves -0.49%: What You Should Know,86,2023-04-11 15:15:10
39,"Ulta Beauty Inc. stock falls Tuesday, underperforms market",86,2023-04-11 10:28:00
40,The Power Play by The Market Herald Releases a New Interview with Myriad Uranium Discussing Their Latest News,60,2023-04-10 04:21:00
41,Bloomingdale's Launches Exclusive AQUA & Kristopher Brock Collection,86,2023-04-10 02:05:00
43,"Ulta Beauty Inc. stock falls Thursday, underperforms market",86,2023-04-06 10:28:00
44,Macy's (NYSE:M) Shareholders Will Want The ROCE Trajectory To Continue,86,2023-04-06 05:25:13
45,"Analysts Conflicted on These Consumer Goods Names: Conagra Brands (CAG), Macy`s (M) and Walmart (WMT)",60,2023-04-05 21:10:00
46,"Ulta Beauty Inc. stock falls Wednesday, underperforms market",86,2023-04-05 10:28:00
47,7 Stocks to Buy for the Massive Rally Ahead,60,2023-04-04 20:15:52
48,Macy's (M) Gains As Market Dips: What You Should Know,86,2023-04-04 15:15:10
49,Strength Seen in Macy's (M): Can Its 7.5% Jump Turn into More Strength?,86,2023-04-04 05:44:12
50,JP Morgan Upgrades Macy's (M),86,2023-04-03 22:56:48
52,"Macy’s stock jumps amid analyst upgrade, department store rebranding",86,2023-04-03 13:21:27
53,Do You Really Want to Shop for Macy's?,86,2023-04-03 11:35:00
54,"Macy’s Reset Plan Is Working, Analyst Says. The Stock Gets an Upgrade.",86,2023-04-03 08:20:00
55,"Stocks making the biggest moves midday: Tesla, Marathon Oil, WWE, UnitedHealth and more",60,2023-04-03 05:58:58
56,"Street Wrap: Today`s Top 15 Upgrades, Downgrades, Initiations",86,2023-04-03 05:05:00
57,What You Missed On Wall Street This Morning,60,2023-04-03 04:01:00
58,Macy`s call volume above normal and directionally bullish,86,2023-04-03 02:05:00
60,Fly Intel: Pre-market Movers,60,2023-04-03 01:03:00
61,"Stocks making the biggest moves premarket: Marathon Oil, Macy's, WWE and more",86,2023-04-03 00:59:19
62,Macy`s upgraded to Overweight from Neutral at JPMorgan,86,2023-04-02 23:01:00
63,What You Missed On Wall Street On Monday,60,2023-04-02 20:46:00
64,Lanterns and crescents: more retailers court Ramadan buyers,60,2023-04-01 02:12:00
65,Ulta Beauty Inc. stock underperforms Friday when compared to competitors despite daily gains,60,2023-03-31 10:33:00
66,Warning: M is at high risk of cutting its dividend,60,2023-03-30 19:59:00
67,"Noteworthy Friday Option Activity: M, QS, MARA",60,2023-03-30 19:23:00
68,Why Big Change at Macy's Might Bring Better Deals For You,86,2023-03-30 10:49:00
69,Best Dividend Stock to Buy: AT&T vs. Lowe's vs. Macy's,86,2023-03-30 04:00:20
70,"Macy's, Inc. (M) Presents at J.P. Morgan 9th Annual Retail Round-Up Conference (Transcript)",60,2023-03-30 03:44:10
71,"Macy`s, Inc. (M) Presents at J.P. Morgan 9th Annual Retail Round-Up Conference (Transcript)",60,2023-03-30 02:49:00
72,"Analysts` Top Consumer Goods Picks: Macy`s (M), RH (RH)",86,2023-03-30 00:31:00
73,Gordon Haskett Downgrades Macy's (M),86,2023-03-29 21:17:50
74,"Macy’s, Doordash, and Other Stocks That Could Be Buyout Candidates When M&A Returns",86,2023-03-29 19:00:00
75,The 7 Worst Stocks to Buy if We Enter a New Bear Market Soon,60,2023-03-29 17:39:19
76,Here's Why Shoppers Might Love Macy's Latest Shakeup,86,2023-03-29 14:04:00
77,"As Macy’s CEO Plans to Retire, He Says Know Your Customer and Keep It Simple",86,2023-03-29 09:56:00
78,Macy’s Stock Is Dropping. CEO Who Led Overhaul Plans to Retire.,86,2023-03-29 08:38:00
79,Macy's insider Spring to replace turnaround CEO Gennette next year,86,2023-03-29 07:25:58
80,UPDATE 4-Macy's insider Spring to replace turnaround CEO Gennette next year,86,2023-03-29 07:24:56
81,Macy's Taps Insider Tony Spring As Next CEO; Jeff Gennette Plans To Retire In February 2024,60,2023-03-29 07:18:44
82,Macy’s CEO Jeffrey Gennette to retire next year,86,2023-03-29 06:27:52
83,"UPDATE 3-Macy's CEO Gennette to retire next year, insider Spring to succeed",86,2023-03-29 05:05:27
84,Macy's Gennette to retire; Bloomingdale's Spring is new CEO,86,2023-03-29 04:31:20
85,"Analysts Conflicted on These Consumer Goods Names: Macy`s (M), Walgreens Boots Alliance (WBA) and Alibaba (BABA)",60,2023-03-29 04:31:00
86,Macy's CEO Gennette to retire,86,2023-03-29 04:04:52
87,"Macy’s, Inc. Announces Leadership Succession Plan",90,2023-03-29 04:00:00
88,BMEA Stock: Biomea Fusion Pops on Public Offering News,60,2023-03-29 03:07:00
90,Macy`s Down after Announcing a Succession Plan,86,2023-03-29 02:36:00
91,M Stock Alert: What to Know as Macy`s Announces CEO Succession Plan,86,2023-03-29 02:19:00
92,"Lululemon, Micron and UBS rise premarket; Macy's, Foot Locker fall",86,2023-03-29 00:58:08
93,"4 stocks to watch on Wednesday: Micron, Lululemon and more",60,2023-03-29 00:45:00
94,"Macy’s CEO Gennette to retire after nearly 7 years in the role, and stock falls",86,2023-03-29 00:17:00
95,"Macy's CEO Jeff Gennette, who's led the company's turnaround effort, will retire next year",60,2023-03-29 00:00:01
96,Macy`s is downgraded at Gordon Haskett due to slowing traffic trends,86,2023-03-28 23:42:00
97,Macy`s CEO Gennette announces plan to retire in 2024,86,2023-03-28 23:20:00
