,2022,2021,2020,2019,2018,ticker
Current ratio,1.577,1.834,2.758,0.817,1.803,NE
Quick ratio,1.417,1.653,2.390,0.702,1.632,NE
Cash ratio,0.714,0.782,1.572,0.202,1.027,NE
Days of sales outstanding,121.026,102.575,67.616,72.259,74.569,NE
Days of inventory outstanding,0,0,0,0,0,NE
Operating cycle,121.026,102.575,67.616,72.259,74.569,NE
Days of payables outstanding,95.725,62.053,35.091,33.256,39.728,NE
Cash conversion cycle,25.301,40.521,32.525,39.002,34.841,NE
Gross profit margin,0.216,0.081,-0.026,0.090,-0.065,NE
Operating profit margin,0.162,0.091,-0.143,-0.510,-0.874,NE
Pretax profit margin,0.135,0.133,-4.396,-0.696,-1.143,NE
Net profit margin,0.119,0.133,-4.126,-0.537,-0.817,NE
Effective tax rate,0.118,-0.004,0.061,0.042,0.086,NE
Return on assets,0.032,0.050,-0.933,-0.085,-0.096,NE
Return on equity,0.047,0.068,12.777,-0.191,-0.208,NE
Return on capital employed,0.050,0.038,-0.034,-0.086,-0.106,NE
Net income per EBT,0.882,1.004,0.939,0.771,0.715,NE
Ebt per ebit,0.837,1.465,30.780,1.364,1.308,NE
Ebit per revenue,0.162,0.091,-0.143,-0.510,-0.874,NE
Debt ratio,0.311,0.276,1.073,0.558,0.498,NE
Debt equity ratio,0.187,0.144,-12.842,1.050,0.912,NE
Long term debt to capitalization,0.125,0.126,1.084,0.508,0.477,NE
Total debt to capitalization,0.157,0.126,1.084,0.512,0.477,NE
Interest coverage,5.355,-2.202,-0.836,-2.384,-3.179,NE
Cash flow to debt ratio,0.418,0.239,0.068,0.049,0.044,NE
Company equity multiplier,1.451,1.382,-13.693,2.264,2.178,NE
Receivables turnover,3.016,3.558,5.398,5.051,4.895,NE
Payables turnover,3.813,5.882,10.402,10.975,9.187,NE
Inventory turnover,0,0,0,0,0,NE
Fixed asset turnover,0.355,0.521,0.270,0.169,0.128,NE
Asset turnover,0.270,0.372,0.226,0.158,0.117,NE
Operating cash flow per share,1.120,0.206,3.945,0.750,0.697,NE
Free cash flow per share,0.425,-0.410,1.795,-0.329,-0.093,NE
Cash per share,1.899,0.774,4.957,0.420,1.522,NE
Payout ratio,0,0,0,0,0,NE
Operating cash flow sales ratio,0.199,0.067,0.283,0.143,0.159,NE
Free cash flow operating cash flow ratio,0.380,-1.992,0.455,-0.439,-0.133,NE
Cash flow coverage ratios,0.418,0.239,0.068,0.049,0.044,NE
Short term coverage ratios,1.759,0,0,2.988,0,NE
Capital expenditure coverage ratio,-1.612,-0.334,-1.835,-0.695,-0.882,NE
Dividend paid and capex coverage ratio,-1.612,-0.334,-1.835,-0.695,-0.882,NE
Dividend payout ratio,0,0,0,0,0,NE
Price book value ratio,2.622,4.146,-5.505,1.684,1.435,NE
Price to book ratio,2.622,4.146,-5.505,1.684,1.435,NE
Price to sales ratio,6.689,8.077,1.778,4.720,5.637,NE
Price earnings ratio,55.978,60.579,-0.431,-8.795,-6.896,NE
Price to free cash flows ratio,88.663,-60.530,13.789,-75.129,-266.211,NE
Price to operating cash flows ratio,33.658,120.547,6.275,32.990,35.517,NE
Price cash flow ratio,33.658,120.547,6.275,32.990,35.517,NE
Price earnings to growth ratio,0.883,0.601,0.000,-0.405,0.098,NE
Price sales ratio,6.689,8.077,1.778,4.720,5.637,NE
Dividend yield,0,0,0,0,0,NE
Enterprise value multiple,25.461,39.168,22.713,-508.312,-46.282,NE
Price fair value,2.622,4.146,-5.505,1.684,1.435,NE
