,2019,2018,2017,2016,2015,ticker
Current ratio,1.336,1.434,1.541,1.665,1.602,RTN
Quick ratio,1.233,1.294,1.435,1.683,1.288,RTN
Cash ratio,0.438,0.426,0.422,0.505,0.380,RTN
Days of sales outstanding,93.652,97.691,94.619,93.868,87.083,RTN
Days of inventory outstanding,11.438,14.135,11.822,12.676,13.163,RTN
Operating cycle,105.090,111.827,106.441,106.544,100.246,RTN
Days of payables outstanding,30.614,36.625,30.231,31.690,29.062,RTN
Cash conversion cycle,74.476,75.202,76.210,74.853,71.184,RTN
Gross profit margin,0.266,0.277,0.276,0.274,0.245,RTN
Operating profit margin,0.164,0.168,0.167,0.161,0.132,RTN
Pretax profit margin,0.137,0.116,0.123,0.128,0.122,RTN
Net profit margin,0.115,0.108,0.080,0.093,0.090,RTN
Effective tax rate,0,0.084,0.358,0.278,0.258,RTN
Return on assets,0.107,0.091,0.066,0.074,0.072,RTN
Return on equity,0.274,0.254,0.203,0.221,0.208,RTN
Return on capital employed,0.222,0.194,0.180,0.164,0.132,RTN
Net income per EBT,0.839,0.924,0.650,0.727,0.743,RTN
Ebt per ebit,0.835,0.693,0.736,0.792,0.926,RTN
Ebit per revenue,0.164,0.168,0.167,0.161,0.132,RTN
Debt ratio,0.713,0.665,0.677,0.664,0.654,RTN
Debt equity ratio,1.828,1.848,2.097,1.977,1.891,RTN
Long term debt to capitalization,0.211,0.293,0.323,0.344,0.345,RTN
Total debt to capitalization,0.280,0.306,0.336,0.344,0.345,RTN
Interest coverage,-26.522,24.663,20.639,16.793,13.163,RTN
Cash flow to debt ratio,0.941,0.678,0.544,0.535,0.443,RTN
Company equity multiplier,2.562,2.778,3.097,2.977,2.891,RTN
Receivables turnover,3.897,3.736,3.858,3.888,4.191,RTN
Payables turnover,11.923,9.966,12.074,11.518,12.559,RTN
Inventory turnover,31.912,25.822,30.875,28.794,27.729,RTN
Fixed asset turnover,6.901,7.423,10.393,11.138,11.631,RTN
Asset turnover,0.932,0.849,0.821,0.798,0.796,RTN
Operating cash flow per share,15.989,11.953,9.420,9.609,7.729,RTN
Free cash flow per share,12.395,9.090,7.323,7.503,6.232,RTN
Cash per share,16.378,12.929,13.641,16.173,7.628,RTN
Payout ratio,0.310,0.335,0.450,0.379,0.378,RTN
Operating cash flow sales ratio,0.154,0.127,0.108,0.118,0.101,RTN
Free cash flow operating cash flow ratio,0.775,0.761,0.777,0.781,0.806,RTN
Cash flow coverage ratios,0.941,0.678,0.544,0.535,0.443,RTN
Short term coverage ratios,2.989,11.427,9.150,0,0,RTN
Capital expenditure coverage ratio,-4.756,-4.493,-5.055,-5.084,-5.810,RTN
Dividend paid and capex coverage ratio,47.660,16.170,7.480,9.869,6.033,RTN
Dividend payout ratio,0.310,0.335,0.450,0.379,0.378,RTN
Price book value ratio,5.037,3.834,5.494,4.149,3.753,RTN
Price to book ratio,5.037,3.834,5.494,4.149,3.753,RTN
Price to sales ratio,2.110,1.625,2.160,1.747,1.630,RTN
Price earnings ratio,18.418,15.119,27.045,18.781,18.013,RTN
Price to free cash flows ratio,17.729,16.870,25.651,18.925,19.982,RTN
Price to operating cash flows ratio,13.744,12.830,19.942,14.778,16.111,RTN
Price cash flow ratio,13.744,12.830,19.942,14.778,16.111,RTN
Price earnings to growth ratio,1.045,0.328,-3.326,2.006,-5.048,RTN
Price sales ratio,2.110,1.625,2.160,1.747,1.630,RTN
Dividend yield,0.017,0.022,0.017,0.020,0.021,RTN
Enterprise value multiple,16.465,11.574,14.561,11.481,11.503,RTN
Price fair value,5.037,3.834,5.494,4.149,3.753,RTN
