,ticker,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Cash and cash equivalents(figures in $M),WMT,8885.0,14760.0,17741.0,9465.0
Total cash(figures in $M),WMT,8885.0,14760.0,17741.0,9465.0
Net receivables(figures in $M),WMT,7933.0,8280.0,6516.0,6284.0
Inventory(figures in $M),WMT,56576.0,56511.0,44949.0,44435.0
Other current assets(figures in $M),WMT,2521.0,0.0,0.0,0.0
Total current assets(figures in $M),WMT,75915.0,81070.0,90067.0,61806.0
"Gross property, plant and equipment(figures in $M)",WMT,119234.0,112624.0,109848.0,127049.0
Accumulated depreciation(figures in $M),WMT,-101610.0,-94809.0,-88370.0,-89820.0
"Net property, plant and equipment(figures in $M)",WMT,119234.0,112624.0,109848.0,127049.0
Goodwill(figures in $M),WMT,28174.0,29014.0,28983.0,31073.0
Other long-term assets(figures in $M),WMT,20134.0,22152.0,23598.0,16567.0
Total non-current assets(figures in $M),WMT,167542.0,163790.0,162429.0,174689.0
Total assets(figures in $M),WMT,243457.0,244860.0,252496.0,236495.0
Current debt(figures in $M),WMT,4563.0,3213.0,3339.0,5937.0
Accounts payable(figures in $M),WMT,54002.0,55261.0,49141.0,46973.0
Taxes payable(figures in $M),WMT,727.0,851.0,242.0,280.0
Accrued liabilities(figures in $M),WMT,31126.0,26060.0,37966.0,22296.0
Deferred revenues(figures in $M),WMT,2488.0,2559.0,2310.0,1990.0
Other current liabilities(figures in $M),WMT,0.0,21.0,12734.0,0.0
Total current liabilities(figures in $M),WMT,92458.0,87379.0,92645.0,77790.0
Long-term debt(figures in $M),WMT,34649.0,34864.0,41194.0,43714.0
Deferred tax liabilities(figures in $M),WMT,14688.0,13474.0,14370.0,12961.0
Other long-term liabilities(figures in $M),WMT,14688.0,0.0,0.0,0.0
Total non-current liabilities(figures in $M),WMT,67008.0,65590.0,72320.0,77153.0
Total liabilities(figures in $M),WMT,159466.0,152969.0,164965.0,154943.0
Common stock(figures in $M),WMT,269.0,276.0,282.0,284.0
Retained earnings(figures in $M),WMT,83135.0,86904.0,88763.0,83943.0
Accumulated other comprehensive income(figures in $M),WMT,-11680.0,-8766.0,-11393.0,-12805.0
Total stockholders' equity(figures in $M),WMT,76693.0,83253.0,81298.0,74669.0
Total liabilities and stockholders' equity(figures in $M),WMT,243457.0,244860.0,252496.0,236495.0
