,2022,2021,2020,2019,2018,ticker
Current ratio,0.967,0.890,1.425,0.906,1.093,CLX
Quick ratio,0.484,0.449,1.071,0.515,0.609,CLX
Cash ratio,0.103,0.155,0.614,0.077,0.109,CLX
Days of sales outstanding,34.975,30.031,35.191,37.064,35.761,CLX
Days of inventory outstanding,60.407,66.268,45.301,53.609,53.549,CLX
Operating cycle,95.381,96.299,80.492,90.673,89.310,CLX
Days of payables outstanding,76.808,147.604,132.609,108.369,53.655,CLX
Cash conversion cycle,18.573,-51.305,-52.117,-17.697,35.655,CLX
Gross profit margin,0.358,0.436,0.456,0.439,0.437,CLX
Operating profit margin,0.099,0.152,0.164,0.151,0.184,CLX
Pretax profit margin,0.085,0.123,0.176,0.165,0.172,CLX
Net profit margin,0.065,0.097,0.140,0.132,0.134,CLX
Effective tax rate,0.224,0.201,0.208,0.199,0.219,CLX
Return on assets,0.075,0.112,0.151,0.160,0.163,CLX
Return on equity,0.831,1.727,1.034,1.467,1.134,CLX
Return on capital employed,0.161,0.261,0.230,0.256,0.291,CLX
Net income per EBT,0.761,0.789,0.792,0.801,0.781,CLX
Ebt per ebit,0.862,0.806,1.073,1.088,0.937,CLX
Ebit per revenue,0.099,0.152,0.164,0.151,0.184,CLX
Debt ratio,0.882,0.907,0.854,0.891,0.857,CLX
Debt equity ratio,5.581,7.703,3.438,4.800,3.420,CLX
Long term debt to capitalization,0.834,0.871,0.771,0.804,0.759,CLX
Total debt to capitalization,0.848,0.885,0.775,0.828,0.774,CLX
Interest coverage,6.642,11.283,11.152,9.701,13.235,CLX
Cash flow to debt ratio,0.253,0.403,0.495,0.370,0.392,CLX
Company equity multiplier,11.076,15.411,6.843,9.152,6.970,CLX
Receivables turnover,10.436,12.154,10.372,9.848,10.207,CLX
Payables turnover,4.752,2.473,2.752,3.368,6.803,CLX
Inventory turnover,6.042,5.508,8.057,6.809,6.816,CLX
Fixed asset turnover,4.240,4.493,4.821,6.010,6.149,CLX
Asset turnover,1.154,1.159,1.082,1.215,1.210,CLX
Operating cash flow per share,6.384,10.162,12.287,7.766,7.533,CLX
Free cash flow per share,4.346,7.526,10.268,6.153,6.033,CLX
Cash per share,1.486,2.540,6.922,0.869,1.013,CLX
Payout ratio,1.236,0.786,0.568,0.598,0.547,CLX
Operating cash flow sales ratio,0.111,0.174,0.230,0.160,0.159,CLX
Free cash flow operating cash flow ratio,0.681,0.741,0.836,0.792,0.801,CLX
Cash flow coverage ratios,0.253,0.403,0.495,0.370,0.392,CLX
Short term coverage ratios,2.495,3.349,24.156,2.505,4.894,CLX
Capital expenditure coverage ratio,-3.131,-3.855,-6.087,-4.816,-5.021,CLX
Dividend paid and capex coverage ratio,2.456,5.621,5.541,3.493,3.805,CLX
Dividend payout ratio,1.236,0.786,0.568,0.598,0.547,CLX
Price book value ratio,31.217,54.967,30.400,34.915,24.087,CLX
Price to book ratio,31.217,54.967,30.400,34.915,24.087,CLX
Price to sales ratio,2.442,3.077,4.107,3.141,2.855,CLX
Price earnings ratio,37.568,31.819,29.396,23.802,21.248,CLX
Price to free cash flows ratio,32.442,23.906,21.364,24.832,22.419,CLX
Price to operating cash flows ratio,22.082,17.705,17.854,19.675,17.954,CLX
Price cash flow ratio,22.082,17.705,17.854,19.675,17.954,CLX
Price earnings to growth ratio,-1.113,-1.319,1.815,30.324,1.227,CLX
Price sales ratio,2.442,3.077,4.107,3.141,2.855,CLX
Dividend yield,0.033,0.025,0.019,0.025,0.026,CLX
Enterprise value multiple,21.850,19.155,23.251,19.705,15.202,CLX
Price fair value,31.217,54.967,30.400,34.915,24.087,CLX
