,2022,2021,2020,2019,2018,ticker
Current ratio,0.966,1.083,1.008,0.991,0.928,YUM
Quick ratio,0.610,0.765,0.755,0.772,0.683,YUM
Cash ratio,0.220,0.343,0.436,0.393,0.224,YUM
Days of sales outstanding,34.569,33.041,34.485,38.085,38.310,YUM
Days of inventory outstanding,0,0,0,0,0,YUM
Operating cycle,34.569,33.041,34.485,38.085,38.310,YUM
Days of payables outstanding,129.170,142.455,146.369,125.907,24.333,YUM
Cash conversion cycle,-94.601,-109.414,-111.884,-87.823,13.976,YUM
Gross profit margin,0.483,0.481,0.475,0.503,0.467,YUM
Operating profit margin,0.320,0.325,0.266,0.345,0.404,YUM
Pretax profit margin,0.243,0.254,0.180,0.245,0.323,YUM
Net profit margin,0.194,0.239,0.160,0.231,0.271,YUM
Effective tax rate,0.203,0.059,0.114,0.058,0.162,YUM
Return on assets,0.227,0.264,0.154,0.247,0.373,YUM
Return on equity,-0.149,-0.188,-0.115,-0.161,-0.195,YUM
Return on capital employed,0.523,0.470,0.360,0.523,0.812,YUM
Net income per EBT,0.797,0.941,0.886,0.942,0.838,YUM
Ebt per ebit,0.760,0.783,0.679,0.711,0.801,YUM
Ebit per revenue,0.320,0.325,0.266,0.345,0.404,YUM
Debt ratio,2.518,2.403,2.348,2.532,2.919,YUM
Debt equity ratio,-1.335,-1.343,-1.359,-1.318,-1.271,YUM
Long term debt to capitalization,4.444,3.985,4.314,4.790,5.343,YUM
Total debt to capitalization,3.984,3.914,3.784,4.148,4.693,YUM
Interest coverage,4.150,3.932,2.768,3.971,5.080,YUM
Cash flow to debt ratio,0.120,0.152,0.122,0.125,0.117,YUM
Company equity multiplier,-0.659,-0.713,-0.742,-0.653,-0.521,YUM
Receivables turnover,10.559,11.047,10.584,9.584,9.528,YUM
Payables turnover,2.826,2.562,2.494,2.899,15,YUM
Inventory turnover,0,0,0,0,0,YUM
Fixed asset turnover,5.843,5.455,4.577,4.784,4.598,YUM
Asset turnover,1.170,1.104,0.966,1.070,1.377,YUM
Operating cash flow per share,4.805,5.744,4.321,4.297,3.652,YUM
Free cash flow per share,3.865,4.970,3.791,3.657,2.925,YUM
Cash per share,1.236,1.636,2.417,1.977,0.907,YUM
Payout ratio,0.490,0.376,0.626,0.395,0.300,YUM
Operating cash flow sales ratio,0.209,0.259,0.231,0.235,0.207,YUM
Free cash flow operating cash flow ratio,0.804,0.865,0.877,0.851,0.801,YUM
Cash flow coverage ratios,0.120,0.152,0.122,0.125,0.117,YUM
Short term coverage ratios,3.585,25.088,2.881,3.051,3.664,YUM
Capital expenditure coverage ratio,-5.115,-7.417,-8.156,-6.709,-5.026,YUM
Dividend paid and capex coverage ratio,3.857,4.713,3.214,4.175,5.158,YUM
Dividend payout ratio,0.490,0.376,0.626,0.395,0.300,YUM
Price book value ratio,-4.286,-4.926,-4.155,-3.845,-3.734,YUM
Price to book ratio,-4.286,-4.926,-4.155,-3.845,-3.734,YUM
Price to sales ratio,5.560,6.264,5.801,5.507,5.204,YUM
Price earnings ratio,28.709,26.185,36.267,23.820,19.195,YUM
Price to free cash flows ratio,33.136,27.941,28.633,27.545,31.421,YUM
Price to operating cash flows ratio,26.657,24.174,25.123,23.440,25.169,YUM
Price cash flow ratio,26.657,24.174,25.123,23.440,25.169,YUM
Price earnings to growth ratio,-2.271,0.339,-1.237,-2.006,0.788,YUM
Price sales ratio,5.560,6.264,5.801,5.507,5.204,YUM
Dividend yield,0.017,0.014,0.017,0.017,0.016,YUM
Enterprise value multiple,21.560,22.999,26.721,20.380,16.218,YUM
Price fair value,-4.286,-4.926,-4.155,-3.845,-3.734,YUM
