,2022,2021,2020,2019,2018,ticker
Current ratio,1.344,1.361,1.468,1.315,1.247,HOG
Quick ratio,0.981,1.054,1.233,1.053,1.038,HOG
Cash ratio,0.406,0.561,0.818,0.261,0.335,HOG
Days of sales outstanding,129.054,112.701,148.779,172.354,160.949,HOG
Days of inventory outstanding,101.977,71.795,63.056,58.702,57.260,HOG
Operating cycle,231.031,184.496,211.835,231.056,218.210,HOG
Days of payables outstanding,40.535,37.761,35.040,28.631,29.330,HOG
Cash conversion cycle,190.495,146.735,176.795,202.425,188.880,HOG
Gross profit margin,0.409,0.321,0.253,0.300,0.380,HOG
Operating profit margin,0.158,0.154,0.015,0.069,0.125,HOG
Pretax profit margin,0.162,0.154,-0.004,0.104,0.120,HOG
Net profit margin,0.129,0.122,0.000,0.079,0.093,HOG
Effective tax rate,0.206,0.207,1.083,0.240,0.226,HOG
Return on assets,0.065,0.059,0.000,0.040,0.050,HOG
Return on equity,0.255,0.255,0.001,0.235,0.300,HOG
Return on capital employed,0.114,0.107,0.008,0.051,0.101,HOG
Net income per EBT,0.796,0.793,-0.083,0.760,0.774,HOG
Ebt per ebit,1.024,0.995,-0.253,1.499,0.962,HOG
Ebit per revenue,0.158,0.154,0.015,0.069,0.125,HOG
Debt ratio,0.747,0.769,0.857,0.829,0.834,HOG
Debt equity ratio,2.378,2.698,5.216,4.127,4.284,HOG
Long term debt to capitalization,0.605,0.643,0.775,0.740,0.734,HOG
Total debt to capitalization,0.704,0.730,0.839,0.805,0.811,HOG
Interest coverage,29.111,26.587,1.998,11.968,23.103,HOG
Cash flow to debt ratio,0.079,0.142,0.131,0.117,0.159,HOG
Company equity multiplier,3.954,4.328,6.972,5.836,6.012,HOG
Receivables turnover,2.828,3.239,2.453,2.118,2.268,HOG
Payables turnover,9.005,9.666,10.417,12.749,12.445,HOG
Inventory turnover,3.579,5.084,5.789,6.218,6.374,HOG
Fixed asset turnover,7.843,7.274,5.139,5.899,6.323,HOG
Asset turnover,0.501,0.483,0.338,0.509,0.536,HOG
Operating cash flow per share,3.567,6.346,7.689,5.528,7.279,HOG
Free cash flow per share,2.581,5.564,6.834,4.373,5.990,HOG
Cash per share,9.322,12.194,21.263,5.309,7.326,HOG
Payout ratio,0.126,0.142,52.455,0.560,0.463,HOG
Operating cash flow sales ratio,0.095,0.183,0.291,0.162,0.211,HOG
Free cash flow operating cash flow ratio,0.723,0.877,0.889,0.791,0.823,HOG
Cash flow coverage ratios,0.079,0.142,0.131,0.117,0.159,HOG
Short term coverage ratios,0.223,0.425,0.386,0.374,0.445,HOG
Capital expenditure coverage ratio,-3.616,-8.119,-8.988,-4.785,-5.648,HOG
Dividend paid and capex coverage ratio,-9.377,-35.154,-18.708,15.566,37.342,HOG
Dividend payout ratio,0.126,0.142,52.455,0.560,0.463,HOG
Price book value ratio,2.200,2.270,3.263,3.238,3.187,HOG
Price to book ratio,2.200,2.270,3.263,3.238,3.187,HOG
Price to sales ratio,1.111,1.086,1.387,1.089,0.989,HOG
Price earnings ratio,8.627,8.915,4.331 K,13.787,10.636,HOG
Price to free cash flows ratio,16.119,6.773,5.370,8.504,5.696,HOG
Price to operating cash flows ratio,11.661,5.939,4.773,6.727,4.687,HOG
Price cash flow ratio,11.661,5.939,4.773,6.727,4.687,HOG
Price earnings to growth ratio,0.468,0.000,-43.473,-0.868,1.790,HOG
Price sales ratio,1.111,1.086,1.387,1.089,0.989,HOG
Dividend yield,0.015,0.016,0.012,0.041,0.043,HOG
Enterprise value multiple,13.075,13.040,45.791,20.600,12.264,HOG
Price fair value,2.200,2.270,3.263,3.238,3.187,HOG
