,2022,2021,2020,2019,2018,ticker
Current ratio,1.204,1.321,1.272,1.556,1.722,DVA
Quick ratio,1.096,1.207,1.124,1.441,0.557,DVA
Cash ratio,0.093,0.193,0.131,0.465,0.066,DVA
Days of sales outstanding,80.189,75.725,77.067,73.877,76.714,DVA
Days of inventory outstanding,4.852,4.918,5.100,4.517,4.782,DVA
Operating cycle,85.041,80.644,82.167,78.394,81.496,DVA
Days of payables outstanding,21.331,18.407,19.841,18.624,20.632,DVA
Cash conversion cycle,63.709,62.237,62.326,59.770,60.864,DVA
Gross profit margin,0.293,0.314,0.308,0.305,0.281,DVA
Operating profit margin,0.115,0.155,0.147,0.144,0.134,DVA
Pretax profit margin,0.083,0.131,0.114,0.105,0.092,DVA
Net profit margin,0.066,0.084,0.067,0.071,0.069,DVA
Effective tax rate,0.205,0.202,0.238,0.234,0.246,DVA
Return on assets,0.045,0.057,0.046,0.047,0.041,DVA
Return on equity,1.078,1.295,0.559,0.380,0.213,DVA
Return on capital employed,0.094,0.122,0.117,0.110,0.107,DVA
Net income per EBT,0.795,0.644,0.587,0.678,0.754,DVA
Ebt per ebit,0.722,0.845,0.778,0.727,0.687,DVA
Ebit per revenue,0.115,0.155,0.147,0.144,0.134,DVA
Debt ratio,0.869,0.862,0.829,0.798,0.737,DVA
Debt equity ratio,16.597,15.851,8.091,5.239,2.728,DVA
Long term debt to capitalization,0.940,0.938,0.885,0.834,0.688,DVA
Total debt to capitalization,0.943,0.941,0.890,0.840,0.732,DVA
Interest coverage,3.751,6.301,5.572,3.703,3.130,DVA
Cash flow to debt ratio,0.132,0.161,0.177,0.185,0.175,DVA
Company equity multiplier,23.765,22.662,12.279,8.114,5.160,DVA
Receivables turnover,4.552,4.820,4.736,4.941,4.758,DVA
Payables turnover,17.111,19.829,18.396,19.598,17.691,DVA
Inventory turnover,75.233,74.212,71.567,80.802,76.322,DVA
Fixed asset turnover,1.960,1.843,1.809,1.807,3.361,DVA
Asset turnover,0.686,0.679,0.680,0.658,0.597,DVA
Operating cash flow per share,16.825,18.349,16.520,13.529,10.373,DVA
Free cash flow per share,10.336,12.253,10.889,8.525,4.593,DVA
Cash per share,3.460,4.601,2.880,7.272,1.909,DVA
Payout ratio,0,0,0,0,0,DVA
Operating cash flow sales ratio,0.135,0.166,0.171,0.182,0.155,DVA
Free cash flow operating cash flow ratio,0.614,0.668,0.659,0.630,0.443,DVA
Cash flow coverage ratios,0.132,0.161,0.177,0.185,0.175,DVA
Short term coverage ratios,2.496,3.367,3.678,4.366,0.918,DVA
Capital expenditure coverage ratio,-2.593,-3.010,-2.934,-2.703,-1.795,DVA
Dividend paid and capex coverage ratio,-2.593,-3.010,-2.934,-2.703,-1.795,DVA
Dividend payout ratio,0,0,0,0,0,DVA
Price book value ratio,9.748,15.845,10.165,5.387,2.373,DVA
Price to book ratio,9.748,15.845,10.165,5.387,2.373,DVA
Price to sales ratio,0.598,1.030,1.218,1.009,0.771,DVA
Price earnings ratio,9.039,12.235,18.179,14.172,11.124,DVA
Price to free cash flows ratio,7.224,9.284,10.781,8.802,11.203,DVA
Price to operating cash flows ratio,4.438,6.200,7.107,5.546,4.961,DVA
Price cash flow ratio,4.438,6.200,7.107,5.546,4.961,DVA
Price earnings to growth ratio,-0.808,0.278,0.822,0.994,-0.593,DVA
Price sales ratio,0.598,1.030,1.218,1.009,0.771,DVA
Dividend yield,0,0,0,0,0,DVA
Enterprise value multiple,9.009,9.453,10.574,8.939,8.898,DVA
Price fair value,9.748,15.845,10.165,5.387,2.373,DVA
