,headline,final_score,datetime
0,NetApp Hosts Fourth Quarter and Fiscal Year 2023 Financial Results Webcast,86,2023-05-04 13:01:00
1,NetApp Inc. stock outperforms competitors on strong trading day,86,2023-05-03 10:14:00
2,NetApp Inc. stock outperforms competitors despite losses on the day,86,2023-05-02 10:13:00
4,"NetApp Inc. stock rises Monday, outperforms market",86,2023-05-01 10:13:00
5,"NetApp Inc. stock falls Friday, underperforms market",86,2023-04-28 10:13:00
6,"NetApp Inc. stock rises Thursday, still underperforms market",86,2023-04-27 10:15:00
7,NetApp Inc. stock underperforms Wednesday when compared to competitors despite daily gains,57,2023-04-26 10:13:00
8,Morgan Stanley Sticks to Its Sell Rating for NetApp (NTAP),86,2023-04-24 21:25:00
11,NetApp Inc. stock underperforms Friday when compared to competitors,86,2023-04-21 10:13:00
12,B of A Securities Downgrades Netapp (NTAP),86,2023-04-20 14:02:24
13,NetApp Inc. stock underperforms Thursday when compared to competitors,86,2023-04-20 10:13:00
15,NetApp Slides after Analyst Downgrade,86,2023-04-20 02:49:00
16,"NetApp slips as BofA downgrades, sees `challenged` product revenue growth",86,2023-04-19 23:53:00
17,NetApp downgraded to Underperform at BofA on weaker demand environment,86,2023-04-19 22:38:00
18,NetApp downgraded to Underperform from Neutral at BofA,86,2023-04-19 22:06:00
19,"NetApp Inc. stock falls Wednesday, underperforms market",86,2023-04-19 10:13:00
20,July 21st Options Now Available For NetApp (NTAP),86,2023-04-18 03:23:00
21,NetApp Inc. stock outperforms market on strong trading day,86,2023-04-17 10:13:00
22,NetApp (NTAP) was upgraded to a Buy Rating at Stifel Nicolaus,86,2023-04-13 02:06:00
24,NetApp Inc. stock underperforms Wednesday when compared to competitors,86,2023-04-12 10:13:00
25,Raymond James Maintains NetApp (NTAP) Outperform Recommendation,86,2023-04-11 14:51:24
26,NetApp Inc. stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-04-11 10:13:00
27,NetApp: I'm Not Chasing This Stock,86,2023-04-11 01:35:47
28,NetApp: I`m Not Chasing This Stock,86,2023-04-11 00:38:00
30,NTAP Crosses Above Key Moving Average Level,67,2023-04-10 21:40:00
31,Stifel Upgrades NetApp (NTAP),90,2023-04-10 06:28:19
34,NTAP Gains after Receiving an Analyst Upgrade,60,2023-04-10 03:03:00
35,"NetApp rises as Stifel upgrades, citing `potential positive catalysts`",86,2023-04-10 01:27:00
36,NetApp upgraded to Buy from Hold at Stifel,86,2023-04-09 20:43:00
38,"Analysts Offer Insights on Technology Companies: Ribbon Communications (RBBN), Micron (MU) and NetApp (NTAP)",60,2023-04-09 20:21:00
39,"Are Investors Undervaluing NetApp, Inc. (NASDAQ:NTAP) By 33%?",90,2023-04-07 05:37:53
40,May 26th Options Now Available For NetApp,86,2023-04-06 04:46:00
41,"NetApp Inc. stock rises Wednesday, outperforms market",86,2023-04-05 10:13:00
42,NetApp Inc. stock underperforms Tuesday when compared to competitors,86,2023-04-04 10:13:00
43,NetApp Appoints Haiyan Song Executive Vice President and General Manager of CloudOps Business,57,2023-04-03 10:30:00
44,NetApp appoints Haiyan Song  EVP and GM CloudOps business,86,2023-04-03 05:35:00
47,NetApp Inc. stock underperforms Friday when compared to competitors despite daily gains,86,2023-03-31 10:16:00
48,"NetApp Inc. stock rises Thursday, outperforms market",86,2023-03-30 10:13:00
49,May 12th Options Now Available For NetApp,86,2023-03-30 03:36:00
50,NetApp’s 2023 Cloud Complexity Report Highlights the Shifting Demands of a Multicloud Environment,57,2023-03-29 05:00:00
51,"NetApp Inc. stock falls Tuesday, underperforms market",86,2023-03-28 10:13:00
52,NetApp (NTAP) Down 7.1% Since Last Earnings Report: Can It Rebound?,86,2023-03-24 08:30:03
53,"Analysts Offer Insights on Technology Companies: NetApp (NTAP), Block (SQ) and Vasta Platform (VSTA)",57,2023-03-24 00:21:00
54,"NetApp Inc. stock rises Tuesday, outperforms market",86,2023-03-21 10:13:00
56,NetApp Inc. stock outperforms market despite losses on the day,86,2023-03-17 10:13:00
58,NetApp (NTAP) & CGI to Aid Clients Unlock Cloud Potential,86,2023-03-17 07:42:02
61,CGI partners with NetApp to help clients accelerate data-intensive digital transformation in the cloud,57,2023-03-16 03:30:00
62,CGI partners with NetApp for accelerating data-intensive digital transformation in the cloud,57,2023-03-15 23:17:00
63,CGI Inc. enters global alliance partnership with NetApp,86,2023-03-15 23:11:00
64,"NetApp Inc. stock falls Wednesday, still outperforms market",86,2023-03-15 10:13:00
65,"Is NetApp, Inc. (NASDAQ:NTAP) Potentially Undervalued?",90,2023-03-14 03:24:22
67,NetApp Inc. stock underperforms Monday when compared to competitors,86,2023-03-13 10:14:00
69,Interesting NTAP Put And Call Options For June 2024,60,2023-03-06 02:33:00
