,2022,2021,2020,2019,2018,ticker
Current ratio,1.621,2.300,3.031,2.490,3.957,ORCL
Quick ratio,1.428,2.150,2.826,2.306,3.779,ORCL
Cash ratio,1.096,1.246,2.165,1.101,1.126,ORCL
Days of sales outstanding,51.198,48.773,51.861,47.434,48.375,ORCL
Days of inventory outstanding,0,0,0,0,0,ORCL
Operating cycle,51.198,48.773,51.861,47.434,48.375,ORCL
Days of payables outstanding,54.152,34.618,29.290,26.479,23.894,ORCL
Cash conversion cycle,-2.954,14.155,22.571,20.955,24.482,ORCL
Gross profit margin,0.791,0.806,0.797,0.798,0.797,ORCL
Operating profit margin,0.361,0.376,0.356,0.343,0.343,ORCL
Pretax profit margin,0.180,0.321,0.309,0.311,0.324,ORCL
Net profit margin,0.158,0.340,0.259,0.281,0.096,ORCL
Effective tax rate,0.122,-0.057,0.160,0.097,0.703,ORCL
Return on assets,0.061,0.105,0.088,0.102,0.028,ORCL
Return on equity,-1.165,2.309,0.797,0.496,0.084,ORCL
Return on capital employed,0.170,0.142,0.141,0.150,0.116,ORCL
Net income per EBT,0.878,1.057,0.840,0.903,0.297,ORCL
Ebt per ebit,0.500,0.854,0.868,0.906,0.942,ORCL
Ebit per revenue,0.361,0.376,0.356,0.343,0.343,ORCL
Debt ratio,1.053,0.955,0.890,0.794,0.663,ORCL
Debt equity ratio,-13.152,14.154,5.630,2.512,1.326,ORCL
Long term debt to capitalization,1.087,0.927,0.845,0.698,0.551,ORCL
Total debt to capitalization,1.082,0.934,0.849,0.715,0.570,ORCL
Interest coverage,5.556,6.095,6.965,6.501,6.755,ORCL
Cash flow to debt ratio,0.126,0.189,0.184,0.259,0.254,ORCL
Company equity multiplier,-18.949,22.027,9.077,4.861,3.002,ORCL
Receivables turnover,7.129,7.484,7.038,7.695,7.545,ORCL
Payables turnover,6.740,10.544,12.462,13.784,15.276,ORCL
Inventory turnover,0,0,0,0,0,ORCL
Fixed asset turnover,4.368,5.743,6.257,6.319,6.754,ORCL
Asset turnover,0.388,0.309,0.338,0.363,0.290,ORCL
Operating cash flow per share,3.533,5.395,4.092,4.004,3.734,ORCL
Free cash flow per share,1.862,4.670,3.605,3.547,3.312,ORCL
Cash per share,8.112,15.808,13.409,10.409,16.322,ORCL
Payout ratio,0.515,0.223,0.303,0.265,0.821,ORCL
Operating cash flow sales ratio,0.225,0.392,0.336,0.368,0.386,ORCL
Free cash flow operating cash flow ratio,0.527,0.866,0.881,0.886,0.887,ORCL
Cash flow coverage ratios,0.126,0.189,0.184,0.259,0.254,ORCL
Short term coverage ratios,2.544,1.926,5.542,3.238,3.426,ORCL
Capital expenditure coverage ratio,-2.115,-7.441,-8.401,-8.766,-8.863,ORCL
Dividend paid and capex coverage ratio,-9.050,17.120,8.724,11.439,10.959,ORCL
Dividend payout ratio,0.515,0.223,0.303,0.265,0.821,ORCL
Price book value ratio,-33.666,39.371,13.397,8.223,4.211,ORCL
Price to book ratio,-33.666,39.371,13.397,8.223,4.211,ORCL
Price to sales ratio,4.575,5.789,4.361,4.654,4.834,ORCL
Price earnings ratio,28.909,17.047,16.811,16.591,50.335,ORCL
Price to free cash flows ratio,38.621,17.040,14.719,14.264,14.105,ORCL
Price to operating cash flows ratio,20.357,14.750,12.967,12.637,12.514,ORCL
Price cash flow ratio,20.357,14.750,12.967,12.637,12.514,ORCL
Price earnings to growth ratio,-0.619,0.357,4.661,0.073,-0.853,ORCL
Price sales ratio,4.575,5.789,4.361,4.654,4.834,ORCL
Dividend yield,0.018,0.013,0.018,0.016,0.016,ORCL
Enterprise value multiple,13.492,15.199,11.812,12.364,13.080,ORCL
Price fair value,-33.666,39.371,13.397,8.223,4.211,ORCL
