,2022,2021,2020,2019,2018,ticker
Current ratio,1.448,1.754,1.905,1.563,1.611,V
Quick ratio,1.078,1.413,1.580,1.242,1.283,V
Cash ratio,0.752,1.048,1.123,0.584,0.722,V
Days of sales outstanding,49.215,56.419,48.152,72.914,49.413,V
Days of inventory outstanding,0,0,0,0,0,V
Operating cycle,49.215,56.419,48.152,72.914,49.413,V
Days of payables outstanding,21.647,19.535,14.076,13.671,17.322,V
Cash conversion cycle,27.568,36.884,34.076,59.243,32.091,V
Gross profit margin,0.804,0.794,0.793,0.819,0.813,V
Operating profit margin,0.642,0.656,0.645,0.653,0.629,V
Pretax profit margin,0.619,0.666,0.631,0.648,0.621,V
Net profit margin,0.510,0.511,0.497,0.526,0.500,V
Effective tax rate,0.175,0.234,0.212,0.188,0.196,V
Return on assets,0.175,0.149,0.134,0.166,0.149,V
Return on equity,0.420,0.328,0.300,0.348,0.303,V
Return on capital employed,0.291,0.235,0.212,0.254,0.224,V
Net income per EBT,0.825,0.766,0.788,0.812,0.804,V
Ebt per ebit,0.964,1.016,0.979,0.992,0.989,V
Ebit per revenue,0.642,0.656,0.645,0.653,0.629,V
Debt ratio,0.584,0.547,0.553,0.522,0.509,V
Debt equity ratio,0.631,0.558,0.665,0.482,0.489,V
Long term debt to capitalization,0.362,0.347,0.368,0.325,0.328,V
Total debt to capitalization,0.387,0.358,0.399,0.325,0.328,V
Interest coverage,34.968,30.807,27.289,28.144,21.167,V
Cash flow to debt ratio,0.840,0.726,0.434,0.764,0.764,V
Company equity multiplier,2.403,2.205,2.235,2.092,2.036,V
Receivables turnover,7.416,6.469,7.580,5.006,7.387,V
Payables turnover,16.862,18.684,25.931,26.699,21.071,V
Inventory turnover,0,0,0,0,0,V
Fixed asset turnover,9.094,8.878,7.982,8.526,8.337,V
Asset turnover,0.343,0.291,0.270,0.317,0.298,V
Operating cash flow per share,9.027,7.145,4.881,5.839,5.677,V
Free cash flow per share,8.563,6.815,4.537,5.494,5.357,V
Cash per share,8.871,8.687,9.369,5.515,5.229,V
Payout ratio,0.214,0.227,0.245,0.188,0.186,V
Operating cash flow sales ratio,0.643,0.632,0.478,0.556,0.617,V
Free cash flow operating cash flow ratio,0.949,0.954,0.930,0.941,0.944,V
Cash flow coverage ratios,0.840,0.726,0.434,0.764,0.764,V
Short term coverage ratios,8.377,15.242,3.481,0,0,V
Capital expenditure coverage ratio,-19.432,-21.599,-14.185,-16.910,-17.706,V
Dividend paid and capex coverage ratio,8.441,7.275,5.415,8.449,10.594,V
Dividend payout ratio,0.214,0.227,0.245,0.188,0.186,V
Price book value ratio,10.425,12.628,11.813,10.858,9.930,V
Price to book ratio,10.425,12.628,11.813,10.858,9.930,V
Price to sales ratio,12.656,19.692,19.580,16.390,16.384,V
Price earnings ratio,24.800,38.557,39.365,31.174,32.780,V
Price to free cash flows ratio,20.747,32.687,44.078,31.309,28.150,V
Price to operating cash flows ratio,19.679,31.174,40.971,29.457,26.561,V
Price cash flow ratio,19.679,31.174,40.971,29.457,26.561,V
Price earnings to growth ratio,1.012,2.588,-4.986,1.552,0.563,V
Price sales ratio,12.656,19.692,19.580,16.390,16.384,V
Dividend yield,0.009,0.006,0.006,0.006,0.006,V
Enterprise value multiple,18.386,28.847,29.310,24.007,23.646,V
Price fair value,10.425,12.628,11.813,10.858,9.930,V
