,2015,2014,2013,2012,2011,ticker
Current ratio,0.857,1.103,1.197,0.811,0.849,CVC
Quick ratio,0.585,1.000,0.975,1.540,1.873,CVC
Cash ratio,0.458,0.486,0.487,0.215,0.384,CVC
Days of sales outstanding,14.936,15.678,16.579,17.694,16.084,CVC
Days of inventory outstanding,0,0,0,0,0,CVC
Operating cycle,14.936,15.678,16.579,17.694,16.084,CVC
Days of payables outstanding,51.774,50.240,50.132,53.771,56.025,CVC
Cash conversion cycle,-36.838,-34.561,-33.553,-36.076,-39.941,CVC
Gross profit margin,0.509,0.514,0.506,0.504,0.557,CVC
Operating profit margin,0.141,0.155,0.182,0.146,0.182,CVC
Pretax profit margin,0.053,0.066,0.031,0.009,0.063,CVC
Net profit margin,0.029,0.048,0.020,0.005,0.036,CVC
Effective tax rate,0.452,0.272,0.340,0.417,0.436,CVC
Return on assets,0.027,0.046,0.019,0.005,0.033,CVC
Return on equity,-0.038,-0.061,-0.024,-0.006,-0.043,CVC
Return on capital employed,0.196,0.200,0.220,0.176,0.220,CVC
Net income per EBT,0.548,0.728,0.660,0.583,0.564,CVC
Ebt per ebit,0.374,0.424,0.170,0.058,0.346,CVC
Ebit per revenue,0.141,0.155,0.182,0.146,0.182,CVC
Debt ratio,1.715,1.745,1.802,1.778,1.781,CVC
Debt equity ratio,-0.009,-0.009,-0.006,-0.010,-0.008,CVC
Long term debt to capitalization,-0.005,-0.006,-0.004,-0.008,-0.006,CVC
Total debt to capitalization,-0.009,-0.009,-0.006,-0.010,-0.008,CVC
Interest coverage,1.564,1.742,1.884,1.357,1.638,CVC
Cash flow to debt ratio,27.370,29.696,36.273,20.356,32.685,CVC
Company equity multiplier,-1.398,-1.342,-1.247,-1.285,-1.281,CVC
Receivables turnover,24.438,23.281,22.016,20.628,22.693,CVC
Payables turnover,7.050,7.265,7.281,6.788,6.515,CVC
Inventory turnover,0,0,0,0,0,CVC
Fixed asset turnover,2.158,2.135,2.092,1.985,2.050,CVC
Asset turnover,0.948,0.955,0.946,0.925,0.938,CVC
Operating cash flow per share,4.670,5.208,4.353,4.391,5.057,CVC
Free cash flow per share,1.640,1.839,0.703,0.291,2.109,CVC
Cash per share,3.763,5.568,4.301,8.703,9.742,CVC
Payout ratio,0.667,0.519,1.254,4.912,0.679,CVC
Operating cash flow sales ratio,0.193,0.213,0.182,0.172,0.209,CVC
Free cash flow operating cash flow ratio,0.351,0.353,0.161,0.066,0.417,CVC
Cash flow coverage ratios,27.370,29.696,36.273,20.356,32.685,CVC
Short term coverage ratios,61.822,80.058,94.385,104.599,152.358,CVC
Capital expenditure coverage ratio,-1.541,-1.546,-1.193,-1.071,-1.715,CVC
Dividend paid and capex coverage ratio,-1.820,-1.885,-1.433,-1.264,-2.141,CVC
Dividend payout ratio,0.667,0.519,1.254,4.912,0.679,CVC
Price book value ratio,-1.750,-1.083,-0.885,-0.695,-0.705,CVC
Price to book ratio,-1.750,-1.083,-0.885,-0.695,-0.705,CVC
Price to sales ratio,1.320,0.845,0.750,0.584,0.586,CVC
Price earnings ratio,45.761,17.654,36.721,117.440,16.467,CVC
Price to free cash flows ratio,19.456,11.225,25.508,51.367,6.742,CVC
Price to operating cash flows ratio,6.831,3.963,4.119,3.403,2.812,CVC
Price cash flow ratio,6.831,3.963,4.119,3.403,2.812,CVC
Price earnings to growth ratio,-1.139,0.127,0.133,-1.384,-0.528,CVC
Price sales ratio,1.320,0.845,0.750,0.584,0.586,CVC
Dividend yield,0.015,0.029,0.034,0.042,0.041,CVC
Enterprise value multiple,4.219,2.451,1.937,1.721,1.471,CVC
Price fair value,-1.750,-1.083,-0.885,-0.695,-0.705,CVC
