,headline,final_score,datetime
0,Dollar Tree Beauty Products: Are They Worth It?,86,2023-05-04 11:00:12
1,"Dollar Tree Inc. stock falls Thursday, still outperforms market",86,2023-05-04 09:30:00
3,Which Dollar Store Has the Cheapest Groceries?,86,2023-05-04 05:00:21
4,Dollar Tree: 12 High-Quality Items To Buy in May,86,2023-05-04 04:00:40
5,Dollar Tree Inc. stock underperforms Wednesday when compared to competitors,86,2023-05-03 09:30:00
6,Dollar Tree vs. Target: Which Has Better Deals and Discounts This Spring?,86,2023-05-03 09:26:58
7,7 Items at Dollar Tree That Cost Way More on Amazon,86,2023-05-03 08:00:45
8,Discount Stores Like Dollar Tree and Dirt Cheap Are Closing Locations: See If Your State Is Affected,86,2023-05-03 06:01:10
9,Dollar Tree Inc. stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-05-02 09:30:00
11,"Dollar Tree, Inc. Names Mike Kindy Chief Supply Chain Officer",90,2023-05-01 16:00:00
12,Dollar Tree Inc. stock outperforms competitors despite losses on the day,86,2023-05-01 09:30:00
13,"Dollar Tree, Inc. to Host 2023 Investor Conference",90,2023-05-01 05:30:00
15,Dollar Tree names Mike Kindy Chief Supply Chain Officer,86,2023-04-30 23:02:00
16,"Dollar Tree Inc. stock rises Friday, still underperforms market",86,2023-04-28 09:30:00
17,Dollar Tree vs. Target: Which Wins for Quality and Prices for Household Supplies?,86,2023-04-28 05:00:37
19,8 Items at Dollar Tree That Cost Way More at Walmart,86,2023-04-27 04:00:50
20,I Can't Wait Until Summer to Buy These Dollar Tree Items,86,2023-04-26 11:00:21
21,"Dollar Tree Inc. stock rises Wednesday, outperforms market",86,2023-04-26 09:30:00
22,Dollar Tree: How This Money-Saving Pro Buys All Her Groceries for $35 a Week,86,2023-04-26 05:01:20
23,"Walmart vs. Dollar Tree: Which Has the Better Prices, Selection, Quality & Return Policy?",86,2023-04-25 07:50:20
25,7 Dollar Tree Foods You Should Budget Into Your Weekly Shopping List,86,2023-04-25 04:00:54
28,"Noteworthy Tuesday Option Activity: DLTR, JNJ, BBY",60,2023-04-24 19:26:00
29,Dollar Tree Dinners: 5 Best Money-Saving Meals From the TikTok Channel,86,2023-04-24 10:08:55
30,"Dollar Tree Inc. stock rises Monday, outperforms market",86,2023-04-24 09:30:00
31,"I Can Afford to Shop Almost Anywhere, but I Still Love the Dollar Tree. Here's Why",86,2023-04-24 06:00:15
33,First Week of May 19th Options Trading For Dollar Tree (DLTR),86,2023-04-24 02:42:00
35,Playing Defense With Dollar General,86,2023-04-23 16:31:12
36,Recession Pick: Money Will Grow On The Dollar Tree,86,2023-04-21 19:21:44
37,"Dollar Tree Inc. stock rises Friday, outperforms market",86,2023-04-21 09:30:00
39,Dollar Tree Inc. stock outperforms competitors on strong trading day,86,2023-04-20 09:30:00
40,Dollar Tree: What Are My Payment Options?,86,2023-04-20 08:03:16
