,headline,final_score,datetime
1,Bank of New York Mellon Corp. stock underperforms Thursday when compared to competitors,90,2023-05-04 09:40:00
2,Bullish On Bank of New York Mellon: A Safe Port In The Storm,86,2023-05-04 06:45:58
3,Bank of New York Mellon Corp. stock outperforms competitors despite losses on the day,90,2023-05-03 09:40:00
4,BNY Mellon's Pershing Announces the Lineup for INSITE 2023,86,2023-05-03 01:59:00
5,"BNY Mellon Municipal Bond Infrastructure Fund, Inc. (NYSE: DMB) Announces Distribution",86,2023-05-02 10:11:00
6,"Bank of New York Mellon Corp. stock falls Tuesday, underperforms market",90,2023-05-02 09:40:00
7,"Bank of New York Mellon Corp. stock falls Monday, underperforms market",90,2023-05-01 09:40:00
8,Bank of New York Mellon Corp. stock outperforms competitors on strong trading day,90,2023-04-28 09:40:00
11,"BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund, Inc. Declares Monthly Distribution",86,2023-04-27 10:14:00
12,BNY Mellon Municipal Bond Closed-End Funds Declare Distributions,86,2023-04-27 09:10:00
14,The Bank of New York Mellon Corporation (NYSE:BK) Q1 2023 Earnings Call Transcript,90,2023-04-26 10:28:50
15,BNY Mellon High Yield Strategies Fund Declares Dividend,86,2023-04-26 10:10:00
16,"Bank of New York Mellon Corp. stock falls Wednesday, underperforms market",90,2023-04-26 09:40:00
17,Bank of New York Mellon Corp. stock underperforms Tuesday when compared to competitors,90,2023-04-25 09:40:00
18,Bank of New York Mellon Corp. stock underperforms Monday when compared to competitors,90,2023-04-24 09:40:00
21,"Dividend Champion, Contender, And Challenger Highlights: Week Of April 23",86,2023-04-22 17:22:39
22,The Bank of New York Mellon Corporation (NYSE:BK) Pays A US$0.37 Dividend In Just Four Days,90,2023-04-22 05:23:04
23,Bank of New York Mellon Corp. stock underperforms Friday when compared to competitors,90,2023-04-21 09:40:00
24,"Bank of New York Mellon Corp. stock falls Thursday, underperforms market",90,2023-04-20 09:40:00
25,Bank of New York Mellon (NYSE:BK) shareholders have earned a 12% CAGR over the last three years,86,2023-04-20 03:32:45
27,Bank Of New York Mellon (BK) Declares $0.37 Dividend,86,2023-04-19 18:44:12
28,Morgan Stanley Maintains Bank Of New York Mellon (BK) Underweight Recommendation,86,2023-04-19 18:14:22
29,Bank of New York Mellon Corp. stock outperforms market on strong trading day,90,2023-04-19 09:40:00
31,Wells Fargo Maintains Bank Of New York Mellon (BK) Equal-Weight Recommendation,86,2023-04-19 05:18:18
32,RBC Capital Maintains Bank Of New York Mellon (BK) Sector Perform Recommendation,86,2023-04-19 05:18:18
33,Q1 2023 Bank of New York Mellon Corp Earnings Call,90,2023-04-19 02:09:23
34,Canadian Banc Corp. Monthly Dividend Declaration for Class A &  Preferred Share,86,2023-04-19 02:00:00
35,BNY Mellon price target lowered to $41 from $42 at Deutsche Bank,86,2023-04-19 01:15:00
36,BNY Mellon price target raised to $49 from $44 at RBC Capital,86,2023-04-18 23:11:00
37,J.P. Morgan Keeps Their Hold Rating on Bank of New York Mellon Corporation (BK),90,2023-04-18 21:55:00
38,"Analysts Offer Insights on Financial Companies: Bank of New York Mellon Corporation (BK), Prologis (PLD) and Toronto Dominion Bank (TD)",90,2023-04-18 20:01:00
39,BNY Mellon CEO Says the Bank Is Going 'Incredibly Slow' on Crypto,86,2023-04-18 10:11:59
40,"Bank of New York Mellon Corp. stock rises Tuesday, outperforms market",90,2023-04-18 09:40:00
42,"BNY Mellon Raises Credit Losses Provision On Macroeconomic Factors, Reports Mixed Q1 Performance",86,2023-04-18 08:18:23
43,The Bank of New York Mellon Corporation (BK) Q1 2023 Earnings Call Transcript,90,2023-04-18 08:02:10
44,The Bank of New York Mellon Corporation (BK) Q1 Earnings: Taking a Look at Key Metrics Versus Estimates,90,2023-04-18 06:30:01
45,BNY Mellon beats profit estimates as higher rates boost interest income,86,2023-04-18 06:11:07
47,The Bank of New York Mellon Corporation (BK) Surpasses Q1 Earnings and Revenue Estimates,90,2023-04-18 05:15:12
48,"Video: Daily Dividend Report: BK,PEG,ALLY,APLE,WHR",60,2023-04-18 04:53:00
49,BNY Mellon (BK) Q1 Earnings Beat Estimates on Higher Revenues,86,2023-04-18 04:47:11
50,Goldman Sachs stumbled while Bank of America surged in first quarter,86,2023-04-18 04:25:43
52,CORRECTED-BNY Mellon beats profit estimates as higher rates boost interest income,86,2023-04-18 04:07:31
54,BNY Mellon Reports First Quarter 2023 Results,86,2023-04-18 03:46:00
