,headline,final_score,datetime
0,"Seagate Technology Holdings PLC stock falls Wednesday, underperforms market",90,2023-05-02 21:27:00
1,Seagate Technology Holdings PLC stock underperforms Tuesday when compared to competitors,90,2023-05-02 10:24:00
2,"Seagate Technology Holdings PLC stock falls Monday, underperforms market",90,2023-05-01 10:24:00
3,"Final Trades: UnitedHealth, ON Semiconductor, Seagate & more",86,2023-05-01 07:45:45
6,"Seagate Technology Holdings PLC stock rises Friday, outperforms market",90,2023-04-28 10:24:00
7,"Seagate Technology Holdings PLC stock rises Thursday, still underperforms market",90,2023-04-27 10:26:00
9,STX June 9th Options Begin Trading,60,2023-04-27 03:29:00
11,Seagate Technology Holdings PLC stock outperforms market on strong trading day,90,2023-04-26 10:24:00
12,Seagate Technology Holdings plc (NASDAQ:STX) Q3 2023 Earnings Call Transcript,90,2023-04-26 08:55:56
16,Seagate Technology Holdings PLC stock outperforms competitors despite losses on the day,90,2023-04-25 10:24:00
17,Seagate Technology: Challenged By Lack Of Growth,86,2023-04-24 16:27:10
18,Seagate Transitions More Operations to Renewable Energy and Ramps Circularity Program Returning Nearly One Million Drives to Service,86,2023-04-24 07:03:00
20,Seagate Technology Holdings PLC stock outperforms competitors on strong trading day,90,2023-04-23 21:27:00
21,Seagate Technology Holdings (NASDAQ:STX) Has Announced A Dividend Of $0.70,86,2023-04-23 05:14:52
24,Seagate Technology Holdings (STX) Declares $0.70 Dividend,86,2023-04-21 15:14:10
25,Morgan Stanley Downgrades Seagate Technology Holdings (STX),86,2023-04-21 12:26:12
26,Susquehanna Maintains Seagate Technology Holdings (STX) Negative Recommendation,86,2023-04-21 12:26:09
27,Barclays Maintains Seagate Technology Holdings (STX) Overweight Recommendation,86,2023-04-21 12:26:07
28,Mizuho Maintains Seagate Technology Holdings (STX) Buy Recommendation,86,2023-04-21 12:26:07
29,Rosenblatt Maintains Seagate Technology Holdings (STX) Buy Recommendation,86,2023-04-21 12:26:05
30,Northland Capital Markets Maintains Seagate Technology Holdings (STX) Outperform Recommendation,86,2023-04-21 12:26:05
31,Credit Suisse Maintains Seagate Technology Holdings (STX) Neutral Recommendation,86,2023-04-21 12:26:03
32,Deutsche Bank Maintains Seagate Technology Holdings (STX) Hold Recommendation,86,2023-04-21 12:26:03
33,B of A Securities Maintains Seagate Technology Holdings (STX) Buy Recommendation,86,2023-04-21 12:26:01
34,TD Cowen Maintains Seagate Technology Holdings (STX) Outperform Recommendation,86,2023-04-21 12:26:01
35,"Seagate Stock’s Recovery Will Be Delayed, Says Morgan Stanley",86,2023-04-21 08:52:00
40,Seagate price target lowered to $55 from $60 at Deutsche Bank,86,2023-04-21 00:57:00
41,Seagate price target lowered to $65 from $73 at BofA,86,2023-04-21 00:52:00
42,Seagate price target lowered to $70 from $74 at Northland,86,2023-04-21 00:34:00
43,Seagate slips again as Morgan Stanley downgrades on `elevated uncertainty`,86,2023-04-20 23:53:00
44,Seagate price target lowered to $70 from $72 at TD Cowen,86,2023-04-20 23:37:00
45,Seagate price target lowered to $54 from $69 at Credit Suisse,86,2023-04-20 23:34:00
46,Seagate price target lowered to $70 from $75 at Rosenblatt,86,2023-04-20 23:21:00
47,Seagate price target lowered to $32 from $35 at Susquehanna,86,2023-04-20 23:05:00
48,Seagate price target lowered to $72 from $82 at Mizuho,86,2023-04-20 22:42:00
49,Q3 2023 Seagate Technology Holdings PLC Earnings Call,90,2023-04-20 22:36:02
50,Seagate price target lowered to $65 from $75 at Barclays,86,2023-04-20 21:50:00
51,Analysts Offer Insights on Technology Companies: ON Semiconductor (ON) and Seagate Tech (STX),86,2023-04-20 21:32:00
52,"Seagate Technology Holdings PLC stock falls Friday, underperforms market",90,2023-04-20 21:26:00
53,Seagate downgraded to Equal Weight from Overweight at Morgan Stanley,86,2023-04-20 20:56:00
54,Seagate Technology Holdings (STX) Shares Cross 5% Yield Mark,86,2023-04-20 20:27:00
55,Barclays Reaffirms Their Buy Rating on Seagate Tech (STX),86,2023-04-20 20:26:00
58,Goldman Sachs Sticks to Its Hold Rating for Seagate Tech (STX),86,2023-04-20 18:46:00
59,Seagate has agreed to a record settlement over forbidden exports to Huawei,86,2023-04-20 11:25:00
60,Seagate Technology Holdings plc (STX) Q3 2023 Earnings Call Transcript,90,2023-04-20 10:48:08
61,"Seagate Technology Holdings PLC stock falls Thursday, underperforms market",90,2023-04-20 10:24:00
62,"Seagate (STX) Swings to Loss in Q3, Revenues Decline Y/Y",86,2023-04-20 09:22:04
63,Seagate Reports Surprise Loss as Big Customers Hold Back,86,2023-04-20 07:57:00
65,"Seagate (STX) Reports Q3 Loss, Lags Revenue Estimates",86,2023-04-20 06:25:01
66,"Notable Thursday Option Activity: STX, WBA, FANG",60,2023-04-20 05:28:00
67,Seagate Technology Reports Fiscal Third Quarter 2023 Financial Results,86,2023-04-20 05:05:00
68,Seagate hit with record $300 million fine for Huawei export violations,86,2023-04-20 05:00:00
70,Seagate sees ‘severe impact’ on margins and profits as it delivers a surprise loss,86,2023-04-20 02:55:00
71,"Seagate hit with $300 million penalty for continuing $1 billion relationship with blacklisted firm Huawei, despite U.S. export controls",86,2023-04-20 02:14:31
72,Seagate sees ���severe impact` on margins and profits as it delivers a surprise loss,86,2023-04-20 01:56:00
73,Susquehanna Remains a Sell on Seagate Tech (STX),86,2023-04-20 01:55:00
74,Seagate Technology Issues Downbeat Fiscal 4Q Guidance,86,2023-04-20 01:42:00
75,Seagate Technology to Cut More Costs After Workforce Reduction,86,2023-04-20 01:30:00
76,Benchmark Co. Sticks to Their Hold Rating for Seagate Tech (STX),86,2023-04-20 01:15:00
77,Seagate: Fiscal Q3 Earnings Snapshot,51,2023-04-20 01:13:00
78,Seagate Technology declares $0.70 dividend,69,2023-04-20 01:10:00
