,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),ITW,708.0,1527.0,2564.0,1981.0
Total cash(figures in $M),ITW,708.0,1527.0,2564.0,1981.0
Net receivables(figures in $M),ITW,3171.0,2840.0,2506.0,2461.0
Inventory(figures in $M),ITW,2054.0,1694.0,1189.0,1164.0
Other current assets(figures in $M),ITW,329.0,140.0,119.0,121.0
Total current assets(figures in $M),ITW,6270.0,6374.0,6523.0,6253.0
"Gross property, plant and equipment(figures in $M)",ITW,5964.0,5922.0,5809.0,5433.0
Accumulated depreciation(figures in $M),ITW,-3904.0,-3891.0,-3816.0,-3498.0
"Net property, plant and equipment(figures in $M)",ITW,1848.0,1809.0,1777.0,1729.0
Equity and other investments(figures in $M),ITW,0.0,0.0,0.0,51.0
Goodwill(figures in $M),ITW,4864.0,4965.0,4690.0,4492.0
Intangible assets(figures in $M),ITW,768.0,972.0,781.0,851.0
Other long-term assets(figures in $M),ITW,1178.0,1405.0,1308.0,1227.0
Total non-current assets(figures in $M),ITW,9152.0,9703.0,9089.0,8815.0
Total assets(figures in $M),ITW,15422.0,16077.0,15612.0,15068.0
Current debt(figures in $M),ITW,1590.0,778.0,350.0,4.0
Accounts payable(figures in $M),ITW,594.0,585.0,534.0,472.0
Taxes payable(figures in $M),ITW,147.0,77.0,60.0,48.0
Accrued liabilities(figures in $M),ITW,1728.0,1648.0,1284.0,1217.0
Deferred revenues(figures in $M),ITW,427.0,394.0,222.0,188.0
Other current liabilities(figures in $M),ITW,1.0,0.0,0.0,71.0
Total current liabilities(figures in $M),ITW,4460.0,3470.0,2589.0,2154.0
Long-term debt(figures in $M),ITW,6173.0,6909.0,7772.0,7754.0
Deferred tax liabilities(figures in $M),ITW,484.0,654.0,588.0,668.0
Other long-term liabilities(figures in $M),ITW,943.0,1053.0,1068.0,1000.0
Total non-current liabilities(figures in $M),ITW,7873.0,8981.0,9841.0,9884.0
Total liabilities(figures in $M),ITW,12333.0,12451.0,12430.0,12038.0
Common stock(figures in $M),ITW,6.0,6.0,6.0,6.0
Retained earnings(figures in $M),ITW,25799.0,24325.0,23114.0,22403.0
Accumulated other comprehensive income(figures in $M),ITW,-1841.0,-1502.0,-1642.0,-1705.0
Total stockholders' equity(figures in $M),ITW,3088.0,3625.0,3181.0,3026.0
Total liabilities and stockholders' equity(figures in $M),ITW,15422.0,16077.0,15612.0,15068.0
