,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),CL,775.0,832.0,888.0,883.0
Total cash(figures in $M),CL,775.0,832.0,888.0,883.0
Net receivables(figures in $M),CL,1504.0,1297.0,1264.0,1440.0
Inventory(figures in $M),CL,2074.0,1692.0,1673.0,1400.0
Other current assets(figures in $M),CL,760.0,576.0,513.0,456.0
Total current assets(figures in $M),CL,5113.0,4397.0,4338.0,4179.0
"Gross property, plant and equipment(figures in $M)",CL,9583.0,8899.0,8751.0,8580.0
Accumulated depreciation(figures in $M),CL,-5276.0,-5169.0,-5035.0,-4830.0
"Net property, plant and equipment(figures in $M)",CL,4307.0,3730.0,3716.0,3750.0
Goodwill(figures in $M),CL,3352.0,3284.0,3824.0,3508.0
Intangible assets(figures in $M),CL,1920.0,2462.0,2894.0,2667.0
Other long-term assets(figures in $M),CL,1039.0,1167.0,1148.0,930.0
Total non-current assets(figures in $M),CL,10618.0,10643.0,11582.0,10855.0
Total assets(figures in $M),CL,15731.0,15040.0,15920.0,15034.0
Current debt(figures in $M),CL,25.0,51.0,267.0,7847.0
Accounts payable(figures in $M),CL,1551.0,1479.0,1393.0,1237.0
Taxes payable(figures in $M),CL,317.0,436.0,403.0,370.0
Accrued liabilities(figures in $M),CL,1773.0,1737.0,1906.0,1598.0
Other current liabilities(figures in $M),CL,3979.0,4000.0,4137.0,3524.0
Total current liabilities(figures in $M),CL,3979.0,4000.0,4137.0,11371.0
Long-term debt(figures in $M),CL,8766.0,7245.0,7601.0,7333.0
Deferred tax liabilities(figures in $M),CL,383.0,395.0,426.0,507.0
Other long-term liabilities(figures in $M),CL,2180.0,2824.0,3081.0,3105.0
Total non-current liabilities(figures in $M),CL,10946.0,10069.0,10682.0,3105.0
Total liabilities(figures in $M),CL,14925.0,14069.0,14819.0,14476.0
Common stock(figures in $M),CL,1466.0,1466.0,1466.0,1466.0
Retained earnings(figures in $M),CL,24573.0,24350.0,23699.0,22501.0
Accumulated other comprehensive income(figures in $M),CL,-4055.0,-4386.0,-4345.0,-4273.0
Total stockholders' equity(figures in $M),CL,401.0,609.0,743.0,117.0
Total liabilities and stockholders' equity(figures in $M),CL,15731.0,15040.0,15920.0,15034.0
