,2022,2021,2020,2019,2018,ticker
Current ratio,2.421,2.435,2.383,1.975,1.865,APH
Quick ratio,1.519,1.510,1.601,1.240,1.258,APH
Cash ratio,0.513,0.489,0.739,0.418,0.522,APH
Days of sales outstanding,76.085,82.381,82.840,77.052,79.738,APH
Days of inventory outstanding,88.910,92.494,89.928,85.247,81.184,APH
Operating cycle,164.995,174.875,172.768,162.300,160.922,APH
Days of payables outstanding,55.594,64.068,68.925,56.402,58.595,APH
Cash conversion cycle,109.401,110.807,103.843,105.898,102.327,APH
Gross profit margin,0.319,0.313,0.310,0.318,0.324,APH
Operating profit margin,0.205,0.194,0.191,0.197,0.206,APH
Pretax profit margin,0.195,0.183,0.178,0.182,0.194,APH
Net profit margin,0.151,0.146,0.140,0.140,0.147,APH
Effective tax rate,0.223,0.206,0.205,0.222,0.234,APH
Return on assets,0.124,0.108,0.098,0.107,0.120,APH
Return on equity,0.271,0.252,0.223,0.255,0.300,APH
Return on capital employed,0.204,0.172,0.163,0.186,0.222,APH
Net income per EBT,0.771,0.800,0.788,0.772,0.759,APH
Ebt per ebit,0.954,0.945,0.932,0.924,0.942,APH
Ebit per revenue,0.205,0.194,0.191,0.197,0.206,APH
Debt ratio,0.537,0.565,0.558,0.575,0.595,APH
Debt equity ratio,0.653,0.762,0.718,0.796,0.889,APH
Long term debt to capitalization,0.395,0.432,0.403,0.414,0.411,APH
Total debt to capitalization,0.395,0.432,0.418,0.443,0.471,APH
Interest coverage,20.139,18.226,14.198,13.769,16.587,APH
Cash flow to debt ratio,0.475,0.321,0.412,0.417,0.312,APH
Company equity multiplier,2.185,2.329,2.289,2.387,2.501,APH
Receivables turnover,4.797,4.431,4.406,4.737,4.578,APH
Payables turnover,6.565,5.697,5.296,6.471,6.229,APH
Inventory turnover,4.105,3.946,4.059,4.282,4.496,APH
Fixed asset turnover,10.482,9.254,8.154,8.234,9.365,APH
Asset turnover,0.824,0.741,0.698,0.761,0.817,APH
Operating cash flow per share,3.647,2.576,2.671,2.525,1.847,APH
Free cash flow per share,3.004,1.973,2.206,2.029,1.332,APH
Cash per share,2.406,2.076,2.916,1.527,2.144,APH
Payout ratio,0.251,0.218,0.247,0.242,0.211,APH
Operating cash flow sales ratio,0.172,0.142,0.185,0.183,0.136,APH
Free cash flow operating cash flow ratio,0.824,0.766,0.826,0.804,0.721,APH
Cash flow coverage ratios,0.475,0.321,0.412,0.417,0.312,APH
Short term coverage ratios,805.407,385.025,6.913,3.725,1.456,APH
Capital expenditure coverage ratio,-5.666,-4.273,-5.751,-5.093,-3.582,APH
Dividend paid and capex coverage ratio,23.233,-112.416,76.538,-96.923,-19.555,APH
Dividend payout ratio,0.251,0.218,0.247,0.242,0.211,APH
Price book value ratio,6.471,8.298,7.238,7.107,6.075,APH
Price to book ratio,6.471,8.298,7.238,7.107,6.075,APH
Price to sales ratio,3.596,4.808,4.533,3.915,2.975,APH
Price earnings ratio,23.863,32.872,32.388,27.877,20.252,APH
Price to free cash flows ratio,25.349,44.327,29.635,26.670,30.424,APH
Price to operating cash flows ratio,20.875,33.954,24.482,21.433,21.932,APH
Price cash flow ratio,20.875,33.954,24.482,21.433,21.932,APH
Price earnings to growth ratio,1.198,1.038,7.854,-9.292,0.231,APH
Price sales ratio,3.596,4.808,4.533,3.915,2.975,APH
Dividend yield,0.011,0.007,0.008,0.009,0.010,APH
Enterprise value multiple,16.145,21.743,20.973,17.765,13.496,APH
Price fair value,6.471,8.298,7.238,7.107,6.075,APH
