,ticker,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Cash and cash equivalents(figures in $M),GIS,569.4,1505.2,1677.8,450.0
Other short-term investments(figures in $M),GIS,249.8,360.0,0.0,0.0
Total cash(figures in $M),GIS,569.4,1505.2,1677.8,450.0
Net receivables(figures in $M),GIS,1692.1,1638.5,1615.1,1679.7
Inventory(figures in $M),GIS,1867.3,1820.5,1426.3,1559.3
Other current assets(figures in $M),GIS,802.1,790.3,402.1,497.5
Total current assets(figures in $M),GIS,5089.8,5754.5,5121.3,4186.5
"Gross property, plant and equipment(figures in $M)",GIS,3393.8,10843.7,10320.0,10080.5
Accumulated depreciation(figures in $M),GIS,-6816.5,-6858.3,-6374.2,-6293.3
"Net property, plant and equipment(figures in $M)",GIS,3393.8,3606.8,3580.6,3787.2
Equity and other investments(figures in $M),GIS,513.8,566.4,566.7,452.9
Goodwill(figures in $M),GIS,14378.5,14062.4,13923.2,13995.8
Intangible assets(figures in $M),GIS,6999.9,7150.6,7095.8,7166.8
Other long-term assets(figures in $M),GIS,1228.1,1267.6,1085.8,974.9
Total non-current assets(figures in $M),GIS,26000.3,26087.4,25685.4,25924.7
Total assets(figures in $M),GIS,31090.1,31841.9,30806.7,30111.2
Current debt(figures in $M),GIS,2485.6,2825.1,2610.5,2865.2
Accounts payable(figures in $M),GIS,3982.3,3653.5,3247.7,2854.1
Accrued liabilities(figures in $M),GIS,980.1,1095.3,1073.6,922.5
Other current liabilities(figures in $M),GIS,1552.0,1787.2,1633.3,1367.8
Total current liabilities(figures in $M),GIS,8019.9,8265.8,7491.5,7087.1
Long-term debt(figures in $M),GIS,9134.8,9786.9,10929.0,11624.8
Deferred tax liabilities(figures in $M),GIS,2218.3,2118.4,1947.1,2031.0
Other long-term liabilities(figures in $M),GIS,929.1,1292.7,1545.0,1448.9
Total non-current liabilities(figures in $M),GIS,12282.2,13198.0,14421.1,15104.7
Total liabilities(figures in $M),GIS,20302.1,21463.8,21912.6,22191.8
Common stock(figures in $M),GIS,75.5,75.5,75.5,75.5
Retained earnings(figures in $M),GIS,18532.6,17069.8,15982.1,14996.7
Accumulated other comprehensive income(figures in $M),GIS,-1970.5,-2429.2,-2914.4,-2625.4
Total stockholders' equity(figures in $M),GIS,10542.4,9470.4,8058.5,7054.5
Total liabilities and stockholders' equity(figures in $M),GIS,31090.1,31841.9,30806.7,30111.2
