,headline,final_score,datetime
0,Unusual Put Option Trade in Capital One Financial (COF)  Worth $892.72K,86,2023-05-04 17:17:50
1,Unusual Put Option Trade in Capital One Financial (COF)  Worth $505.00K,86,2023-05-04 17:11:56
2,Capital One Announces Quarterly Dividend,86,2023-05-04 15:15:00
4,"Why Shares of Capital One, Upstart, and SoFi Are Falling This Week",86,2023-05-04 13:51:04
5,"Capital One Financial (NYSE:COF) sheds 6.8% this week, as yearly returns fall more in line with earnings growth",86,2023-05-04 07:00:14
6,"Capital One Financial Corp. stock falls Thursday, underperforms market",90,2023-05-03 20:47:00
7,Capital One Recommends Stockholders Reject Mini-Tender Offer From TRC Capital Investment Corporation,86,2023-05-03 13:05:00
9,Capital One Financial Corp. stock outperforms competitors despite losses on the day,90,2023-05-02 20:47:00
10,Capital One urges shareholders to reject mini-tender offer by TRC Capital,86,2023-05-02 20:46:00
12,"Capital One Financial Corp. stock falls Tuesday, underperforms market",90,2023-05-02 09:46:00
13,"Analysts Have Conflicting Sentiments on These Financial Companies: Capital One Financial (COF), Kimco Realty (KIM) and Park Hotels & Resorts (PK)",86,2023-05-02 00:10:00
14,"Capital One Financial Corp. stock falls Monday, underperforms market",90,2023-05-01 09:46:00
16,Capital One Financial (COF) Gets a Buy from Robert W. Baird,86,2023-05-01 02:45:00
17,RBC Capital Reaffirms Their Hold Rating on Capital One Financial (COF),86,2023-05-01 01:46:00
20,BMO Capital Maintains Capital One Financial (COF) Outperform Recommendation,86,2023-04-28 13:59:38
21,Capital One Financial (COF) Q1 2023 Earnings Call Transcript,86,2023-04-28 12:33:14
22,Capital One Financial Corp. stock outperforms market on strong trading day,90,2023-04-28 09:46:00
23,Citigroup Maintains Capital One Financial (COF) Buy Recommendation,86,2023-04-28 08:47:25
24,Credit Suisse Maintains Capital One Financial (COF) Outperform Recommendation,86,2023-04-28 08:47:23
25,Morgan Stanley Maintains Capital One Financial (COF) Underweight Recommendation,86,2023-04-28 08:47:21
27,"Capital One Financial Corporation (NYSE:COF) insiders sold US$1.4m worth of stock, possibly signalling a downtrend",90,2023-04-28 06:00:17
28,"Capital One (COF) Q1 Earnings Lag as Provisions Rise, Stock Down",86,2023-04-28 05:08:12
30,Capital One price target lowered to $121 from $131 at BMO Capital,86,2023-04-28 01:14:00
31,Capital One price target lowered to $108 from $112 at Credit Suisse,86,2023-04-27 23:52:00
32,Capital One price target lowered to $119 from $126 at Citi,86,2023-04-27 23:07:00
33,Barclays Reaffirms Their Hold Rating on Capital One Financial (COF),86,2023-04-27 20:26:00
34,Capital One (COF) Q1 Earnings and Revenues Lag Estimates,86,2023-04-27 14:35:09
35,Capital One posts worse-than-feared quarterly profit on provisions,86,2023-04-27 14:11:39
36,Capital One Financial Corporation (COF) Q1 2023 Earnings Call Transcript,90,2023-04-27 13:41:05
37,Capital One Financial Corporation 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-27 10:13:31
38,"Capital One's deposits rise, but quarterly results are a miss",86,2023-04-27 09:39:15
39,Capital One: Q1 Earnings Snapshot,58,2023-04-27 09:25:00
40,"Capital One Reports First Quarter 2023 Net Income of $960 million, or $2.31 per share",86,2023-04-27 09:05:00
42,Capital One credit card delinquency rate improves in March,86,2023-04-26 21:40:00
44,Regional US banks claimed easier capital rules would turbocharge loans,86,2023-04-26 21:00:40
45,"Capital One`s deposits rise, but quarterly results are a miss",86,2023-04-26 20:40:00
46,"Capital One reports Q1 net interest margin of 6.6%, down 24 bps vs. Q4",86,2023-04-26 20:27:00
47,Capital One Q1 earnings miss consensus with big increase in credit loss provision,86,2023-04-26 20:19:00
48,"Capital One Financial Non-GAAP EPS of $2.31 misses by $1.62, revenue of $8.9B misses by $170M",86,2023-04-26 20:08:00
49,"Capital One reports Q1 EPS $2.31, consensus $3.92",86,2023-04-26 20:06:00
50,Capital One options imply 4.7% move in share price post-earnings,86,2023-04-26 19:25:00
52,How to Get 50% Off Handcrafted Beverages at Capital One Cafés,86,2023-04-26 09:00:17
56,Capital One Financial Q1 2023 Earnings Preview,86,2023-04-25 21:39:00
58,Capital One Financial Corp. stock underperforms Monday when compared to competitors,90,2023-04-24 09:46:00
61,Capital One Financial Corp. stock underperforms Friday when compared to competitors,90,2023-04-21 09:46:00
64,Capital One (COF) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,86,2023-04-20 07:03:02
65,December 15th Options Now Available For Capital One Financial (COF),86,2023-04-20 02:54:00
67,Capital One Financial Corp. stock underperforms Tuesday when compared to competitors,90,2023-04-18 09:46:00
69,It's Deja Vu All Over Again: Walmart Sues Capital One To End Co-Branded Card Deal,86,2023-04-18 02:40:01
70,It`s Deja Vu All Over Again: Walmart Sues Capital One To End Co-Branded Card Deal,86,2023-04-18 01:43:00
71,Citi opens `30-day negative catalyst watch` on Capital One,86,2023-04-17 22:10:00
72,JP Morgan Maintains Capital One Financial (COF) Overweight Recommendation,86,2023-04-17 16:46:54
73,"Capital One Financial Corp. stock rises Monday, outperforms market",90,2023-04-17 09:46:00
74,Capital One price target lowered to $104 from $120 at JPMorgan,86,2023-04-16 21:06:00
77,"Capital One Financial Corp. stock rises Friday, outperforms market",90,2023-04-14 09:46:00
79,Capital One Financial (COF) Receives a Hold from RBC Capital,86,2023-04-14 01:46:00
80,"Capital One Financial Corp. stock rises Thursday, still underperforms market",90,2023-04-13 09:46:00
81,Does Capital One Financial Corporation (COF) Have Long-Term Earnings Power?,90,2023-04-13 05:38:49
86,Barclays Maintains Capital One Financial (COF) Equal-Weight Recommendation,86,2023-04-12 14:14:53
87,"Capital One Financial Corp. stock falls Wednesday, underperforms market",90,2023-04-12 09:46:00
88,Capital One price target lowered to $114 from $119 at Barclays,86,2023-04-11 21:59:00
89,David Herro Comments on Capital One,56,2023-04-11 19:35:00
91,B of A Securities Maintains Capital One Financial (COF) Neutral Recommendation,86,2023-04-11 14:38:22
92,Capital One Financial Corp. stock outperforms competitors on strong trading day,90,2023-04-11 09:46:00
93,Walmart Tensions Show Dim Capital One`s Near-Term Outlook,86,2023-04-11 02:03:00
94,Walmart Tensions Show Capital One Could Be in Trouble,86,2023-04-11 01:50:00
95,Capital One price target lowered to $120 from $122 at BofA,86,2023-04-11 01:19:00
96,"Walmart suit `adds another leg` to Capital One bear case, says Morgan Stanley",86,2023-04-11 00:44:00
97,Walmart Tensions Show Capital One`s Near-Term Outlook Is Dim,86,2023-04-10 21:41:00
98,Capital One Financial (COF) Gets a Sell from Morgan Stanley,86,2023-04-10 21:16:00
100,Walmart sues Capital One in credit card brawl,86,2023-04-10 14:43:46
101,Walmart Sues Capital One to End Credit Card Partnership,86,2023-04-10 13:56:36
102,Walmart Sues Capital One to End Credit-Card Agreement,86,2023-04-10 08:31:00
103,Capital One Financial stock falls as Walmart sues to end credit card deal,86,2023-04-10 07:29:09
106,"These Stocks Are Moving the Most Today: Pioneer Natural, First Republic, Tesla, Capital One, and More",86,2023-04-10 01:53:00
107,"Tupperware, Micron Technology, Capital One and other big movers ahead of Monday's stock market open",86,2023-04-10 01:34:32
108,Capital One Financial falls in premarket after Walmart suit report,86,2023-04-10 01:05:06
