,headline,final_score,datetime
0,Are Investors Undervaluing Huntington Ingalls Industries (HII) Right Now?,58,2023-05-05 06:40:01
1,Textron Inc. stock underperforms Thursday when compared to competitors,90,2023-05-04 10:29:00
2,Textron Inc. stock underperforms Wednesday when compared to competitors,90,2023-05-03 10:29:00
3,Textron Inc. stock outperforms competitors on strong trading day,90,2023-05-02 10:28:00
4,Goldman Sachs Reaffirms Their Buy Rating on Textron (TXT),86,2023-05-02 05:05:00
5,Alembic Global Downgrades Textron (TXT),86,2023-05-01 23:45:59
6,Textron Inc. stock underperforms Monday when compared to competitors despite daily gains,90,2023-05-01 10:28:00
7,Robert W. Baird Sticks to Its Buy Rating for Textron (TXT),86,2023-05-01 02:55:00
8,Textron downgraded to Neutral from Overweight at Alembic Global,86,2023-05-01 02:36:00
9,Textron Inc. stock outperforms market on strong trading day,90,2023-04-28 10:28:00
10,Textron (TXT) Declares $0.02 Dividend,86,2023-04-27 23:47:32
11,Textron (TXT) Gets a Buy from Morgan Stanley,86,2023-04-27 21:25:00
12,Q1 2023 Textron Inc Earnings Call,90,2023-04-27 19:23:33
13,"Textron Inc. stock remains steady Thursday, underperforms market",90,2023-04-27 10:29:00
14,Textron Inc. (TXT) Q1 2023 Earnings Call Transcript,90,2023-04-27 09:37:14
15,"Textron (TXT) Q1 Earnings Beat Estimates, Revenues Rise Y/Y",86,2023-04-27 06:04:01
16,Textron (TXT) Q1 Earnings Surpass Estimates,86,2023-04-27 04:45:11
17,Textron's profit rises on stronger pricing of business jets,86,2023-04-27 04:43:01
18,Textron Reports First Quarter 2023 Results,86,2023-04-27 03:30:00
19,"Textron reports mixed results for Q1, expects rebound at Bell",86,2023-04-27 01:33:00
20,"Textron 1Q Profit Declined Slightly on Lower Sales, Profit From Bell Unit",86,2023-04-26 23:53:00
21,Textron: Q1 Earnings Snapshot,86,2023-04-26 23:37:00
22,Textron reports mixed Q1 earnings; initiates FY23 outlook,86,2023-04-26 22:42:00
23,"Textron reports Q1 adjusted EPS $1.05, consensus 86c",86,2023-04-26 22:32:00
24,Cowen & Co. Reaffirms Their Buy Rating on Textron (TXT),86,2023-04-26 21:45:00
25,"Textron Inc. stock falls Wednesday, underperforms market",90,2023-04-26 10:28:00
26,Here's Why Textron (NYSE:TXT) Has Caught The Eye Of Investors,86,2023-04-26 08:37:23
27,Textron Declares Quarterly Dividend,86,2023-04-26 05:57:00
28,Textron Q1 2023 Earnings Preview,86,2023-04-26 03:49:00
30,Textron declares $0.02 dividend,86,2023-04-26 01:03:00
31,Textron Inc. stock underperforms Tuesday when compared to competitors,90,2023-04-25 10:28:00
32,Textron Aviation celebrates milestone 400th delivery for Cessna Citation CJ4 Gen2,86,2023-04-25 09:00:00
33,"Chinese Drone Maker DJI Loses Trial, Textron Wins Patent Infringement Ruling",86,2023-04-25 07:58:31
34,Textron wins $279 million verdict in US patent case against Chinese drone maker DJI,86,2023-04-24 10:18:38
36,Textron said to win patent case against Chinese drone maker DJI,86,2023-04-23 18:17:00
37,Textron Inc. stock underperforms Friday when compared to competitors,90,2023-04-21 10:28:00
38,Will Segment Results Boost Textron's (TXT) Q1 Earnings?,86,2023-04-21 07:12:02
39,Textron Inc. stock outperforms market despite losses on the day,90,2023-04-20 10:28:00
40,Textron (TXT) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,86,2023-04-20 07:02:02
41,"Textron Inc. stock rises Tuesday, outperforms market",90,2023-04-18 10:28:00
44,"S&P 500 Futures Rise in Premarket Trading; Applied Indl Techs, Magna International Lead",55,2023-04-18 00:30:00
45,"Textron Inc. stock rises Monday, outperforms market",90,2023-04-17 10:28:00
46,Why Textron (TXT) is a Top Value Stock for the Long-Term,86,2023-04-17 06:40:01
47,January 2024 Options Now Available For Textron (TXT),86,2023-04-17 02:53:00
48,GAO Sides With Textron On Boeing-Sikorsky Protest,86,2023-04-16 04:00:00
49,"Textron Inc. stock rises Friday, outperforms market",90,2023-04-14 10:28:00
52,"Textron Inc. stock rises Thursday, still underperforms market",90,2023-04-13 10:27:00
53,Will Textron (TXT) Beat Estimates Again in Its Next Earnings Report?,86,2023-04-12 09:10:04
56,An Intrinsic Calculation For Textron Inc. (NYSE:TXT) Suggests It's 31% Undervalued,90,2023-04-11 12:54:51
57,"Textron Inc. stock falls Tuesday, underperforms market",90,2023-04-11 10:27:00
59,Lisa Atherton Named President & CEO of Bell,58,2023-04-10 06:45:00
60,Should Value Investors Buy Textron (TXT) Stock?,86,2023-04-10 06:40:01
61,Textron`s Bell segment gets new CEO,86,2023-04-10 02:08:00
62,Analysts Offer Insights on Technology Companies: Textron (TXT) and Nvidia (NVDA),86,2023-04-09 23:50:00
63,Wolfe Research Initiates Coverage of Textron (TXT) with Peer Perform Recommendation,86,2023-04-06 15:34:31
64,US GAO denies Lockheed protest of Textron $7 billion Army helicopter deal,86,2023-04-06 13:41:29
65,US GAO dismisses Lockheed protest of Textron $7 bln Army helicopter deal,86,2023-04-06 12:09:13
66,"Textron Inc. stock falls Thursday, underperforms market",90,2023-04-06 10:27:00
67,Textron rated Peer Perform in new coverage by Wolfe Research,86,2023-04-06 04:20:00
70,Textron initiated with a Peer Perform at Wolfe Research,86,2023-04-05 21:08:00
71,Textron (TXT) Has a New Rating from Wolfe Research,86,2023-04-05 20:55:00
72,GAO backs Textron FLRAA award over Lockheed Martin protest,86,2023-04-05 19:19:00
73,GAO sides with Textron on $7B win of Army helicopter contract after Lockheed protest,86,2023-04-05 19:18:00
